begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.16929133858267717,0.432258064516129,0.26894865525672373,SEKX.tsv
50,100,0.501432664756447,0.6821705426356589,0.5502092050209205,SEKX.tsv
100,150,0.5870206489675516,0.7421875,0.6295503211991434,SEKX.tsv
150,200,0.6169354838709677,0.697841726618705,0.6459948320413437,SEKX.tsv
200,240,0.696551724137931,0.803030303030303,0.7472924187725631,SEKX.tsv
