begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.2289156626506024,0.5026178010471204,0.31518151815181517,S5QP.tsv
50,100,0.44039735099337746,0.6648351648351648,0.5247933884297521,S5QP.tsv
100,150,0.5222672064777328,0.595,0.5548098434004475,S5QP.tsv
150,200,0.71875,0.5869565217391305,0.6593137254901961,S5QP.tsv
200,250,0.7235023041474654,0.7295918367346939,0.7263922518159807,S5QP.tsv
250,300,0.6902654867256637,0.7652173913043478,0.7280701754385965,S5QP.tsv
300,350,0.7659574468085106,0.7055555555555556,0.7464028776978417,S5QP.tsv
350,400,0.7439613526570048,0.782051282051282,0.7603305785123967,S5QP.tsv
400,450,0.7916666666666666,0.8299319727891157,0.8033126293995859,S5QP.tsv
450,500,0.7944444444444444,0.8273381294964028,0.8087774294670846,S5QP.tsv
500,542,0.8452380952380952,0.8118279569892473,0.827683615819209,S5QP.tsv
