begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.22391857506361323,0.7403846153846154,0.2842696629213483,S87R.tsv
50,100,0.5043103448275862,0.6931216931216931,0.5890736342042755,S87R.tsv
100,150,0.5977777777777777,0.7015706806282722,0.6287051482059283,S87R.tsv
150,200,0.6498054474708171,0.848,0.6885758998435054,S87R.tsv
200,250,0.7122302158273381,0.875,0.7504587155963303,S87R.tsv
250,300,0.7688679245283019,0.7935483870967742,0.7835249042145593,S87R.tsv
300,330,0.7491749174917491,0.8134328358208955,0.7688787185354691,S87R.tsv
