begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.40860215053763443,0.34183673469387754,0.3743455497382199,S382.tsv
50,100,0.6179245283018868,0.5141242937853108,0.570694087403599,S382.tsv
100,150,0.5255474452554745,0.6629213483146067,0.559228650137741,S382.tsv
150,200,0.6324324324324324,0.8434782608695652,0.6824742268041237,S382.tsv
200,250,0.6648351648351648,0.67,0.665948275862069,S382.tsv
250,300,0.6821192052980133,0.7743589743589744,0.7341040462427746,S382.tsv
300,350,0.7314285714285714,0.7672955974842768,0.7426326129666012,S382.tsv
350,400,0.6428571428571429,0.8642857142857143,0.7166666666666667,S382.tsv
400,450,0.76171875,0.8162162162162162,0.7845804988662132,S382.tsv
450,500,0.7574468085106383,0.8064516129032258,0.7769230769230769,S382.tsv
500,550,0.7626459143968871,0.7905405405405406,0.7728395061728395,S382.tsv
550,600,0.7705479452054794,0.8934426229508197,0.8067632850241546,S382.tsv
600,650,0.7322033898305085,0.7422680412371134,0.7361963190184049,S382.tsv
650,700,0.7479338842975206,0.8816793893129771,0.7949061662198391,S382.tsv
700,750,0.8125,0.7652173913043478,0.8016032064128257,S382.tsv
750,800,0.7556818181818182,0.8867924528301887,0.7860262008733624,S382.tsv
800,850,0.8011695906432749,0.8947368421052632,0.8526315789473684,S382.tsv
850,900,0.8270893371757925,0.8711656441717791,0.8411764705882353,S382.tsv
900,950,0.8111455108359134,0.8223684210526315,0.8147368421052632,S382.tsv
950,1000,0.8502994011976048,0.8389830508474576,0.8473451327433629,S382.tsv
1000,1050,0.7535211267605634,0.8703703703703703,0.7959641255605381,S382.tsv
1050,1100,0.8415492957746479,0.8423423423423423,0.841897233201581,S382.tsv
1100,1150,0.824390243902439,0.853448275862069,0.8348909657320872,S382.tsv
1150,1200,0.8142857142857143,0.8535031847133758,0.8228730822873083,S382.tsv
1200,1250,0.8294392523364486,0.8769230769230769,0.8405017921146953,S382.tsv
1250,1300,0.9330357142857143,0.8814814814814815,0.9136490250696379,S382.tsv
1300,1350,0.8679245283018868,0.9224806201550387,0.8885630498533724,S382.tsv
1350,1400,0.806060606060606,0.8018867924528302,0.8044280442804428,S382.tsv
1400,1450,0.8480565371024735,0.8037383177570093,0.8358974358974359,S382.tsv
1450,1500,0.8322147651006712,0.8679245283018868,0.8415841584158416,S382.tsv
1500,1550,0.8119266055045872,0.8738738738738738,0.8328267477203647,S382.tsv
1550,1600,0.8719211822660099,0.900990099009901,0.8777120315581854,S382.tsv
1600,1603,0.8771929824561403,1.0,0.8813559322033898,S382.tsv
