begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.40372670807453415,0.3858695652173913,0.39420289855072466,S5HH.tsv
50,100,0.63,0.5545454545454546,0.5720930232558139,S5HH.tsv
100,150,0.6426512968299711,0.7758620689655172,0.6617283950617284,S5HH.tsv
150,200,0.7222222222222222,0.7169117647058824,0.7190265486725663,S5HH.tsv
200,250,0.7377777777777778,0.7867647058823529,0.7562326869806094,S5HH.tsv
250,300,0.7903225806451613,0.8289473684210527,0.8076923076923077,S5HH.tsv
300,350,0.7572254335260116,0.7463126843657817,0.7518248175182481,S5HH.tsv
350,400,0.7153846153846154,0.7508896797153025,0.7396593673965937,S5HH.tsv
400,450,0.7533512064343163,0.7747747747747747,0.7582644628099173,S5HH.tsv
450,500,0.754601226993865,0.8153846153846154,0.7919621749408984,S5HH.tsv
500,549,0.7874015748031497,0.8292682926829268,0.8038277511961722,S5HH.tsv
