speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0572,52,23,21,0.4423076923076923,S0517,100,16,12,0.16,S0570,62,18,14,0.2903225806451613,S0571,95,28,23,0.29473684210526313,309,85,0.2750809061488673,70,0,50,SXK2.tsv
S0572,164,93,81,0.5670731707317073,S0517,49,31,16,0.6326530612244898,S0570,15,9,7,0.6,S0571,63,26,23,0.4126984126984127,291,159,0.5463917525773195,127,50,100,SXK2.tsv
S0572,295,213,167,0.7220338983050848,S0517,63,41,35,0.6507936507936508,S0570,38,22,14,0.5789473684210527,S0571,28,11,10,0.39285714285714285,424,287,0.6768867924528302,226,100,150,SXK2.tsv
S0572,397,252,213,0.6347607052896725,S0517,96,70,55,0.7291666666666666,S0570,0,0,0,0.0,S0571,33,31,20,0.9393939393939394,526,353,0.6711026615969582,288,150,200,SXK2.tsv
S0572,112,78,63,0.6964285714285714,S0517,82,64,51,0.7804878048780488,S0570,30,22,18,0.7333333333333333,S0571,104,79,52,0.7596153846153846,328,243,0.7408536585365854,184,200,250,SXK2.tsv
S0572,84,67,56,0.7976190476190477,S0517,128,108,81,0.84375,S0570,3,3,3,1.0,S0571,72,54,43,0.75,287,232,0.8083623693379791,183,250,300,SXK2.tsv
S0572,72,51,45,0.7083333333333334,S0517,127,106,83,0.8346456692913385,S0570,38,31,24,0.8157894736842105,S0571,94,74,64,0.7872340425531915,331,262,0.7915407854984894,216,300,350,SXK2.tsv
S0572,52,30,28,0.5769230769230769,S0517,289,245,184,0.8477508650519031,S0570,135,108,77,0.8,S0571,43,29,24,0.6744186046511628,519,412,0.7938342967244701,313,350,400,SXK2.tsv
S0572,13,10,8,0.7692307692307693,S0517,161,128,96,0.7950310559006211,S0570,122,108,72,0.8852459016393442,S0571,37,31,18,0.8378378378378378,333,277,0.8318318318318318,194,400,450,SXK2.tsv
S0572,25,23,14,0.92,S0517,178,144,110,0.8089887640449438,S0570,112,95,70,0.8482142857142857,S0571,36,31,22,0.8611111111111112,351,293,0.8347578347578347,216,450,500,SXK2.tsv
S0572,0,0,0,0.0,S0517,30,27,19,0.9,S0570,36,33,22,0.9166666666666666,S0571,5,5,5,1.0,71,65,0.9154929577464789,46,500,512,SXK2.tsv
