begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.2398190045248869,0.16519823788546256,0.18962962962962962,SCYY.tsv
50,100,0.49748743718592964,0.2857142857142857,0.3634686346863469,SCYY.tsv
100,150,0.5578231292517006,0.41732283464566927,0.4785185185185185,SCYY.tsv
150,200,0.5488958990536278,0.5372168284789643,0.5431309904153354,SCYY.tsv
200,250,0.6037735849056604,0.4864864864864865,0.5379310344827586,SCYY.tsv
250,300,0.5145985401459854,0.4745308310991957,0.49149922720247297,SCYY.tsv
300,350,0.615,0.4845605700712589,0.5265700483091788,SCYY.tsv
350,400,0.6237942122186495,0.5147540983606558,0.5698051948051948,SCYY.tsv
400,450,0.5987841945288754,0.5888077858880778,0.5932432432432433,SCYY.tsv
450,469,0.6502732240437158,0.684931506849315,0.6691542288557214,SCYY.tsv
