begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.04965753424657534,0.16666666666666666,0.06153846153846154,SDHU.tsv
50,100,0.04329896907216495,0.21212121212121213,0.06352087114337568,SDHU.tsv
100,150,0.08529411764705883,0.4166666666666667,0.11216216216216217,SDHU.tsv
150,200,0.15151515151515152,0.6025641025641025,0.22573839662447256,SDHU.tsv
200,250,0.13074204946996468,0.5901639344262295,0.17543859649122806,SDHU.tsv
250,300,0.1345565749235474,0.5652173913043478,0.17565698478561548,SDHU.tsv
300,350,0.3081232492997199,0.668141592920354,0.44768439108061747,SDHU.tsv
350,400,0.3,0.72,0.3381818181818182,SDHU.tsv
400,450,0.25,0.675,0.27724358974358976,SDHU.tsv
450,500,0.25882352941176473,0.6666666666666666,0.29102167182662536,SDHU.tsv
500,550,0.2837301587301587,0.6744186046511628,0.31444241316270566,SDHU.tsv
550,600,0.31309297912713474,0.6634615384615384,0.37083993660855785,SDHU.tsv
600,650,0.3651452282157676,0.6617647058823529,0.4018181818181818,SDHU.tsv
650,695,0.3480392156862745,0.7,0.39316239316239315,SDHU.tsv
