speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0058,190,62,51,0.3263157894736842,S0470,155,60,56,0.3870967741935484,S0428,0,0,0,0.0,S0471,0,0,0,0.0,345,122,0.3536231884057971,107,0,50,SGSK.tsv
S0058,263,116,103,0.44106463878326996,S0470,163,45,42,0.27607361963190186,S0428,0,0,0,0.0,S0471,0,0,0,0.0,426,161,0.3779342723004695,145,50,100,SGSK.tsv
S0058,192,71,66,0.3697916666666667,S0470,220,90,83,0.4090909090909091,S0428,0,0,0,0.0,S0471,0,0,0,0.0,412,161,0.3907766990291262,149,100,150,SGSK.tsv
S0058,121,56,54,0.4628099173553719,S0470,198,56,53,0.2828282828282828,S0428,0,0,0,0.0,S0471,0,0,0,0.0,319,112,0.3510971786833856,107,150,200,SGSK.tsv
S0058,68,35,32,0.5147058823529411,S0470,82,13,12,0.15853658536585366,S0428,13,3,2,0.23076923076923078,S0471,64,32,27,0.5,227,83,0.3656387665198238,73,200,250,SGSK.tsv
S0058,228,90,79,0.39473684210526316,S0470,45,18,15,0.4,S0428,0,0,0,0.0,S0471,66,37,35,0.5606060606060606,339,145,0.4277286135693215,129,250,300,SGSK.tsv
S0058,204,69,65,0.3382352941176471,S0470,128,42,41,0.328125,S0428,0,0,0,0.0,S0471,20,12,10,0.6,352,123,0.3494318181818182,116,300,350,SGSK.tsv
S0058,162,77,70,0.47530864197530864,S0470,0,0,0,0.0,S0428,0,0,0,0.0,S0471,156,43,38,0.27564102564102566,318,120,0.37735849056603776,108,350,400,SGSK.tsv
S0058,267,57,52,0.21348314606741572,S0470,0,0,0,0.0,S0428,0,0,0,0.0,S0471,132,67,56,0.5075757575757576,399,124,0.3107769423558897,108,400,450,SGSK.tsv
S0058,255,128,104,0.5019607843137255,S0470,0,0,0,0.0,S0428,0,0,0,0.0,S0471,191,64,57,0.33507853403141363,446,192,0.4304932735426009,161,450,500,SGSK.tsv
S0058,165,62,56,0.37575757575757573,S0470,0,0,0,0.0,S0428,0,0,0,0.0,S0471,130,41,37,0.3153846153846154,295,103,0.34915254237288135,93,500,543,SGSK.tsv
