speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0330,105,55,47,0.5238095238095238,S0331,104,40,30,0.38461538461538464,S0328,52,20,16,0.38461538461538464,S0326,54,27,17,0.5,315,142,0.4507936507936508,110,0,50,SNPA.tsv
S0330,79,44,42,0.5569620253164557,S0331,25,14,13,0.56,S0328,111,30,29,0.2702702702702703,S0326,127,30,27,0.23622047244094488,342,118,0.34502923976608185,111,50,100,SNPA.tsv
S0330,110,37,35,0.33636363636363636,S0331,43,29,18,0.6744186046511628,S0328,132,38,35,0.2878787878787879,S0326,102,62,51,0.6078431372549019,387,166,0.4289405684754522,139,100,150,SNPA.tsv
S0330,50,34,29,0.68,S0331,97,37,28,0.38144329896907214,S0328,105,27,23,0.2571428571428571,S0326,38,17,14,0.4473684210526316,290,115,0.39655172413793105,94,150,200,SNPA.tsv
S0330,102,50,37,0.49019607843137253,S0331,63,20,18,0.31746031746031744,S0328,101,54,46,0.5346534653465347,S0326,32,19,12,0.59375,298,143,0.4798657718120805,113,200,250,SNPA.tsv
S0330,31,20,14,0.6451612903225806,S0331,122,50,41,0.4098360655737705,S0328,82,22,18,0.2682926829268293,S0326,56,15,14,0.26785714285714285,291,107,0.36769759450171824,87,250,300,SNPA.tsv
S0330,69,32,29,0.463768115942029,S0331,36,21,18,0.5833333333333334,S0328,306,44,40,0.1437908496732026,S0326,12,7,6,0.5833333333333334,423,104,0.2458628841607565,93,300,350,SNPA.tsv
S0330,54,23,20,0.42592592592592593,S0331,47,15,11,0.3191489361702128,S0328,144,79,62,0.5486111111111112,S0326,150,54,44,0.36,395,171,0.43291139240506327,137,350,400,SNPA.tsv
S0330,47,27,24,0.574468085106383,S0331,70,39,34,0.5571428571428572,S0328,91,25,22,0.27472527472527475,S0326,87,10,10,0.11494252873563218,295,101,0.3423728813559322,90,400,450,SNPA.tsv
S0330,32,5,5,0.15625,S0331,52,13,13,0.25,S0328,480,248,236,0.5166666666666667,S0326,48,24,18,0.5,612,290,0.4738562091503268,272,450,500,SNPA.tsv
S0330,27,12,12,0.4444444444444444,S0331,68,32,28,0.47058823529411764,S0328,143,53,44,0.3706293706293706,S0326,106,15,12,0.14150943396226415,344,112,0.32558139534883723,96,500,550,SNPA.tsv
S0330,115,40,38,0.34782608695652173,S0331,52,12,11,0.23076923076923078,S0328,56,18,15,0.32142857142857145,S0326,92,53,37,0.5760869565217391,315,123,0.3904761904761905,101,550,600,SNPA.tsv
S0330,63,31,29,0.49206349206349204,S0331,53,17,15,0.32075471698113206,S0328,93,59,41,0.6344086021505376,S0326,90,28,25,0.3111111111111111,299,135,0.451505016722408,110,600,650,SNPA.tsv
S0330,50,20,19,0.4,S0331,62,28,24,0.45161290322580644,S0328,124,67,58,0.5403225806451613,S0326,63,21,15,0.3333333333333333,299,136,0.45484949832775917,116,650,700,SNPA.tsv
S0330,89,37,32,0.4157303370786517,S0331,83,31,31,0.37349397590361444,S0328,127,55,43,0.4330708661417323,S0326,4,2,2,0.5,303,125,0.41254125412541254,108,700,750,SNPA.tsv
S0330,56,27,24,0.48214285714285715,S0331,107,22,22,0.205607476635514,S0328,73,29,28,0.3972602739726027,S0326,39,24,22,0.6153846153846154,275,102,0.3709090909090909,96,750,800,SNPA.tsv
S0330,55,24,21,0.43636363636363634,S0331,141,64,54,0.45390070921985815,S0328,97,37,34,0.38144329896907214,S0326,59,5,4,0.0847457627118644,352,130,0.3693181818181818,113,800,850,SNPA.tsv
S0330,105,38,35,0.3619047619047619,S0331,94,43,40,0.4574468085106383,S0328,122,27,27,0.22131147540983606,S0326,11,3,3,0.2727272727272727,332,111,0.33433734939759036,105,850,900,SNPA.tsv
S0330,131,60,48,0.4580152671755725,S0331,41,18,12,0.43902439024390244,S0328,133,56,48,0.42105263157894735,S0326,0,0,0,0.0,305,134,0.43934426229508194,108,900,950,SNPA.tsv
S0330,101,42,38,0.4158415841584158,S0331,60,14,13,0.23333333333333334,S0328,127,50,37,0.3937007874015748,S0326,18,6,4,0.3333333333333333,306,112,0.3660130718954248,92,950,1000,SNPA.tsv
S0330,0,0,0,0.0,S0331,22,7,7,0.3181818181818182,S0328,136,53,46,0.3897058823529412,S0326,171,52,47,0.30409356725146197,329,112,0.3404255319148936,100,1000,1050,SNPA.tsv
S0330,0,0,0,0.0,S0331,0,0,0,0.0,S0328,0,0,0,0.0,S0326,11,0,0,0.0,11,0,0.0,0,1050,1051,SNPA.tsv
