speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,101,274,814,0.09215328467153285,27,39,32,3,0,50,SV49.tsv
4,177,407,1500,0.10872235872235872,52,70,52,3,0,100,SV49.tsv
4,268,536,2251,0.125,95,95,73,5,0,150,SV49.tsv
4,402,667,3147,0.15067466266866567,115,136,131,20,0,200,SV49.tsv
4,479,766,3888,0.15633159268929503,135,160,163,21,0,250,SV49.tsv
4,554,839,4484,0.16507747318235996,159,183,190,22,0,300,SV49.tsv
4,609,925,5107,0.1645945945945946,178,201,206,24,0,350,SV49.tsv
4,689,994,5830,0.1732897384305835,202,218,230,39,0,400,SV49.tsv
4,760,1041,6407,0.18251681075888568,221,231,252,56,0,450,SV49.tsv
4,815,1103,7119,0.18472348141432457,244,245,268,58,0,500,SV49.tsv
4,874,1165,7824,0.18755364806866953,255,257,290,72,0,550,SV49.tsv
4,941,1214,8325,0.1937808896210873,268,281,308,84,0,600,SV49.tsv
4,1019,1268,8950,0.20090694006309148,290,299,333,97,0,650,SV49.tsv
4,1065,1331,9545,0.20003756574004508,310,311,346,98,0,700,SV49.tsv
4,1115,1376,10150,0.20257994186046513,320,331,362,102,0,750,SV49.tsv
4,1179,1424,10786,0.2069873595505618,341,352,380,106,0,800,SV49.tsv
4,1215,1458,11301,0.20833333333333334,350,364,394,107,0,850,SV49.tsv
4,1281,1507,11996,0.21250829462508294,370,383,414,114,0,900,SV49.tsv
4,1356,1581,12893,0.2144212523719165,409,402,430,115,0,950,SV49.tsv
4,1402,1625,13475,0.21569230769230768,427,414,446,115,0,1000,SV49.tsv
4,1443,1671,14064,0.21588868940754039,437,427,463,116,0,1049,SV49.tsv
