speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,30,122,265,0.06147540983606557,6,7,11,6,0,50,SJHL.tsv
4,103,221,597,0.1165158371040724,22,23,28,30,0,100,SJHL.tsv
4,149,291,946,0.12800687285223367,32,33,46,38,0,150,SJHL.tsv
4,194,351,1248,0.13817663817663817,39,52,58,45,0,200,SJHL.tsv
4,241,425,1726,0.14176470588235293,47,65,78,51,0,250,SJHL.tsv
4,288,496,2198,0.14516129032258066,59,82,91,56,0,300,SJHL.tsv
4,361,542,2625,0.16651291512915128,72,102,112,75,0,350,SJHL.tsv
4,409,577,2916,0.177209705372617,87,110,119,93,0,400,SJHL.tsv
4,443,613,3149,0.18066884176182707,96,122,129,96,0,450,SJHL.tsv
4,467,653,3427,0.17879019908116386,102,130,134,101,0,500,SJHL.tsv
4,533,696,3851,0.19145114942528735,113,152,150,118,0,550,SJHL.tsv
4,557,726,4167,0.19180440771349863,121,157,154,125,0,600,SJHL.tsv
4,598,762,4494,0.19619422572178477,135,161,160,142,0,650,SJHL.tsv
4,632,797,4770,0.19824341279799249,141,173,167,151,0,700,SJHL.tsv
4,679,846,5266,0.2006501182033097,149,183,175,172,0,750,SJHL.tsv
4,729,896,5732,0.20340401785714285,170,190,180,189,0,800,SJHL.tsv
4,760,923,6044,0.20585048754062837,177,197,185,201,0,850,SJHL.tsv
4,793,943,6291,0.21023329798515378,182,206,196,209,0,900,SJHL.tsv
4,835,979,6635,0.21322778345250257,185,223,210,217,0,950,SJHL.tsv
4,872,1004,6955,0.21713147410358566,193,238,221,220,0,1000,SJHL.tsv
4,901,1038,7313,0.2170038535645472,198,248,232,223,0,1050,SJHL.tsv
4,946,1075,7727,0.22,210,266,241,229,0,1100,SJHL.tsv
4,990,1103,8058,0.2243880326382593,222,279,249,240,0,1150,SJHL.tsv
4,1051,1147,8537,0.229075850043592,230,296,280,245,0,1200,SJHL.tsv
4,1094,1180,8976,0.23177966101694916,246,302,293,253,0,1250,SJHL.tsv
4,1129,1212,9406,0.23287953795379537,254,312,303,260,0,1300,SJHL.tsv
4,1158,1239,9718,0.23365617433414043,256,321,315,266,0,1350,SJHL.tsv
4,1191,1273,10049,0.23389630793401414,265,328,317,281,0,1400,SJHL.tsv
4,1223,1311,10390,0.2332189168573608,270,337,328,288,0,1450,SJHL.tsv
4,1259,1348,10742,0.23349406528189912,285,345,336,293,0,1500,SJHL.tsv
4,1300,1377,11125,0.23602033405954975,291,351,347,311,0,1550,SJHL.tsv
4,1350,1410,11603,0.2393617021276596,299,360,359,332,0,1600,SJHL.tsv
4,1384,1439,11982,0.2404447533009034,304,367,368,345,0,1650,SJHL.tsv
4,1444,1486,12567,0.24293405114401076,313,395,379,357,0,1700,SJHL.tsv
4,1487,1534,13126,0.24234028683181225,330,403,387,367,0,1750,SJHL.tsv
4,1524,1561,13540,0.24407431133888532,343,411,394,376,0,1800,SJHL.tsv
4,1586,1589,14041,0.24952800503461298,361,418,407,400,0,1850,SJHL.tsv
4,1620,1615,14448,0.25077399380804954,368,424,416,412,0,1900,SJHL.tsv
4,1652,1655,14866,0.24954682779456194,372,427,434,419,0,1950,SJHL.tsv
4,1686,1677,15146,0.2513416815742397,383,433,439,431,0,2000,SJHL.tsv
4,1729,1712,15682,0.25248247663551404,390,450,447,442,0,2050,SJHL.tsv
4,1775,1745,16311,0.25429799426934097,393,455,457,470,0,2100,SJHL.tsv
4,1809,1769,16635,0.2556529112492934,402,465,460,482,0,2150,SJHL.tsv
4,1849,1789,16977,0.2583845723868083,412,479,471,487,0,2200,SJHL.tsv
4,1884,1816,17400,0.2593612334801762,418,487,480,499,0,2250,SJHL.tsv
4,1891,1828,17559,0.2586159737417943,419,487,484,501,0,2276,SJHL.tsv
