speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,44,110,271,0.1,12,9,16,7,0,50,SUWR.tsv
4,95,187,623,0.1270053475935829,22,18,30,25,0,100,SUWR.tsv
4,146,246,908,0.1483739837398374,36,22,48,40,0,150,SUWR.tsv
4,180,291,1134,0.15463917525773196,42,32,57,49,0,200,SUWR.tsv
4,233,342,1501,0.1703216374269006,53,37,76,67,0,250,SUWR.tsv
4,265,384,1762,0.17252604166666666,63,41,86,75,0,300,SUWR.tsv
4,309,446,2123,0.17320627802690583,79,48,100,82,0,350,SUWR.tsv
4,342,493,2428,0.17342799188640973,89,54,115,84,0,400,SUWR.tsv
4,372,524,2697,0.17748091603053434,97,58,125,92,0,450,SUWR.tsv
4,411,554,3018,0.18546931407942238,110,62,142,97,0,500,SUWR.tsv
4,485,611,3486,0.19844517184942717,141,73,165,106,0,550,SUWR.tsv
4,534,647,3819,0.2063369397217929,161,76,182,115,0,600,SUWR.tsv
4,571,676,4102,0.21116863905325445,171,86,191,123,0,650,SUWR.tsv
4,603,712,4453,0.21172752808988765,181,90,198,134,0,700,SUWR.tsv
4,632,738,4772,0.2140921409214092,190,95,205,142,0,750,SUWR.tsv
4,676,764,5027,0.2212041884816754,202,114,214,146,0,800,SUWR.tsv
4,719,787,5316,0.2283989834815756,210,124,226,159,0,850,SUWR.tsv
4,755,811,5578,0.23273736128236744,217,135,235,168,0,900,SUWR.tsv
4,788,835,5842,0.23592814371257484,226,140,245,177,0,950,SUWR.tsv
4,833,859,6101,0.24243306169965076,238,152,254,189,0,1000,SUWR.tsv
4,879,906,6556,0.24254966887417218,260,160,267,192,0,1050,SUWR.tsv
4,886,916,6636,0.2418122270742358,263,160,271,192,0,1057,SUWR.tsv
