speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,28,132,325,0.05303030303030303,9,9,5,5,0,50,S3QD.tsv
4,80,212,677,0.09433962264150944,20,17,22,21,0,100,S3QD.tsv
4,128,282,1029,0.11347517730496454,27,30,37,34,0,150,S3QD.tsv
4,174,348,1462,0.125,35,38,49,52,0,200,S3QD.tsv
4,220,398,1737,0.13819095477386933,52,43,63,62,0,250,S3QD.tsv
4,273,437,2036,0.15617848970251716,68,53,79,73,0,300,S3QD.tsv
4,306,464,2299,0.1648706896551724,78,62,85,81,0,350,S3QD.tsv
4,367,492,2625,0.18648373983739838,94,76,99,98,0,400,S3QD.tsv
4,413,540,2964,0.1912037037037037,116,86,105,106,0,450,S3QD.tsv
4,447,577,3272,0.1936741767764298,128,99,108,112,0,500,S3QD.tsv
4,482,632,3640,0.1906645569620253,132,117,119,114,0,550,S3QD.tsv
4,516,649,3832,0.1987673343605547,142,126,121,127,0,600,S3QD.tsv
4,543,669,4083,0.20291479820627803,149,131,129,134,0,650,S3QD.tsv
4,600,740,4508,0.20270270270270271,173,139,138,150,0,700,S3QD.tsv
4,639,762,4869,0.20964566929133857,187,148,146,158,0,750,S3QD.tsv
4,681,786,5143,0.21660305343511452,199,157,152,173,0,800,S3QD.tsv
4,716,814,5418,0.2199017199017199,211,164,159,182,0,850,S3QD.tsv
4,745,833,5674,0.22358943577430973,221,168,165,191,0,900,S3QD.tsv
4,783,863,5999,0.2268250289687138,232,179,171,201,0,950,S3QD.tsv
4,810,894,6277,0.22651006711409397,239,185,176,210,0,1000,S3QD.tsv
4,836,914,6601,0.2286652078774617,249,187,181,219,0,1050,S3QD.tsv
4,857,927,6820,0.23112189859762675,258,192,185,222,0,1100,S3QD.tsv
4,905,948,7166,0.23866033755274263,274,210,191,230,0,1150,S3QD.tsv
4,939,973,7552,0.24126413155190132,282,216,196,245,0,1200,S3QD.tsv
4,971,990,7839,0.2452020202020202,292,225,200,254,0,1250,S3QD.tsv
4,993,1018,8103,0.24386051080550097,299,233,200,261,0,1300,S3QD.tsv
4,1022,1039,8335,0.24590952839268526,306,241,205,270,0,1350,S3QD.tsv
4,1048,1062,8601,0.24670433145009416,311,251,209,277,0,1400,S3QD.tsv
4,1071,1081,8884,0.24768732654949122,320,256,213,282,0,1450,S3QD.tsv
4,1090,1095,9138,0.24885844748858446,323,264,215,288,0,1500,S3QD.tsv
4,1096,1104,9268,0.24818840579710144,326,264,216,290,0,1521,S3QD.tsv
