speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,38,128,277,0.07421875,13,7,9,9,0,50,STXT.tsv
4,81,200,546,0.10125,25,16,25,15,0,100,STXT.tsv
4,134,256,820,0.130859375,40,29,38,27,0,150,STXT.tsv
4,181,319,1148,0.14184952978056425,52,43,42,44,0,200,STXT.tsv
4,237,384,1505,0.154296875,61,67,54,55,0,250,STXT.tsv
4,265,440,1832,0.15056818181818182,73,69,60,63,0,300,STXT.tsv
4,330,505,2298,0.16336633663366337,94,87,70,79,0,350,STXT.tsv
4,364,556,2634,0.16366906474820145,103,99,75,87,0,400,STXT.tsv
4,410,627,3159,0.1634768740031898,113,119,77,101,0,450,STXT.tsv
4,452,654,3473,0.172782874617737,121,133,79,119,0,500,STXT.tsv
4,500,702,3739,0.17806267806267806,137,146,87,130,0,550,STXT.tsv
4,536,739,3998,0.18132611637347767,142,154,99,141,0,600,STXT.tsv
4,580,799,4358,0.18147684605757197,163,158,113,146,0,650,STXT.tsv
4,602,820,4591,0.18353658536585366,169,162,121,150,0,700,STXT.tsv
4,632,848,4966,0.18632075471698112,180,170,125,157,0,750,STXT.tsv
4,699,894,5436,0.19546979865771813,202,191,134,172,0,800,STXT.tsv
4,740,929,5800,0.1991388589881593,216,208,138,178,0,850,STXT.tsv
4,763,946,6105,0.2016384778012685,221,221,140,181,0,900,STXT.tsv
4,837,1010,6872,0.20717821782178217,235,251,143,208,0,950,STXT.tsv
4,919,1073,7471,0.2141192917054986,244,269,180,226,0,1000,STXT.tsv
4,985,1110,8118,0.22184684684684686,252,282,185,266,0,1050,STXT.tsv
4,1051,1158,8836,0.22689982728842834,263,304,187,297,0,1100,STXT.tsv
4,1097,1197,9375,0.22911445279866333,272,314,195,316,0,1150,STXT.tsv
4,1142,1235,9910,0.23117408906882592,276,330,200,336,0,1200,STXT.tsv
4,1189,1272,10518,0.233687106918239,292,344,203,350,0,1250,STXT.tsv
4,1240,1320,11376,0.23484848484848486,303,366,207,364,0,1300,STXT.tsv
4,1259,1327,11728,0.237189148455162,305,372,211,371,0,1350,STXT.tsv
4,1303,1365,12351,0.23864468864468866,310,392,213,388,0,1400,STXT.tsv
4,1307,1377,12439,0.23729121278140886,310,394,213,390,0,1417,STXT.tsv
