speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,18,93,226,0.04838709677419355,9,9,0,0,0,50,S263.tsv
4,45,177,497,0.0635593220338983,21,20,2,2,0,100,S263.tsv
4,71,259,822,0.06853281853281853,34,33,2,2,0,150,S263.tsv
4,107,307,1084,0.08713355048859935,51,50,4,2,0,200,S263.tsv
4,150,347,1397,0.10806916426512968,59,62,24,5,0,250,S263.tsv
4,166,394,1672,0.10532994923857868,62,66,33,5,0,300,S263.tsv
4,199,457,1994,0.10886214442013128,67,78,45,9,0,350,S263.tsv
4,230,506,2324,0.11363636363636363,68,91,62,9,0,400,S263.tsv
4,256,562,2729,0.11387900355871886,75,104,68,9,0,450,S263.tsv
4,275,590,2942,0.11652542372881355,77,112,74,12,0,500,S263.tsv
4,313,618,3200,0.1266181229773463,84,124,83,22,0,550,S263.tsv
4,359,652,3498,0.13765337423312884,87,136,102,34,0,600,S263.tsv
4,397,695,3864,0.14280575539568346,88,147,120,42,0,650,S263.tsv
4,414,720,4118,0.14375,88,153,126,47,0,700,S263.tsv
4,449,752,4382,0.14926861702127658,95,159,133,62,0,750,S263.tsv
4,480,778,4646,0.15424164524421594,103,167,138,72,0,800,S263.tsv
4,502,807,4860,0.15551425030978935,109,172,144,77,0,850,S263.tsv
4,529,830,5128,0.15933734939759037,114,179,148,88,0,900,S263.tsv
4,547,851,5320,0.16069330199764983,117,184,153,93,0,950,S263.tsv
4,566,873,5526,0.1620847651775487,122,191,154,99,0,1000,S263.tsv
4,595,889,5747,0.1673228346456693,131,197,161,106,0,1050,S263.tsv
4,626,921,6098,0.16992399565689467,139,202,175,110,0,1100,S263.tsv
4,665,950,6294,0.175,146,211,187,121,0,1150,S263.tsv
4,710,976,6542,0.18186475409836064,161,227,196,126,0,1200,S263.tsv
4,743,1007,6913,0.18445878848063554,166,237,210,130,0,1250,S263.tsv
4,781,1043,7266,0.18720038350910834,175,251,223,132,0,1300,S263.tsv
4,798,1070,7654,0.1864485981308411,176,262,227,133,0,1350,S263.tsv
4,824,1092,7967,0.18864468864468864,180,270,241,133,0,1400,S263.tsv
4,831,1107,8197,0.18766937669376693,181,273,243,134,0,1450,S263.tsv
4,867,1152,8816,0.18815104166666666,188,285,256,138,0,1500,S263.tsv
4,878,1168,9087,0.1879280821917808,191,289,260,138,0,1550,S263.tsv
4,917,1186,9392,0.19329679595278246,209,294,264,150,0,1600,S263.tsv
4,942,1202,9650,0.1959234608985025,218,300,269,155,0,1650,S263.tsv
4,961,1223,9917,0.196443172526574,227,305,270,159,0,1700,S263.tsv
4,988,1246,10293,0.19823434991974317,229,310,277,172,0,1750,S263.tsv
4,1001,1269,10528,0.19720252167060678,234,315,280,172,0,1800,S263.tsv
4,1021,1296,10845,0.19695216049382716,237,321,291,172,0,1850,S263.tsv
4,1050,1319,11118,0.19901440485216074,239,332,295,184,0,1900,S263.tsv
4,1081,1353,11503,0.19974131559497413,243,339,304,195,0,1950,S263.tsv
4,1113,1378,11871,0.20192307692307693,246,347,314,206,0,2000,S263.tsv
4,1135,1395,12119,0.20340501792114696,252,350,320,213,0,2050,S263.tsv
4,1163,1422,12385,0.20446554149085794,259,353,331,220,0,2100,S263.tsv
4,1200,1442,12708,0.20804438280166435,263,356,339,242,0,2150,S263.tsv
4,1223,1454,12943,0.21028198074277854,269,359,346,249,0,2200,S263.tsv
4,1241,1469,13195,0.21119809394145678,276,365,349,251,0,2250,S263.tsv
4,1266,1493,13515,0.21198928332217012,283,373,357,253,0,2300,S263.tsv
4,1278,1511,13770,0.2114493712772998,286,375,363,254,0,2350,S263.tsv
4,1302,1534,14137,0.2121903520208605,295,382,370,255,0,2400,S263.tsv
4,1328,1569,14560,0.21159974506054813,298,391,375,264,0,2450,S263.tsv
4,1347,1601,15065,0.2103372891942536,300,397,385,265,0,2500,S263.tsv
4,1380,1617,15387,0.21335807050092764,302,404,393,281,0,2550,S263.tsv
4,1403,1643,15713,0.21348143639683506,304,406,402,291,0,2600,S263.tsv
4,1421,1661,15999,0.21387718242022877,304,410,409,298,0,2650,S263.tsv
4,1462,1677,16270,0.21794871794871795,304,420,421,317,0,2700,S263.tsv
4,1490,1697,16581,0.21950500883912788,308,427,427,328,0,2750,S263.tsv
4,1514,1712,16849,0.22108644859813084,314,434,433,333,0,2800,S263.tsv
4,1535,1729,17101,0.2219491035280509,319,439,441,336,0,2850,S263.tsv
4,1559,1741,17327,0.22386559448592763,329,444,443,343,0,2900,S263.tsv
4,1593,1757,17573,0.22666476949345477,339,452,450,352,0,2950,S263.tsv
4,1619,1778,17869,0.22764341957255343,345,458,457,359,0,3000,S263.tsv
4,1648,1797,18105,0.22927100723427934,349,463,462,374,0,3048,S263.tsv
