speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,49,219,579,0.05593607305936073,21,14,14,0,0,50,SZBD.tsv
4,86,323,1064,0.06656346749226007,38,20,28,0,0,100,SZBD.tsv
4,178,463,1910,0.09611231101511879,82,25,71,0,0,150,SZBD.tsv
4,253,528,2392,0.11979166666666667,107,36,94,16,0,200,SZBD.tsv
4,326,630,3318,0.12936507936507938,132,52,126,16,0,250,SZBD.tsv
4,434,722,4381,0.15027700831024932,166,86,166,16,0,300,SZBD.tsv
4,489,756,5182,0.16170634920634921,190,91,192,16,0,350,SZBD.tsv
4,532,807,5758,0.16480793060718713,200,109,207,16,0,400,SZBD.tsv
4,562,836,6137,0.1680622009569378,212,117,217,16,0,450,SZBD.tsv
4,615,871,6772,0.1765212399540758,224,139,236,16,0,500,SZBD.tsv
4,668,917,7550,0.1821155943293348,233,167,252,16,0,550,SZBD.tsv
4,680,928,7718,0.18318965517241378,233,174,257,16,0,570,SZBD.tsv
