speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,24,129,218,0.046511627906976744,7,3,7,7,0,50,S7WW.tsv
4,64,211,454,0.07582938388625593,17,5,21,21,0,100,S7WW.tsv
4,111,280,745,0.09910714285714285,34,6,34,37,0,150,S7WW.tsv
4,157,347,1049,0.11311239193083573,49,8,44,56,0,200,S7WW.tsv
4,202,405,1316,0.12469135802469136,51,18,59,74,0,250,S7WW.tsv
4,260,487,1824,0.13347022587268995,65,25,83,87,0,300,S7WW.tsv
4,298,516,2070,0.14437984496124032,74,26,95,103,0,350,S7WW.tsv
4,332,557,2324,0.1490125673249551,84,27,105,116,0,400,S7WW.tsv
4,378,593,2650,0.15935919055649242,100,27,115,136,0,450,S7WW.tsv
4,392,608,2809,0.1611842105263158,103,27,120,142,0,474,S7WW.tsv
