speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,38,124,357,0.07661290322580645,14,11,8,5,0,50,S85D.tsv
4,75,245,834,0.07653061224489796,22,27,15,11,0,100,S85D.tsv
4,137,334,1295,0.10254491017964072,41,50,26,20,0,150,S85D.tsv
4,194,399,1756,0.12155388471177944,56,70,29,39,0,200,S85D.tsv
4,238,460,2141,0.12934782608695652,64,84,31,59,0,250,S85D.tsv
4,283,505,2511,0.1400990099009901,79,99,35,70,0,300,S85D.tsv
4,320,551,2972,0.14519056261343014,86,112,43,79,0,350,S85D.tsv
4,369,596,3346,0.15478187919463088,101,126,51,91,0,400,S85D.tsv
4,403,623,3637,0.1617174959871589,110,138,52,103,0,450,S85D.tsv
4,450,656,3924,0.1714939024390244,117,146,66,121,0,500,S85D.tsv
4,489,701,4208,0.17439372325249644,126,162,69,132,0,550,S85D.tsv
4,521,728,4433,0.17891483516483517,140,171,70,140,0,600,S85D.tsv
4,549,763,4732,0.17988204456094364,144,178,79,148,0,650,S85D.tsv
4,584,783,5088,0.18646232439335889,149,185,97,153,0,700,S85D.tsv
4,625,817,5443,0.1912484700122399,158,198,110,159,0,750,S85D.tsv
4,655,844,5708,0.19401658767772512,162,205,126,162,0,800,S85D.tsv
4,689,867,6116,0.1986735870818916,166,215,133,175,0,850,S85D.tsv
4,721,895,6452,0.20139664804469273,175,225,140,181,0,900,S85D.tsv
4,774,935,7078,0.206951871657754,190,245,149,190,0,950,S85D.tsv
4,807,966,7423,0.20885093167701863,201,248,159,199,0,1000,S85D.tsv
4,844,1012,7824,0.208498023715415,216,254,166,208,0,1050,S85D.tsv
4,884,1041,8177,0.21229586935638808,231,258,174,221,0,1100,S85D.tsv
4,914,1054,8540,0.2167931688804554,239,262,181,232,0,1150,S85D.tsv
4,958,1079,8927,0.22196478220574606,258,272,189,239,0,1200,S85D.tsv
4,994,1099,9207,0.22611464968152867,267,281,199,247,0,1250,S85D.tsv
4,1034,1124,9670,0.22998220640569395,277,286,209,262,0,1300,S85D.tsv
4,1082,1141,10082,0.23707274320771254,290,293,216,283,0,1350,S85D.tsv
4,1106,1156,10380,0.23918685121107267,299,296,221,290,0,1400,S85D.tsv
4,1159,1186,11228,0.24430860033726812,307,325,226,301,0,1450,S85D.tsv
4,1196,1202,11954,0.24875207986688852,313,339,234,310,0,1500,S85D.tsv
4,1213,1219,12447,0.24876948318293685,314,344,240,315,0,1550,S85D.tsv
4,1235,1227,12872,0.25162999185004076,318,349,249,319,0,1600,S85D.tsv
4,1264,1243,13563,0.25422365245374096,324,357,252,331,0,1650,S85D.tsv
4,1301,1282,13991,0.2537051482059282,332,363,258,348,0,1700,S85D.tsv
4,1330,1311,14398,0.2536231884057971,339,364,265,362,0,1750,S85D.tsv
4,1349,1321,14711,0.2552990158970477,349,368,267,365,0,1800,S85D.tsv
4,1375,1341,15108,0.2563385533184191,360,372,274,369,0,1850,S85D.tsv
4,1404,1379,15509,0.25453226976069615,372,383,275,374,0,1900,S85D.tsv
4,1439,1396,15739,0.2577005730659026,383,389,279,388,0,1929,S85D.tsv
