speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,33,164,382,0.05030487804878049,14,5,7,7,0,50,SM99.tsv
4,90,240,738,0.09375,30,19,26,15,0,100,SM99.tsv
4,174,327,1183,0.13302752293577982,53,41,49,31,0,150,SM99.tsv
4,213,376,1406,0.14162234042553193,62,51,63,37,0,200,SM99.tsv
4,266,404,1628,0.1646039603960396,73,65,82,46,0,250,SM99.tsv
4,311,436,1897,0.1783256880733945,80,79,101,51,0,300,SM99.tsv
4,351,483,2219,0.18167701863354038,87,84,115,65,0,350,SM99.tsv
4,394,509,2485,0.19351669941060903,98,89,125,82,0,400,SM99.tsv
4,431,542,2785,0.19880073800738007,102,104,136,89,0,450,SM99.tsv
4,465,582,3136,0.19974226804123713,115,111,145,94,0,500,SM99.tsv
4,497,611,3468,0.20335515548281505,124,118,153,102,0,550,SM99.tsv
4,531,637,3698,0.20839874411302983,131,125,163,112,0,600,SM99.tsv
4,580,671,4061,0.21609538002980627,139,137,170,134,0,650,SM99.tsv
4,606,688,4297,0.22020348837209303,147,140,178,141,0,700,SM99.tsv
4,625,701,4519,0.22289586305278175,151,147,179,148,0,750,SM99.tsv
4,658,724,4756,0.2272099447513812,158,154,188,158,0,800,SM99.tsv
4,703,751,5049,0.23402130492676432,165,170,202,166,0,850,SM99.tsv
4,745,791,5396,0.23546144121365362,175,178,211,181,0,900,SM99.tsv
4,767,816,5726,0.2349877450980392,182,185,214,186,0,950,SM99.tsv
4,806,843,6015,0.23902728351126928,188,193,225,200,0,1000,SM99.tsv
4,830,861,6233,0.24099883855981416,191,198,233,208,0,1050,SM99.tsv
4,851,887,6527,0.23985343855693347,194,202,241,214,0,1100,SM99.tsv
4,872,904,6827,0.2411504424778761,199,205,248,220,0,1150,SM99.tsv
4,901,936,7043,0.2406517094017094,204,213,252,232,0,1200,SM99.tsv
4,943,957,7290,0.24634273772204807,216,222,262,243,0,1250,SM99.tsv
4,974,985,7570,0.24720812182741117,225,229,271,249,0,1300,SM99.tsv
4,1001,1006,7826,0.24875745526838966,233,237,277,254,0,1350,SM99.tsv
4,1029,1035,8139,0.24855072463768116,239,243,288,259,0,1400,SM99.tsv
4,1066,1058,8409,0.251890359168242,248,248,303,267,0,1450,SM99.tsv
4,1094,1074,8646,0.25465549348230915,253,254,315,272,0,1488,SM99.tsv
