speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0654,122,63,61,0.5163934426229508,S0653,207,63,55,0.30434782608695654,S0655,47,21,13,0.44680851063829785,376,147,0.39095744680851063,129,0,50,SUGV.tsv
S0654,125,38,20,0.304,S0653,218,78,57,0.3577981651376147,S0655,33,24,15,0.7272727272727273,376,140,0.3723404255319149,92,50,100,SUGV.tsv
S0654,81,50,39,0.6172839506172839,S0653,143,38,32,0.26573426573426573,S0655,80,32,16,0.4,304,120,0.39473684210526316,87,100,150,SUGV.tsv
S0654,140,73,65,0.5214285714285715,S0653,256,79,58,0.30859375,S0655,92,38,27,0.41304347826086957,488,190,0.38934426229508196,150,150,200,SUGV.tsv
S0654,70,29,22,0.4142857142857143,S0653,450,167,141,0.3711111111111111,S0655,169,114,89,0.6745562130177515,689,310,0.44992743105950656,252,200,250,SUGV.tsv
S0654,75,38,24,0.5066666666666667,S0653,173,58,46,0.3352601156069364,S0655,127,58,46,0.4566929133858268,375,154,0.4106666666666667,116,250,300,SUGV.tsv
S0654,72,37,31,0.5138888888888888,S0653,222,57,48,0.25675675675675674,S0655,130,52,45,0.4,424,146,0.3443396226415094,124,300,350,SUGV.tsv
S0654,31,7,4,0.22580645161290322,S0653,97,12,10,0.12371134020618557,S0655,18,11,7,0.6111111111111112,146,30,0.2054794520547945,21,350,370,SUGV.tsv
