speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0455,178,39,38,0.21910112359550563,S0454,92,39,33,0.42391304347826086,S0452,18,10,10,0.5555555555555556,288,88,0.3055555555555556,81,0,50,SM6Y.tsv
S0455,249,124,117,0.4979919678714859,S0454,139,46,43,0.33093525179856115,S0452,18,11,9,0.6111111111111112,406,181,0.4458128078817734,169,50,100,SM6Y.tsv
S0455,237,76,71,0.3206751054852321,S0454,121,55,50,0.45454545454545453,S0452,28,16,14,0.5714285714285714,386,147,0.38082901554404147,135,100,150,SM6Y.tsv
S0455,161,40,36,0.2484472049689441,S0454,72,23,21,0.3194444444444444,S0452,24,10,9,0.4166666666666667,257,73,0.2840466926070039,66,150,200,SM6Y.tsv
S0455,144,58,54,0.4027777777777778,S0454,142,46,41,0.323943661971831,S0452,13,2,2,0.15384615384615385,299,106,0.35451505016722407,97,200,250,SM6Y.tsv
S0455,148,64,59,0.43243243243243246,S0454,181,39,36,0.2154696132596685,S0452,35,24,21,0.6857142857142857,364,127,0.3489010989010989,116,250,300,SM6Y.tsv
S0455,266,72,67,0.2706766917293233,S0454,77,38,34,0.4935064935064935,S0452,8,1,1,0.125,351,111,0.3162393162393162,102,300,350,SM6Y.tsv
S0455,132,39,32,0.29545454545454547,S0454,142,67,57,0.47183098591549294,S0452,25,5,5,0.2,299,111,0.3712374581939799,94,350,400,SM6Y.tsv
S0455,166,44,41,0.26506024096385544,S0454,151,76,73,0.5033112582781457,S0452,9,2,2,0.2222222222222222,326,122,0.37423312883435583,116,400,450,SM6Y.tsv
S0455,262,78,72,0.29770992366412213,S0454,93,53,45,0.5698924731182796,S0452,0,0,0,0.0,355,131,0.36901408450704226,117,450,500,SM6Y.tsv
S0455,302,129,117,0.4271523178807947,S0454,120,62,50,0.5166666666666667,S0452,0,0,0,0.0,422,191,0.45260663507109006,167,500,550,SM6Y.tsv
S0455,180,54,48,0.3,S0454,156,74,65,0.47435897435897434,S0452,0,0,0,0.0,336,128,0.38095238095238093,113,550,600,SM6Y.tsv
S0455,118,46,42,0.3898305084745763,S0454,191,45,42,0.2356020942408377,S0452,0,0,0,0.0,309,91,0.29449838187702265,84,600,650,SM6Y.tsv
S0455,151,63,60,0.41721854304635764,S0454,224,62,58,0.2767857142857143,S0452,0,0,0,0.0,375,125,0.3333333333333333,118,650,700,SM6Y.tsv
S0455,90,12,11,0.13333333333333333,S0454,42,13,12,0.30952380952380953,S0452,1,0,0,0.0,133,25,0.18796992481203006,23,700,730,SM6Y.tsv
