speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0008,208,81,73,0.3894230769230769,S0012,177,76,61,0.4293785310734463,S0013,93,34,28,0.3655913978494624,478,191,0.399581589958159,162,0,50,SVUC.tsv
S0008,161,60,59,0.37267080745341613,S0012,77,25,24,0.3246753246753247,S0013,62,25,22,0.4032258064516129,300,110,0.36666666666666664,105,50,100,SVUC.tsv
S0008,232,62,47,0.2672413793103448,S0012,153,69,57,0.45098039215686275,S0013,26,11,10,0.4230769230769231,411,142,0.34549878345498786,114,100,150,SVUC.tsv
S0008,211,59,53,0.2796208530805687,S0012,200,89,83,0.445,S0013,32,14,12,0.4375,443,162,0.3656884875846501,148,150,200,SVUC.tsv
S0008,107,47,41,0.4392523364485981,S0012,314,60,55,0.1910828025477707,S0013,67,36,32,0.5373134328358209,488,143,0.2930327868852459,128,200,250,SVUC.tsv
S0008,172,65,58,0.37790697674418605,S0012,127,27,26,0.2125984251968504,S0013,46,14,13,0.30434782608695654,345,106,0.3072463768115942,97,250,300,SVUC.tsv
S0008,238,77,68,0.3235294117647059,S0012,91,44,36,0.4835164835164835,S0013,64,36,30,0.5625,393,157,0.3994910941475827,134,300,350,SVUC.tsv
S0008,291,105,93,0.36082474226804123,S0012,134,61,51,0.4552238805970149,S0013,10,6,5,0.6,435,172,0.3954022988505747,149,350,400,SVUC.tsv
S0008,294,67,54,0.22789115646258504,S0012,197,111,93,0.5634517766497462,S0013,22,7,7,0.3181818181818182,513,185,0.36062378167641324,154,400,450,SVUC.tsv
S0008,148,75,63,0.5067567567567568,S0012,138,56,55,0.4057971014492754,S0013,42,21,18,0.5,328,152,0.4634146341463415,136,450,500,SVUC.tsv
S0008,276,76,61,0.2753623188405797,S0012,101,60,39,0.594059405940594,S0013,83,31,28,0.37349397590361444,460,167,0.3630434782608696,128,500,550,SVUC.tsv
S0008,69,38,24,0.5507246376811594,S0012,174,49,42,0.28160919540229884,S0013,70,27,19,0.38571428571428573,313,114,0.36421725239616615,85,550,600,SVUC.tsv
S0008,276,127,108,0.4601449275362319,S0012,175,59,45,0.33714285714285713,S0013,86,38,33,0.4418604651162791,537,224,0.4171322160148976,186,600,650,SVUC.tsv
S0008,314,47,44,0.14968152866242038,S0012,143,81,64,0.5664335664335665,S0013,71,40,31,0.5633802816901409,528,168,0.3181818181818182,139,650,700,SVUC.tsv
S0008,199,101,93,0.507537688442211,S0012,153,70,60,0.45751633986928103,S0013,76,30,27,0.39473684210526316,428,201,0.4696261682242991,180,700,750,SVUC.tsv
S0008,337,85,78,0.2522255192878338,S0012,151,87,65,0.5761589403973509,S0013,20,11,10,0.55,508,183,0.36023622047244097,153,750,800,SVUC.tsv
S0008,339,105,103,0.30973451327433627,S0012,59,28,24,0.4745762711864407,S0013,15,13,11,0.8666666666666667,413,146,0.35351089588377727,138,800,850,SVUC.tsv
S0008,315,98,83,0.3111111111111111,S0012,130,65,53,0.5,S0013,77,49,31,0.6363636363636364,522,212,0.4061302681992337,167,850,900,SVUC.tsv
S0008,250,68,65,0.272,S0012,84,36,31,0.42857142857142855,S0013,8,1,1,0.125,342,105,0.30701754385964913,97,900,950,SVUC.tsv
S0008,225,60,54,0.26666666666666666,S0012,62,38,36,0.6129032258064516,S0013,37,16,14,0.43243243243243246,324,114,0.35185185185185186,104,950,1000,SVUC.tsv
S0008,247,51,44,0.20647773279352227,S0012,79,42,29,0.5316455696202531,S0013,37,15,14,0.40540540540540543,363,108,0.2975206611570248,87,1000,1050,SVUC.tsv
S0008,209,115,98,0.5502392344497608,S0012,163,49,39,0.3006134969325153,S0013,31,19,18,0.6129032258064516,403,183,0.45409429280397023,155,1050,1100,SVUC.tsv
S0008,170,31,28,0.18235294117647058,S0012,101,61,46,0.6039603960396039,S0013,100,52,45,0.52,371,144,0.3881401617250674,119,1100,1150,SVUC.tsv
S0008,192,107,98,0.5572916666666666,S0012,73,36,25,0.4931506849315068,S0013,125,14,12,0.112,390,157,0.4025641025641026,135,1150,1200,SVUC.tsv
S0008,275,64,61,0.23272727272727273,S0012,79,38,35,0.4810126582278481,S0013,37,20,18,0.5405405405405406,391,122,0.31202046035805625,114,1200,1250,SVUC.tsv
S0008,268,55,50,0.20522388059701493,S0012,94,54,49,0.574468085106383,S0013,17,13,12,0.7647058823529411,379,122,0.32189973614775724,111,1250,1300,SVUC.tsv
S0008,141,66,56,0.46808510638297873,S0012,158,64,49,0.4050632911392405,S0013,50,8,5,0.16,349,138,0.3954154727793696,110,1300,1350,SVUC.tsv
S0008,84,17,14,0.20238095238095238,S0012,135,58,53,0.42962962962962964,S0013,59,28,25,0.4745762711864407,278,103,0.37050359712230213,92,1350,1398,SVUC.tsv
