S0083	there's fruit in this
S0084	yeah in the jam
S0083	fruit in the jam in the juice in anything really
S0084	yoghurts
S0083	yes it shouldn't be there
S0084	i don't like the yoghurts with bits in
S0083	with bits in i mean they're it's fruit
S0084	yeah it's
S0083	you're mean to eat fruit
S0084	fruit no i don't like it
S0083	oh dear i think you'd improve
S0084	no
S0083	well clearly not
S0084	no no no no no
S0083	and how be you
S0084	i'm exhaust
S0083	be you
S0084	ah i've just have the supplier come around to well when i say we i have to do a review meet
S0083	mm mm
S0084	and my brain ache i've be dread it for about a month
S0083	oh dear
S0084	i wake up with like a sick feel butterfly
S0083	oh no
S0084	yeah i've be really dread it because i have to lead the meet
S0083	oh
S0084	yeah
S0083	my daughter the manager
S0084	mm hardly but
S0083	you're so capable and
S0084	i'm not i want to cry
S0083	oh i think this be excellent
S0084	it's horrible
S0084	mm horri bubble but it be good it be erm because we've reach the end of two of our project that they've be project manage for us
S0083	mm
S0084	and we're replace the typesetter the typeset work with indian suppliers
S0083	oh excellent
S0084	yup because they're five pound a page rather than twenty five pound a page which uk suppliers be
S0083	mm
S0084	but they're rubbish so it's a completely
S0083	well yes
S0084	false economy
S0083	exactly
S0084	erm so we're look at ways of make it a bite easier for them look at ways look at how they've really let us down and
S0083	mm
S0084	because it be the first time we've use this project management company and the guy the md use to work in house
S0083	right
S0084	a really nice guy
S0083	mm
S0084	he use to work in like our academic division so he know my old boss because she work in academic
S0083	mm mm
S0084	and another one of the erm one of my er colleagues who be on maternity leave at the moment there's another production controller so it be good for him to come in and
S0083	mm
S0084	for us to say like we're all a bite concern about these issue how have you find it because he's essentially the buffer between us and the typesetter so he deal with a lot of their query but i think actually in reality the biggest problem be they don't query stuff so when it come in it's not it's substandard and they haven't raise
S0083	oh dear
S0084	any concern so erm we've do two of the six title so far erm so it be a good point to just take stock and hold a review so my boss call in from the state which she have to leave after half an hour because of train but she's deal with the same one of the same suppliers in new york and for some reason that i don't understand in new york they erm they've place all their work with one supplier which be they do it before with a company call adventure house and they go bust
S0083	oh
S0084	which be not what you want really because they've get all your file all your format all your cover
S0083	yeah
S0084	all your body file and they have it and now they've ask erm and obviously you don't you can't by spread yourself around by spread the work around you force competition so you get better rat so if you're think with your business head on
S0083	have erm yeah yeah i mean that be obviously what you're suppose to do
S0084	obviously you want to build relationships with people because then you understand each other you know each other you rely on each other and they understand your product
S0083	mm
S0084	but you know we have we have about four or five different suppliers in the uk
S0083	mm
S0084	we have about three or four indian suppliers that we're start to place work with erm so
S0083	be they improve though
S0084	mm
S0083	not really no
S0084	one of them be rubbish
S0083	use to erm complain about do that cos they're you know all company do it she say the paper be poor quality the ink be of poor quality
S0084	well luckily they don't erm control that
S0083	alright
S0084	i mean they literally do the design
S0083	right
