Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
be better,2,915,"[46, 476, 664, 954]",[915],S97Z.tsv,S0192,S0195
what i,2,1414,"[46, 62, 102, 116, 198, 200, 398, 500, 504, 548, 600, 676, 730, 922, 990, 1014, 1070, 1125, 1151, 1157, 1211, 1413, 1634, 1831]","[1414, 1485, 1587, 1746]",S97Z.tsv,S0192,S0195
see you,2,1432,"[46, 80]",[1432],S97Z.tsv,S0192,S0195
you know what i,4,1746,"[46, 62, 102, 116, 198, 200, 398, 500, 504, 548, 600, 676, 730, 922, 990, 1014, 1070, 1151, 1157, 1211, 1413]",[1746],S97Z.tsv,S0192,S0195
steal,1,55,[48],[55],S97Z.tsv,S0192,S0195
or whatever,2,779,"[48, 267, 307, 883, 918, 1328, 1455, 1799]","[779, 875]",S97Z.tsv,S0192,S0195
whatever,1,779,"[48, 856, 1123, 1644]","[779, 875]",S97Z.tsv,S0192,S0195
always,1,867,"[48, 351, 700, 1395, 1397, 1795, 1811]",[867],S97Z.tsv,S0192,S0195
he do,2,1023,"[48, 1217]","[1023, 1037, 1259, 1818]",S97Z.tsv,S0192,S0195
do so,2,1723,"[48, 672]",[1723],S97Z.tsv,S0192,S0195
kind of,2,415,"[50, 100, 132, 218, 265, 335, 414, 420, 482, 514, 536, 614, 650, 690, 702, 804, 820, 846, 856, 910, 912, 918, 932, 1052, 1193, 1270, 1274, 1342, 1368, 1399, 1421, 1606]","[415, 553, 1363, 1489, 1558]",S97Z.tsv,S0192,S0195
bite,1,52,"[52, 96, 98, 116, 265, 398, 466, 546, 594, 602, 618, 674, 743, 763, 814, 856, 1042, 1066, 1145, 1169, 1268, 1298, 1306, 1370, 1389, 1395, 1425, 1445, 1479, 1532, 1565, 1638, 1779, 1803]","[51, 99, 178, 320, 330, 356, 395, 619, 779, 875, 1067, 1083, 1097, 1296, 1333, 1480, 1491, 1687, 176]",S97Z.tsv,S0192,S0195
little,1,95,"[52, 96, 173, 222, 618, 763, 924, 1066, 1145, 1389, 1421, 1745, 1803, 1823]","[95, 176, 925, 1836]",S97Z.tsv,S0192,S0195
a little bite,3,176,"[52, 96, 618, 763, 1066, 1145, 1389, 1803]",[176],S97Z.tsv,S0192,S0195
a little,2,925,"[52, 96, 618, 763, 924, 1066, 1145, 1389, 1421, 1803]","[925, 1836]",S97Z.tsv,S0192,S0195
he get,2,1039,[54],[1039],S97Z.tsv,S0192,S0195
the record,2,69,"[56, 1634]","[69, 1610]",S97Z.tsv,S0192,S0195
probably,1,178,"[56, 526, 528, 1101, 1179, 1322, 1532, 1626, 1829]","[178, 374, 453, 827, 915, 1087, 1095, 1333, 1561, 1693]",S97Z.tsv,S0192,S0195
yeah i,2,338,"[56, 72, 80, 94, 126, 173, 181, 303, 323, 331, 349, 416, 518, 534, 564, 602, 796, 800, 828, 852, 918, 978, 1115, 1297, 1505]","[338, 523, 873, 894, 897, 903, 1234, 1236, 1371, 1607, 1720, 1734, 1746, 1810]",S97Z.tsv,S0192,S0195
on the,2,350,"[56, 62, 234, 341, 436, 444, 510, 612, 652, 656, 660, 842, 846, 893, 1056, 1260, 1276]","[350, 849, 888, 1838, 1610]",S97Z.tsv,S0192,S0195
go into,2,879,"[56, 654, 1185, 1254]","[879, 1607]",S97Z.tsv,S0192,S0195
on the record,3,1610,[56],[1610],S97Z.tsv,S0192,S0195
i have,2,58,"[58, 72, 82, 96, 345, 383, 414, 436, 706, 724, 924, 1004, 1163, 1167, 1173, 1260, 1281, 1459, 1465, 1671, 1733, 1735]","[4, 563, 1734, 517, 879, 1311, 243]",S97Z.tsv,S0192,S0195
to do,2,58,"[58, 106, 502, 716, 883, 944, 1060, 1101, 1817]",[8],S97Z.tsv,S0192,S0195
something,1,77,"[58, 514, 1052, 1101, 1682]","[77, 774]",S97Z.tsv,S0192,S0195
say,1,162,"[58, 60, 116, 187, 192, 198, 202, 208, 220, 263, 341, 536, 538, 590, 880, 960, 1127, 1145, 1195, 1258, 1285, 1290, 1486, 1505, 1524, 1552, 1553, 1565, 1567, 1588, 1606, 1634]","[162, 205, 245, 258, 272, 274, 350, 499, 1085, 1311, 1510, 1840]",S97Z.tsv,S0192,S0195
i have to,3,243,"[58, 72, 345, 924, 1004, 1163, 1173]","[243, 517, 879, 1311]",S97Z.tsv,S0192,S0195
all i,2,352,[58],[352],S97Z.tsv,S0192,S0195
you wanna,2,370,"[58, 60, 1441]","[370, 927]",S97Z.tsv,S0192,S0195
and then,2,409,"[58, 80, 112, 317, 494, 512, 542, 546, 598, 656, 714, 722, 802, 820, 822, 924, 944, 956, 958, 960, 992, 1018, 1266, 1350, 1405, 1522]","[409, 415, 659, 715, 849]",S97Z.tsv,S0192,S0195
so if,2,607,"[58, 594, 1630]","[607, 827]",S97Z.tsv,S0192,S0195
if we,2,877,"[58, 524, 538, 548, 924, 932, 967, 1042, 1046]",[877],S97Z.tsv,S0192,S0195
we go,2,901,"[58, 807, 818, 826, 1199]",[901],S97Z.tsv,S0192,S0195
point,1,1051,"[58, 163, 468, 472, 502, 948, 1054, 1213, 1217, 1225, 1281, 1505, 1835, 1841]","[1051, 1294, 1746]",S97Z.tsv,S0192,S0195
press,1,1470,[58],[1470],S97Z.tsv,S0192,S0195
i'll,1,166,"[60, 128, 189, 220, 436, 534, 868, 883, 976, 998, 1445, 1479, 1634, 1841]","[166, 184, 567, 1474, 1587, 1594, 1820]",S97Z.tsv,S0192,S0195
what you,2,459,"[60, 181, 1153, 1552, 1644]","[459, 835]",S97Z.tsv,S0192,S0195
it you,2,659,[60],[659],S97Z.tsv,S0192,S0195
i mean it's,3,138,"[62, 212, 267, 722, 1574]","[138, 160]",S97Z.tsv,S0192,S0195
it's not,2,136,"[64, 548, 826, 872, 1058, 1092, 1665]","[136, 142, 266, 427, 837, 877, 945, 953, 963, 1476, 1838, 1343]",S97Z.tsv,S0192,S0195
imagine,1,144,[64],[144],S97Z.tsv,S0192,S0195
even,1,144,"[64, 250, 548, 606, 610, 980, 982, 1044, 1205, 1217, 1235, 1496, 1502, 1795]","[144, 282, 324, 328, 635, 736, 901, 907, 1097, 1343]",S97Z.tsv,S0192,S0195
try to,2,679,"[64, 740, 1209, 1266]","[679, 1214, 1487, 1820]",S97Z.tsv,S0192,S0195
try,1,871,"[64, 299, 494, 740, 1209, 1260, 1266, 1565]","[871, 1214, 1487, 1820]",S97Z.tsv,S0192,S0195
not even,2,1097,"[64, 548]",[1097],S97Z.tsv,S0192,S0195
it's not even,3,1343,"[64, 548]",[1343],S97Z.tsv,S0192,S0195
though,1,66,"[66, 167, 265, 361, 369, 383, 387, 392, 422, 916, 918, 1115, 1205, 1368, 1461]","[8, 37, 239, 427, 475, 479, 951, 1150, 1323, 1828]",S97Z.tsv,S0192,S0195
bad,1,390,"[66, 522, 696, 706, 1739, 1741, 1781]","[390, 391, 774, 1182, 1689, 1712, 1794, 1104]",S97Z.tsv,S0192,S0195
not a,2,961,"[66, 906]","[961, 1104]",S97Z.tsv,S0192,S0195
not a bad,3,1104,[66],[1104],S97Z.tsv,S0192,S0195
gonna,1,95,"[70, 72, 74, 80, 169, 345, 494, 502, 504, 596, 706, 753, 883, 924, 1052, 1056, 1058, 1101, 1105, 1153, 1290, 1295, 1538]","[95, 158, 186, 304, 362, 427, 877, 892, 1501, 1720, 1722]",S97Z.tsv,S0192,S0195
first,1,176,"[70, 492, 724, 1131, 1532, 1655]","[176, 1501]",S97Z.tsv,S0192,S0195
we'll,1,176,"[70, 118, 321, 323, 546]",[176],S97Z.tsv,S0192,S0195
stuff,1,184,"[70, 100, 132, 309, 385, 462, 482, 650, 702, 710, 712, 856, 946, 1052, 1080, 1193, 1304, 1346, 1455, 1459]","[184, 186, 245, 288, 368, 370, 415, 774, 833, 837, 1085, 1244, 1605, 1838]",S97Z.tsv,S0192,S0195
i haven't,2,328,"[70, 748, 846, 864, 1407, 1724]",[328],S97Z.tsv,S0192,S0195
month,1,459,"[70, 584, 765, 769, 1522, 1524, 1529]","[459, 489]",S97Z.tsv,S0192,S0195
so this,2,529,[70],[529],S97Z.tsv,S0192,S0195
send,1,659,"[70, 189]",[659],S97Z.tsv,S0192,S0195
haven't get,2,837,"[70, 969]",[837],S97Z.tsv,S0192,S0195
this be,2,1651,"[70, 263, 944, 1185, 1197, 1494, 1529, 1532, 1634, 1644]","[1651, 1746]",S97Z.tsv,S0192,S0195
yet,1,1689,"[70, 175, 846, 864, 1709]",[1689],S97Z.tsv,S0192,S0195
work,1,95,"[72, 198, 256, 466, 986, 1016, 1141, 1163, 1165, 1223, 1229, 1262, 1308, 1463, 1797, 1807]","[95, 223, 943, 1651, 1820]",S97Z.tsv,S0192,S0195
i think,2,146,"[72, 102, 220, 269, 536, 710, 786, 796, 798, 804, 870, 883, 932, 948, 962, 998, 1040, 1217, 1233, 1235, 1245, 1522, 1565, 1634, 1671]","[146, 395, 778, 890, 907, 1234, 1355, 1472, 148]",S97Z.tsv,S0192,S0195
like i think,3,148,[72],[148],S97Z.tsv,S0192,S0195
it's gonna,2,158,"[72, 883]","[158, 304]",S97Z.tsv,S0192,S0195
it's a,2,605,"[72, 367, 602, 706, 730, 755, 885, 932, 1306, 1425, 1494, 1779]","[605, 619, 781, 801, 965, 1051, 1325, 1331, 1480, 1687]",S97Z.tsv,S0192,S0195
think,1,778,"[72, 102, 220, 267, 269, 285, 343, 502, 536, 674, 708, 710, 730, 786, 796, 798, 804, 846, 870, 883, 924, 932, 948, 954, 962, 967, 998, 1040, 1092, 1217, 1233, 1235, 1245, 1348, 1455, 1505, 1522, 1565, 1634, 1671, 1676, 1811]","[778, 803, 905, 907, 1583, 1633, 1685, 1820, 890, 1234, 1472, 1355]",S97Z.tsv,S0192,S0195
bargain,1,783,[72],[783],S97Z.tsv,S0192,S0195
like i,2,1085,"[72, 80, 450, 700, 1173, 1431, 1735]",[1085],S97Z.tsv,S0192,S0195
bloody,1,1616,"[72, 426]","[1616, 1668]",S97Z.tsv,S0192,S0195
random,1,74,"[74, 418, 1425]","[27, 258, 835]",S97Z.tsv,S0192,S0195
people's,1,79,"[74, 482, 1421]",[79],S97Z.tsv,S0192,S0195
start,1,258,"[74, 448, 542, 735, 753, 970, 974, 1137]","[258, 409, 736]",S97Z.tsv,S0192,S0195
go to,2,320,"[74, 104, 333, 438, 446, 454, 548, 660, 710, 714, 716, 786, 883, 914, 954, 1133, 1300, 1306, 1593]","[320, 713, 901, 1309, 1836]",S97Z.tsv,S0192,S0195
home,1,1515,"[74, 169, 474, 592]","[1515, 1556]",S97Z.tsv,S0192,S0195
old,1,1537,"[74, 954, 1614]","[1537, 1840]",S97Z.tsv,S0192,S0195
the same,2,127,"[76, 279, 436, 440, 508, 716, 952, 1141, 1191, 1193, 1197, 1203, 1397, 1707]","[127, 439, 553, 623, 951, 953]",S97Z.tsv,S0192,S0195
obviously,1,166,"[76, 704, 706]","[166, 176, 857, 931, 1412, 1581]",S97Z.tsv,S0192,S0195
want,1,253,"[76, 263, 321, 438, 480, 546, 566, 656, 858, 1046, 1062, 1133, 1203, 1262, 1437, 1439, 1534]","[253, 835, 847, 863, 1108, 1472, 1480, 1738]",S97Z.tsv,S0192,S0195
yeah yeah,2,80,"[80, 185, 202, 252, 256, 387, 402, 480, 586, 606, 618, 636, 692, 748, 840, 876, 942, 1175, 1233, 1245, 1252, 1690]","[35, 227, 231, 235, 270, 366, 451, 509, 639, 659, 669, 685, 812, 821, 855, 947, 1005, 1200, 1208, 1416, 1786, 1840]",S97Z.tsv,S0192,S0195
you just,2,80,"[80, 658, 740, 1618]","[67, 77, 162]",S97Z.tsv,S0192,S0195
gonna be,2,95,"[80, 169, 345, 706, 883, 1058]","[95, 158, 877]",S97Z.tsv,S0192,S0195
pretty much,2,121,"[80, 82, 311, 640, 1054, 1262, 1405, 1636]","[121, 237, 312, 320, 855, 1319]",S97Z.tsv,S0192,S0195
much,1,127,"[80, 82, 263, 311, 466, 484, 636, 640, 718, 765, 846, 896, 920, 1010, 1054, 1092, 1262, 1405, 1636, 1653, 1753, 1757, 1759, 1799]","[127, 332, 421, 717, 719, 835, 837, 871, 903, 1071, 1087, 1418, 1693, 237, 312, 320, 855, 1319]",S97Z.tsv,S0192,S0195
every time i,3,146,"[80, 592]",[146],S97Z.tsv,S0192,S0195
all that,2,186,"[80, 132, 420, 482, 702]",[186],S97Z.tsv,S0192,S0195
or i,2,241,"[80, 893, 1682]",[241],S97Z.tsv,S0192,S0195
you can,2,370,"[80, 660, 662, 862, 1044, 1151, 1213, 1429, 1443, 1475]","[370, 374, 779, 835, 837, 849, 1489, 1838, 1842, 1850]",S97Z.tsv,S0192,S0195
you go,2,374,"[80, 660, 765, 1593, 1595, 1785]",[374],S97Z.tsv,S0192,S0195
just you,2,409,[80],[409],S97Z.tsv,S0192,S0195
before you,2,543,[80],"[543, 851]",S97Z.tsv,S0192,S0195
get like,2,774,"[80, 788, 1076, 1078, 1328, 1785]","[774, 1037, 1039, 1838]",S97Z.tsv,S0192,S0195
time i,2,890,"[80, 592, 724]",[890],S97Z.tsv,S0192,S0195
get that,2,1712,"[80, 365]",[1712],S97Z.tsv,S0192,S0195
go and,2,1820,"[80, 100]",[1820],S97Z.tsv,S0192,S0195
permission,1,82,[82],[79],S97Z.tsv,S0192,S0195
if i have,3,243,[82],[243],S97Z.tsv,S0192,S0195
have your,2,697,"[82, 1773]",[697],S97Z.tsv,S0192,S0195
if i,2,827,"[82, 102, 220, 448, 846, 974, 1004, 1165, 1290, 1295]","[827, 833]",S97Z.tsv,S0192,S0195
to the,2,320,"[92, 846, 883, 1290]",[320],S97Z.tsv,S0192,S0195
anyway,1,352,[92],"[352, 641, 901, 915]",S97Z.tsv,S0192,S0195
yeah we,2,764,"[92, 1381, 1415]",[764],S97Z.tsv,S0192,S0195
days,1,935,[92],"[935, 1319]",S97Z.tsv,S0192,S0195
back to,2,1085,"[92, 664, 1266, 1505, 1640]",[1085],S97Z.tsv,S0192,S0195
yeah i know,3,338,"[94, 126, 181, 303, 518, 852, 978, 1297]","[338, 1720]",S97Z.tsv,S0192,S0195
a bite,2,96,"[96, 98, 116, 265, 466, 546, 594, 602, 674, 743, 814, 856, 1042, 1169, 1268, 1298, 1306, 1370, 1395, 1425, 1445, 1479, 1532, 1565, 1638, 1779]","[51, 178, 320, 356, 779, 875, 1296, 1333, 1687, 99, 330, 395, 619, 1067, 1083, 1480, 1491]",S97Z.tsv,S0192,S0195
enough,1,96,"[96, 112, 244, 446, 448, 969, 1052, 1217, 1332]","[57, 903]",S97Z.tsv,S0192,S0195
a bite of,3,99,"[96, 98, 546, 674, 743, 1042, 1169, 1268, 1370, 1395, 1638]","[99, 330, 395, 619, 1067, 1083, 1480, 1491]",S97Z.tsv,S0192,S0195
for a,2,166,"[96, 183, 315, 468, 767, 924, 976, 984, 986, 1268, 1413, 1803]","[166, 376, 409, 567, 617, 925, 935, 1587, 1752]",S97Z.tsv,S0192,S0195
and i,2,253,"[96, 414, 446, 472, 478, 486, 502, 548, 566, 724, 730, 743, 786, 800, 846, 914, 924, 928, 974, 1040, 1046, 1056, 1133, 1167, 1195, 1199, 1211, 1292, 1346, 1409, 1534, 1803]","[253, 320, 407, 833, 1355, 1685, 1792, 563]",S97Z.tsv,S0192,S0195
food,1,413,"[96, 1239]",[413],S97Z.tsv,S0192,S0195
and i have get,4,563,[96],[563],S97Z.tsv,S0192,S0195
money,1,607,"[96, 319, 416, 436, 450, 482, 592, 594, 610, 662, 1092, 1239]","[607, 1150]",S97Z.tsv,S0192,S0195
have get,2,645,"[96, 743, 1179]",[645],S97Z.tsv,S0192,S0195
spare,1,778,[96],[778],S97Z.tsv,S0192,S0195
i've get,2,831,"[96, 204, 335, 361, 363, 996, 1137, 1425, 1494]","[831, 1480]",S97Z.tsv,S0192,S0195
bite of,2,1097,"[96, 98, 398, 546, 674, 743, 1042, 1169, 1268, 1370, 1395, 1638]","[1097, 1480, 1491]",S97Z.tsv,S0192,S0195
like that,2,184,"[100, 108, 660, 702, 1101, 1145]","[184, 405, 1355]",S97Z.tsv,S0192,S0195
of stuff,2,186,"[100, 132, 482, 650, 702, 856, 1052, 1193]",[186],S97Z.tsv,S0192,S0195
and see,2,368,[100],[368],S97Z.tsv,S0192,S0195
anything,1,405,"[100, 1630]","[405, 827]",S97Z.tsv,S0192,S0195
from that,2,1714,"[100, 522, 1225]",[1714],S97Z.tsv,S0192,S0195
that's a,2,102,"[102, 116, 271, 594, 752, 1522]","[95, 909, 1464, 1499, 1651]",S97Z.tsv,S0192,S0195
a week,2,123,"[102, 446, 1225]",[123],S97Z.tsv,S0192,S0195
just like,2,403,"[102, 1229, 1254, 1279, 1293]","[403, 1508]",S97Z.tsv,S0192,S0195
hundred quid a,3,459,[102],[459],S97Z.tsv,S0192,S0195
quid a,2,774,"[102, 464, 602, 1151]",[774],S97Z.tsv,S0192,S0195
like five,2,774,"[102, 313]",[774],S97Z.tsv,S0192,S0195
i think if,3,778,[102],"[778, 907]",S97Z.tsv,S0192,S0195
if i can,3,833,"[102, 846]",[833],S97Z.tsv,S0192,S0195
and if,2,905,[102],[905],S97Z.tsv,S0192,S0195
hours or record,3,1631,[102],[1631],S97Z.tsv,S0192,S0195
can do,2,1850,"[102, 502]",[1850],S97Z.tsv,S0192,S0195
what's,1,104,"[104, 398, 534, 809, 828, 1421, 1514, 1544, 1546, 1555, 1567, 1570, 1588, 1741]","[9, 292, 736, 1468, 1521, 1728]",S97Z.tsv,S0192,S0195
carry,1,140,[104],[140],S97Z.tsv,S0192,S0195
be go,2,778,"[104, 446, 914]",[778],S97Z.tsv,S0192,S0195
carry on,2,1625,[104],[1625],S97Z.tsv,S0192,S0195
be go to,3,1836,"[104, 446, 914]",[1836],S97Z.tsv,S0192,S0195
well,1,106,"[106, 112, 161, 216, 256, 500, 536, 554, 556, 588, 708, 914, 918, 924, 972, 974, 980, 1215, 1399, 1484, 1507, 1529, 1552, 1715, 1724, 1751, 1793]","[17, 53, 105, 119, 121, 138, 166, 176, 190, 320, 374, 403, 453, 553, 563, 567, 603, 772, 871, 892, 915, 929, 935, 939, 963, 1009, 1021, 1025, 1027, 1116, 1126, 1259, 1321, 1327, 1335, 1416, 1432, 1434, 1539, 1558, 1581, 1585, 1607, 1619, 1649, 1712, 1723, 1754, 1756, 1758, 1812, 1838, 1850]",S97Z.tsv,S0192,S0195
do any,2,405,"[106, 406]",[405],S97Z.tsv,S0192,S0195
that i,2,697,"[106, 700]",[697],S97Z.tsv,S0192,S0195
fuck,1,879,"[106, 143, 337, 544, 558, 694, 735, 755, 994, 1229, 1707, 1721, 1813]","[879, 917, 1029, 1335, 1612, 1701, 1720, 1722, 1840]",S97Z.tsv,S0192,S0195
job interview,2,1176,"[106, 1199]",[1176],S97Z.tsv,S0192,S0195
i don't have to,4,1607,[106],[1607],S97Z.tsv,S0192,S0195
or anything like that,4,405,[108],[405],S97Z.tsv,S0192,S0195
proper,1,627,"[108, 385, 626, 1461]","[627, 629, 1251]",S97Z.tsv,S0192,S0195
teach,1,697,"[108, 891, 1010, 1014, 1018, 1020, 1147, 1177, 1620]","[697, 892, 903]",S97Z.tsv,S0192,S0195
or anything,2,827,"[108, 187, 858, 1283]",[827],S97Z.tsv,S0192,S0195
until june,2,110,[110],[109],S97Z.tsv,S0192,S0195
it'll,1,176,[112],"[176, 178, 184, 966]",S97Z.tsv,S0192,S0195
well they,2,1432,[112],[1432],S97Z.tsv,S0192,S0195
tell,1,1587,"[112, 343, 345, 347, 672, 1137, 1139, 1197, 1201, 1211]",[1587],S97Z.tsv,S0192,S0195
a lot,2,134,"[114, 196, 359, 482, 646, 648, 650, 652, 686, 916, 1092, 1298, 1368, 1455]","[134, 223, 320, 1483, 1499]",S97Z.tsv,S0192,S0195
must,1,162,"[114, 365]",[162],S97Z.tsv,S0192,S0195
a lot of,3,223,"[114, 359, 482, 648, 650, 686, 1092, 1298, 1455]","[223, 1483, 1499]",S97Z.tsv,S0192,S0195
get a,2,229,"[114, 335, 347, 548, 580, 584, 656, 878, 883, 952, 994, 1042, 1046, 1141, 1237, 1389, 1403, 1425, 1445]","[229, 356, 453, 545, 559, 779, 837, 873, 888, 1083, 1788, 1838, 1842, 877]",S97Z.tsv,S0192,S0195
must have,2,423,[114],"[423, 459]",S97Z.tsv,S0192,S0195
have to get a,4,877,[114],[877],S97Z.tsv,S0192,S0195
crazy,1,479,"[116, 636, 1038, 1088, 1278]","[479, 619, 965, 1838]",S97Z.tsv,S0192,S0195
to say,2,1311,[116],[1311],S97Z.tsv,S0192,S0195
mean to,2,1625,"[116, 740, 1248]",[1625],S97Z.tsv,S0192,S0195
man,1,129,"[118, 183, 361, 392, 458]","[129, 390, 393, 599, 981, 1232, 1365, 1701, 1742, 1754, 1782]",S97Z.tsv,S0192,S0195
shit,1,352,"[118, 242, 420, 448, 996, 1153, 1306, 1395, 1461]","[352, 697, 1651, 1687, 1738, 1746]",S97Z.tsv,S0192,S0195
must be,2,162,"[120, 143]",[162],S97Z.tsv,S0192,S0195
be get,2,184,[120],[184],S97Z.tsv,S0192,S0195
pop,1,867,"[120, 285, 883]",[867],S97Z.tsv,S0192,S0195
the fifth,2,123,[122],[123],S97Z.tsv,S0192,S0195
bloody hell,2,1616,"[122, 124, 169, 377, 1538]","[1616, 1668]",S97Z.tsv,S0192,S0195
pretty swell,2,131,[128],[131],S97Z.tsv,S0192,S0195
bet,1,617,[128],"[617, 697]",S97Z.tsv,S0192,S0195
no i'll,2,1474,[128],[1474],S97Z.tsv,S0192,S0195
mood,1,138,[132],[138],S97Z.tsv,S0192,S0195
and all,2,779,"[132, 420, 482, 650, 702, 813, 1193]",[779],S97Z.tsv,S0192,S0195
about that,2,135,[135],"[23, 382]",S97Z.tsv,S0192,S0195
yeah no,2,326,"[139, 622, 634]","[326, 907, 1051, 1533]",S97Z.tsv,S0192,S0195
absolutely,1,797,"[143, 692, 720]","[797, 873, 901, 1341]",S97Z.tsv,S0192,S0195
no it,2,1095,"[143, 612, 634, 1096]","[1095, 1533]",S97Z.tsv,S0192,S0195
do you,2,145,"[145, 175, 200, 228, 566, 910, 1064, 1281, 1437, 1439, 1441, 1465, 1471, 1505, 1507, 1509, 1534, 1557, 1567, 1618, 1646, 1667, 1669, 1676, 1692, 1705, 1801, 1803]","[23, 184, 253, 288, 298, 380, 475, 559, 707, 742, 839, 863, 881, 901, 927, 1168, 1174, 1291, 1662, 1802, 1826]",S97Z.tsv,S0192,S0195
freak me out,3,146,[145],[146],S97Z.tsv,S0192,S0195
freak,1,146,[145],[146],S97Z.tsv,S0192,S0195
fly,1,229,"[145, 234, 1225]",[229],S97Z.tsv,S0192,S0195
it would,2,409,"[145, 532, 950, 1072, 1092]",[409],S97Z.tsv,S0192,S0195
remember,1,1448,"[145, 309, 824, 1465, 1682, 1777, 1801, 1803, 1811]","[1448, 1458, 1810, 1826]",S97Z.tsv,S0192,S0195
do you remember,3,1826,"[145, 1465, 1801, 1803]",[1826],S97Z.tsv,S0192,S0195
inside,1,149,"[149, 672]","[140, 150, 154]",S97Z.tsv,S0192,S0195
human,1,149,[149],[148],S97Z.tsv,S0192,S0195
live,1,423,"[151, 269, 359, 424, 446, 448, 556, 564, 566, 572, 612, 652, 1111, 1131, 1268, 1383, 1421, 1567, 1580, 1584]","[423, 827, 1083, 1576]",S97Z.tsv,S0192,S0195
right,1,159,"[159, 317, 594, 654, 656, 732, 850, 1503]","[13, 59, 61, 87, 113, 138, 199, 386, 409, 473, 483, 489, 573, 577, 581, 589, 595, 865, 879, 890, 968, 1394, 1493, 1607]",S97Z.tsv,S0192,S0195
you're on,2,835,[161],"[835, 849]",S97Z.tsv,S0192,S0195
in the,2,163,"[163, 492, 512, 658, 662, 676, 688, 734, 735, 804, 1042, 1046, 1141, 1191, 1268, 1302, 1368, 1494, 1522, 1640, 1644, 1823]","[53, 617, 774]",S97Z.tsv,S0192,S0195
you need,2,163,"[163, 187, 862]","[79, 1071, 1009]",S97Z.tsv,S0192,S0195
to go,2,184,"[163, 347, 438, 804, 954, 1004, 1133, 1185, 1306]","[184, 320, 833, 907, 1309, 1607, 1792]",S97Z.tsv,S0192,S0195
i do,2,368,"[163, 416, 482, 566, 578, 1127, 1256, 1538]","[368, 411, 751, 833, 1587, 1716, 1736, 1810]",S97Z.tsv,S0192,S0195
you need to,3,1009,[163],[1009],S97Z.tsv,S0192,S0195
great,1,167,[167],"[79, 1464, 1605]",S97Z.tsv,S0192,S0195
great time,2,362,[167],[362],S97Z.tsv,S0192,S0195
be a,2,169,"[169, 359, 426, 516, 814, 856, 928, 962, 1004, 1014, 1135, 1169, 1233, 1298, 1397, 1421, 1532, 1563, 1634, 1640, 1811]","[79, 178, 239, 274, 386, 523, 695, 783, 875, 890, 939, 1009, 1027, 1296, 1335, 1446, 1651]",S97Z.tsv,S0192,S0195
as i,2,169,"[169, 263, 700, 740, 1634]","[162, 871]",S97Z.tsv,S0192,S0195
you're gonna,2,362,"[169, 753]",[362],S97Z.tsv,S0192,S0195
come,1,368,"[169, 301, 538, 546, 636, 722, 786, 852, 974, 980, 1052, 1195, 1199, 1207, 1425, 1459, 1529, 1709, 1805]","[368, 533, 545, 559, 851, 915, 1489]",S97Z.tsv,S0192,S0195
dad,1,797,"[169, 530]",[797],S97Z.tsv,S0192,S0195
six,1,1021,"[169, 430, 436, 438, 442, 714, 765, 767, 1157, 1227, 1344, 1350, 1409, 1457, 1771, 1773]",[1021],S97Z.tsv,S0192,S0195
mind,1,533,"[171, 460, 856]",[533],S97Z.tsv,S0192,S0195
never,1,817,"[171, 250, 743, 830]","[817, 829, 831, 966]",S97Z.tsv,S0192,S0195
hope,1,1654,[173],[1654],S97Z.tsv,S0192,S0195
be it a,3,175,[175],"[51, 1176]",S97Z.tsv,S0192,S0195
do you know,3,184,"[175, 200, 1064, 1281, 1705]","[184, 839, 881, 901]",S97Z.tsv,S0192,S0195
be it,2,531,"[175, 502, 842, 896, 1320, 1326, 1739, 1743, 1781]","[531, 779, 903, 951, 1142, 1301, 1319, 1440, 1476, 1576, 1651, 1764, 1176]",S97Z.tsv,S0192,S0195
it a,2,559,"[175, 1407, 1455]","[559, 907, 1176]",S97Z.tsv,S0192,S0195
know what,2,631,"[181, 524, 820, 1064, 1125, 1684]","[631, 839, 881, 901, 1746]",S97Z.tsv,S0192,S0195
we're,1,186,"[183, 363, 536, 564, 566, 572, 596, 700, 712, 740, 969, 1048, 1056, 1195, 1211, 1217]",[186],S97Z.tsv,S0192,S0195
year,1,427,"[183, 198, 446, 456, 486, 492, 494, 532, 763, 976, 984, 1046, 1640]","[427, 529, 772, 1025]",S97Z.tsv,S0192,S0195
a year,2,1025,"[183, 494, 976, 984]",[1025],S97Z.tsv,S0192,S0195
here for,2,1576,[183],[1576],S97Z.tsv,S0192,S0195
time you,2,195,"[187, 712]","[195, 847]",S97Z.tsv,S0192,S0195
me out,2,189,[189],[146],S97Z.tsv,S0192,S0195
out and,2,189,"[189, 1199, 1266]",[184],S97Z.tsv,S0192,S0195
i'll go,2,567,[189],[567],S97Z.tsv,S0192,S0195
i'll go and,3,1820,[189],[1820],S97Z.tsv,S0192,S0195
nappies,1,191,[191],[190],S97Z.tsv,S0192,S0195
sorry,1,865,"[191, 1185, 1399, 1532, 1657, 1659]",[865],S97Z.tsv,S0192,S0195
and it's,2,192,"[192, 313, 854, 932, 1328, 1494]","[152, 158, 427, 781, 886, 1083, 1253, 1714]",S97Z.tsv,S0192,S0195
american,1,1712,"[192, 196, 385, 1090, 1306]",[1712],S97Z.tsv,S0192,S0195
use,1,320,"[196, 674, 1634]","[320, 386, 1754]",S97Z.tsv,S0192,S0195
