Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
be it,2,104,"[1, 239, 359, 516, 519, 581, 979, 983, 1004, 1173]","[104, 810, 978, 1001]",SYJK.tsv,S0525,S0622
well not,2,1001,"[1, 1181]",[1001],SYJK.tsv,S0525,S0622
yeah,1,7,"[7, 9, 27, 31, 49, 65, 67, 99, 103, 105, 111, 127, 128, 130, 132, 137, 149, 157, 207, 222, 226, 241, 250, 273, 277, 318, 329, 340, 342, 347, 357, 395, 428, 445, 472, 476, 480, 495, 497, 516, 560, 601, 603, 605, 607, 609, 611, 621, 626, 646, 664, 687, 691, 715, 724, 745, 753, 755, 766, 776, 780, 811, 843, 855, 857, 859, 861, 887, 889, 890, 892, 894, 896, 898, 911, 925, 927, 947, 949, 952, 954, 956, 972, 1017, 1020, 1131, 1177]","[6, 20, 46, 48, 104, 108, 112, 120, 122, 126, 129, 140, 150, 180, 213, 215, 236, 249, 280, 301, 310, 319, 321, 326, 330, 332, 334, 346, 352, 354, 358, 362, 366, 368, 370, 372, 374, 376, 382, 386, 390, 396, 408, 410, 414, 416, 420, 435, 438, 440, 455, 460, 479, 492, 518, 549, 570, 586, 588, 641, 659, 666, 670, 672, 674, 682, 694, 696, 728, 749, 764, 783, 789, 791, 793, 800, 802, 806, 846, 852, 854, 863, 865, 867, 891, 900, 908, 912, 914, 926, 930, 959, 965, 980, 1007, 1012, 1014, 1044, 1046, 1083, 1091, 1093, 1110, 1126, 1134, 1140, 1159, 1163, 1176, 1178, 1188, 1192]",SYJK.tsv,S0525,S0622
it wasn't,2,1040,"[17, 519]",[1040],SYJK.tsv,S0525,S0622
though,1,19,"[19, 196, 337, 677, 920, 923, 1123]","[4, 485, 904]",SYJK.tsv,S0525,S0622
there be,2,22,"[19, 29, 34, 300, 313, 868, 972, 988, 1033]","[22, 24, 64, 1176]",SYJK.tsv,S0525,S0622
fifties,1,22,[19],[22],SYJK.tsv,S0525,S0622
over fifties,2,24,[19],[24],SYJK.tsv,S0525,S0622
group,1,23,"[23, 29, 34, 1008, 1137]",[22],SYJK.tsv,S0525,S0622
be you,2,559,"[23, 309, 322, 359, 428, 567, 569, 573, 1004, 1175, 1185]",[559],SYJK.tsv,S0525,S0622
right,1,35,"[25, 97, 103, 282, 426, 430, 589, 849, 927, 1092, 1097, 1199]","[35, 72, 96, 118, 188, 330, 405, 433, 435, 471, 530, 604, 647, 679, 682, 684, 751, 754, 769, 771, 787, 865, 875, 881, 926, 976, 1018, 1089, 81, 98, 136, 249, 314, 448, 511, 545, 553, 610, 688, 940, 1180]",SYJK.tsv,S0525,S0622
oh right,2,81,"[25, 282, 927, 1092, 1097]","[81, 98, 136, 249, 314, 448, 511, 545, 553, 610, 688, 940, 1180]",SYJK.tsv,S0525,S0622
be er,2,29,"[29, 591, 1145]","[4, 582, 661, 721, 1042, 1108, 22, 24]",SYJK.tsv,S0525,S0622
come,1,29,"[29, 107, 109, 117, 134, 205, 277, 288, 313, 347, 385, 400, 402, 404, 406, 437, 445, 489, 500, 544, 621, 698, 755, 814, 835, 958, 985, 996, 1013, 1021, 1022, 1028]","[4, 503, 549, 743, 886, 950]",SYJK.tsv,S0525,S0622
watch,1,29,"[29, 34, 45, 49, 80, 715, 1048, 1056, 1058, 1153]","[4, 1063, 1065]",SYJK.tsv,S0525,S0622
er a,2,29,"[29, 197, 669]","[8, 485]",SYJK.tsv,S0525,S0622
there be er,3,29,[29],"[22, 24]",SYJK.tsv,S0525,S0622
and i,2,494,"[29, 31, 80, 205, 277, 344, 349, 371, 400, 411, 426, 439, 985]",[494],SYJK.tsv,S0525,S0622
i think,2,257,"[31, 33, 53, 78, 80, 149, 194, 250, 275, 282, 311, 371, 411, 443, 459, 523, 794, 918, 1022, 1164, 1184]","[257, 278, 405, 1034, 1038, 1040, 1079, 1083, 1098, 1169, 1200]",SYJK.tsv,S0525,S0622
and yeah,2,382,[31],[382],SYJK.tsv,S0525,S0622
they do,2,904,"[31, 41, 581]",[904],SYJK.tsv,S0525,S0622
think they,2,1046,"[31, 33]",[1046],SYJK.tsv,S0525,S0622
ski,1,33,"[33, 197, 1158, 1166, 1191, 1194]",[24],SYJK.tsv,S0525,S0622
say,1,156,"[33, 40, 55, 61, 80, 103, 121, 134, 137, 149, 183, 196, 197, 203, 205, 207, 216, 218, 224, 231, 239, 248, 250, 252, 254, 277, 284, 302, 309, 311, 322, 329, 340, 344, 347, 349, 361, 369, 371, 377, 397, 398, 401, 402, 424, 426, 439, 445, 450, 456, 465, 512, 535, 577, 583, 609, 638, 654, 656, 658, 701, 704, 737, 748, 765, 794, 801, 814, 849, 960, 979, 1008, 1009, 1011, 1013, 1020, 1021, 1022, 1027, 1030, 1054, 1137, 1141, 1143, 1145, 1184, 1185, 1187, 1189, 1194]","[156, 261, 265, 267, 272, 410, 418, 475, 528, 749, 897, 950, 1073, 1096, 1108, 1118]",SYJK.tsv,S0525,S0622
put the,2,172,"[33, 768, 907]",[172],SYJK.tsv,S0525,S0622
take,1,211,"[33, 80, 107, 196, 359, 577, 597, 615, 637, 708, 778, 790, 794, 801, 1027, 1039, 1139, 1166, 1173, 1175]","[211, 775, 1169]",SYJK.tsv,S0525,S0622
they're,1,471,"[33, 80, 93, 97, 109, 237, 324, 327, 340, 413, 441, 465, 587, 621, 646, 669, 675, 680, 695, 704, 729, 774, 823, 835, 864, 866, 927, 962, 964, 1043, 1099, 1101, 1182]","[471, 600, 690, 723, 1007, 1081, 1108, 1110]",SYJK.tsv,S0525,S0622
they say,2,1118,"[33, 121, 609]",[1118],SYJK.tsv,S0525,S0622
people,1,34,"[34, 322, 340, 347, 443, 639, 729, 972, 983]","[12, 22, 24, 39, 219, 565, 1079, 1096, 336]",SYJK.tsv,S0525,S0622
of people,2,336,[34],[336],SYJK.tsv,S0525,S0622
i'm not sure,3,586,"[34, 1154]",[586],SYJK.tsv,S0525,S0622
sure,1,718,"[34, 209, 478, 581, 640, 695, 765, 774, 776, 790, 1154, 1181, 1194]","[718, 904]",SYJK.tsv,S0525,S0622
be there,2,948,"[34, 49, 973, 981]",[948],SYJK.tsv,S0525,S0622
i'm,1,1003,"[34, 80, 209, 340, 377, 397, 398, 426, 436, 449, 463, 465, 478, 500, 581, 583, 801, 925, 936, 938, 1048, 1056, 1154, 1181, 1194]","[1003, 1108, 1104]",SYJK.tsv,S0525,S0622
so i'm,2,1104,"[34, 377, 398]",[1104],SYJK.tsv,S0525,S0622
whether,1,1108,"[34, 456, 737]",[1108],SYJK.tsv,S0525,S0622
know,1,36,"[36, 84, 134, 135, 139, 165, 185, 202, 207, 231, 237, 250, 256, 277, 308, 316, 318, 329, 335, 339, 355, 359, 365, 379, 391, 400, 407, 417, 424, 434, 465, 502, 514, 579, 605, 624, 628, 681, 693, 701, 702, 715, 737, 748, 763, 770, 797, 801, 811, 819, 825, 829, 849, 864, 899, 903, 925, 952, 960, 983, 986, 990, 996, 1008, 1019, 1032, 1048, 1058, 1143]","[10, 229, 272, 354, 356, 370, 388, 492, 953, 1073, 1102, 488]",SYJK.tsv,S0525,S0622
i don't,2,211,"[36, 167, 185, 187, 218, 256, 264, 322, 398, 477, 745, 748, 1032, 1194, 1197]","[211, 578, 926, 930, 1122, 488]",SYJK.tsv,S0525,S0622
i don't know,3,488,"[36, 185, 256, 748]",[488],SYJK.tsv,S0525,S0622
do that,2,834,"[41, 203, 465, 695, 805, 1160]","[834, 904]",SYJK.tsv,S0525,S0622
if they,2,886,"[41, 82, 277, 288, 417, 449, 874]","[886, 1118]",SYJK.tsv,S0525,S0622
good,1,43,"[43, 45, 82, 207, 252, 459, 675, 899, 920, 943, 945, 972, 998, 1054]","[4, 92, 133, 146, 341, 524, 917, 944, 946, 1001, 219]",SYJK.tsv,S0525,S0622
it's good,2,219,[43],[219],SYJK.tsv,S0525,S0622
so it's,2,1018,"[43, 207, 404, 470, 577]",[1018],SYJK.tsv,S0525,S0622
seem,1,45,"[45, 452]",[22],SYJK.tsv,S0525,S0622
anyway,1,45,"[45, 101, 132, 315, 320, 404, 523, 532, 539, 1021, 1032, 1047]","[22, 457, 490, 509, 1034, 1087, 1114]",SYJK.tsv,S0525,S0622
he be,2,549,"[45, 514, 550, 556, 558, 566, 725, 1145, 1158]","[549, 551, 950, 1157]",SYJK.tsv,S0525,S0622
quite,1,999,"[45, 401, 664, 899, 923, 1008, 1153, 1194]","[999, 1007, 1040]",SYJK.tsv,S0525,S0622
have a,2,70,"[47, 189, 200, 231, 237, 300, 673, 675, 899, 905, 968, 990, 1149]","[70, 732, 1192]",SYJK.tsv,S0525,S0622
us,1,307,"[47, 121, 147, 300, 411, 415, 459, 556, 698, 817, 939, 983, 1022, 1123]",[307],SYJK.tsv,S0525,S0622
to go,2,394,"[49, 246, 277, 300, 302, 972, 990, 992]",[394],SYJK.tsv,S0525,S0622
trip,1,538,"[49, 123, 205]",[538],SYJK.tsv,S0525,S0622
go on,2,950,"[49, 461, 597, 638]",[950],SYJK.tsv,S0525,S0622
she be,2,1034,"[49, 51, 205, 231, 516, 523, 1008, 1145]",[1034],SYJK.tsv,S0525,S0622
be very,2,1046,[51],[1046],SYJK.tsv,S0525,S0622
things,1,55,"[55, 61, 542, 693, 713]","[12, 64, 70]",SYJK.tsv,S0525,S0622
on the,2,55,"[55, 103, 107, 147, 157, 231, 252, 300, 313, 500, 589, 669, 701, 766, 838, 927, 942, 1008, 1028]",[24],SYJK.tsv,S0525,S0622
all the,2,64,"[55, 207, 302, 327, 611, 680, 695, 698, 915, 972]",[64],SYJK.tsv,S0525,S0622
happen,1,64,"[55, 84, 313, 400, 401, 402, 434, 470, 569]",[64],SYJK.tsv,S0525,S0622
let,1,70,"[55, 167, 363, 456, 735]",[70],SYJK.tsv,S0525,S0622
bad,1,166,"[55, 402, 656]",[166],SYJK.tsv,S0525,S0622
say well,2,261,"[55, 203, 277, 401, 426, 701, 1011, 1184]",[261],SYJK.tsv,S0525,S0622
the other,2,446,"[55, 552, 739, 835, 849]","[446, 551, 1079]",SYJK.tsv,S0525,S0622
the time,2,568,"[55, 123, 151, 207, 327, 611, 680, 695, 768, 915]",[568],SYJK.tsv,S0525,S0622
time,1,712,"[55, 71, 107, 123, 149, 151, 155, 207, 252, 300, 327, 577, 611, 680, 691, 695, 697, 768, 807, 915, 983, 1194]","[712, 955]",SYJK.tsv,S0525,S0622
say oh,2,1096,"[55, 103, 149, 248, 277, 329, 1194]",[1096],SYJK.tsv,S0525,S0622
get,1,57,"[57, 93, 95, 103, 107, 132, 139, 153, 155, 159, 196, 202, 203, 207, 279, 298, 309, 313, 320, 335, 401, 417, 419, 447, 493, 499, 516, 523, 525, 567, 569, 597, 609, 621, 640, 654, 656, 658, 660, 667, 671, 673, 675, 678, 681, 697, 706, 715, 719, 724, 737, 739, 746, 763, 770, 784, 786, 805, 823, 825, 829, 831, 835, 841, 847, 849, 862, 874, 905, 922, 939, 960, 972, 983, 985, 986, 990, 992, 996, 1009, 1019, 1043, 1139, 1172, 1179, 1184, 1194]","[4, 142, 265, 272, 278, 283, 341, 578, 618, 842, 888, 926, 950, 953, 957, 1071, 1096, 1104, 1108, 1169, 850, 856]",SYJK.tsv,S0525,S0622
choice,1,305,"[57, 445]",[305],SYJK.tsv,S0525,S0622
you've get,2,850,"[57, 203, 658, 671, 739, 763, 784, 825, 829, 831, 835, 841, 847]","[850, 856]",SYJK.tsv,S0525,S0622
you say,2,156,"[61, 748, 849]","[156, 528]",SYJK.tsv,S0525,S0622
you can't,2,625,"[61, 502, 628, 630, 658, 660]",[625],SYJK.tsv,S0525,S0622
always,1,1042,"[61, 202, 205, 231, 277, 329, 340, 391, 523, 905, 985, 1149, 1151]",[1042],SYJK.tsv,S0525,S0622
can't,1,1081,"[61, 196, 237, 277, 347, 401, 502, 609, 621, 628, 630, 639, 656, 658, 660, 706, 1105]",[1081],SYJK.tsv,S0525,S0622
have to,2,70,"[63, 292, 329, 402, 472, 713, 715, 733, 932, 1028, 1196]","[70, 690, 1118, 1120]",SYJK.tsv,S0525,S0622
home,1,978,"[63, 107, 117, 1013]","[978, 980]",SYJK.tsv,S0525,S0622
bangkok,1,106,"[71, 107, 117]",[106],SYJK.tsv,S0525,S0622
well er,2,370,"[71, 744]",[370],SYJK.tsv,S0525,S0622
so and,2,503,"[71, 237, 792]",[503],SYJK.tsv,S0525,S0622
five,1,955,"[71, 788, 790, 797, 966]",[955],SYJK.tsv,S0525,S0622
sort of,2,73,"[73, 252, 595, 697, 713, 746, 835, 990]","[14, 261, 394, 485, 580, 1157]",SYJK.tsv,S0525,S0622
back from,2,104,"[73, 109, 544]",[104],SYJK.tsv,S0525,S0622
should be,2,225,"[73, 132, 899]",[225],SYJK.tsv,S0525,S0622
round,1,394,"[73, 277, 282, 437, 461, 552, 975]",[394],SYJK.tsv,S0525,S0622
sort,1,462,"[73, 252, 302, 309, 595, 697, 713, 746, 807, 835, 990]","[462, 570, 633, 485, 580, 1157]",SYJK.tsv,S0525,S0622
morning,1,545,"[73, 922, 1030]",[545],SYJK.tsv,S0525,S0622
back,1,578,"[73, 107, 109, 205, 335, 544, 569, 595, 654, 669, 675, 701, 724, 755, 823, 835, 874, 951, 958, 968, 983, 1028]","[578, 775, 895, 950, 957, 971, 1034, 1071]",SYJK.tsv,S0525,S0622
in the,2,953,"[73, 93, 151, 169, 196, 309, 554, 599, 607, 664, 838, 882, 922, 939, 983, 994, 1019, 1022, 1030, 1048, 1070, 1137, 1154]",[953],SYJK.tsv,S0525,S0622
what you,2,854,"[77, 207, 748, 903, 1027]",[854],SYJK.tsv,S0525,S0622
me and,2,78,"[78, 203, 1149]","[4, 494]",SYJK.tsv,S0525,S0622
well i,2,78,"[78, 286, 801]","[22, 545, 578]",SYJK.tsv,S0525,S0622
oh okay,2,78,"[78, 1184]","[50, 79, 247, 312, 536, 557, 590, 623, 635, 1138, 1142]",SYJK.tsv,S0525,S0622
okay,1,78,"[78, 135, 177, 292, 409, 439, 784, 786, 807, 1092, 1184]","[68, 74, 118, 148, 160, 193, 378, 412, 435, 448, 515, 553, 598, 679, 771, 1183, 79, 247, 312, 536, 557, 590, 623, 635, 1138, 1142]",SYJK.tsv,S0525,S0622
be go,2,78,"[78, 231, 548, 658, 1194]","[76, 551, 950]",SYJK.tsv,S0525,S0622
go to,2,78,"[78, 80, 1021]","[76, 961, 1029]",SYJK.tsv,S0525,S0622
tomorrow,1,78,"[78, 82, 134, 169, 175, 1013]","[76, 174]",SYJK.tsv,S0525,S0622
's,1,219,"[78, 135, 147, 200, 202, 203, 207, 212, 230, 231, 235, 250, 275, 296, 322, 340, 349, 377, 379, 411, 413, 417, 424, 426, 428, 430, 445, 458, 459, 465, 523, 562, 675, 737, 988, 992, 1024, 1068, 1139, 1141, 1194, 1197]","[219, 263, 265, 559, 563, 661, 961]",SYJK.tsv,S0525,S0622
i think er,3,1098,[78],[1098],SYJK.tsv,S0525,S0622
cos,1,80,"[80, 111, 155, 169, 231, 277, 313, 322, 335, 371, 413, 447, 510, 587, 591, 681, 693, 698, 700, 720, 829, 836, 885, 921, 925, 985, 990, 1028, 1127]","[4, 22, 174, 227, 600, 641, 690, 832, 1098, 1110]",SYJK.tsv,S0525,S0622
so i,2,80,"[80, 194, 275, 340, 349, 443, 459, 1056]","[12, 211, 837, 1110]",SYJK.tsv,S0525,S0622
see,1,80,"[80, 84, 264, 391, 556, 745, 899, 903, 988, 1050, 1052, 1054, 1115, 1143, 1147, 1154, 1191, 1196]","[37, 479, 578, 734, 743, 919, 955, 1029]",SYJK.tsv,S0525,S0622
go and,2,80,"[80, 239, 277, 677, 715, 968, 972, 990]",[70],SYJK.tsv,S0525,S0622
sleep,1,85,[80],"[85, 1029]",SYJK.tsv,S0525,S0622
cos i,2,174,"[80, 155, 169, 335, 371, 985]","[174, 1098]",SYJK.tsv,S0525,S0622
might,1,341,"[80, 149, 196, 237, 1009]","[341, 485, 1114, 1118, 1120, 1169]",SYJK.tsv,S0525,S0622
make,1,394,"[80, 207, 237, 277, 322, 347, 398, 406, 533, 640, 695, 765, 792, 823, 909, 973, 1020, 1022, 1160, 1199]","[394, 592]",SYJK.tsv,S0525,S0622
she's not,2,483,"[80, 141, 424, 434, 489, 1019, 1135]","[483, 1148, 1150]",SYJK.tsv,S0525,S0622
gonna,1,570,"[80, 103, 145, 151, 183, 187, 196, 231, 254, 284, 309, 340, 398, 400, 417, 426, 428, 525, 567, 569, 573, 658, 742, 745, 746, 750, 752, 755, 807, 922, 1006, 1021, 1027, 1028, 1048, 1056, 1070, 1135, 1139, 1141, 1185, 1189, 1197]","[570, 1104]",SYJK.tsv,S0525,S0622
cos i think,3,1098,[80],[1098],SYJK.tsv,S0525,S0622
i'm gonna,2,1104,"[80, 1048]",[1104],SYJK.tsv,S0525,S0622
but you,2,84,"[84, 355, 359, 669, 755, 780, 801, 903, 1002]","[70, 221]",SYJK.tsv,S0525,S0622
we'll see,2,743,[84],"[743, 919]",SYJK.tsv,S0525,S0622
mind,1,950,"[84, 179, 792, 1030]",[950],SYJK.tsv,S0525,S0622
she'll,1,1192,"[84, 1013, 1032]",[1192],SYJK.tsv,S0525,S0622
want,1,87,"[87, 134, 169, 205, 207, 230, 277, 300, 329, 391, 398, 402, 404, 406, 417, 426, 436, 477, 639, 780, 814, 1008, 1015, 1019, 1027, 1058, 1127, 1181]","[24, 305, 307, 471]",SYJK.tsv,S0525,S0622
wanna,1,427,"[87, 153, 169, 207, 302, 339, 349, 377, 397, 401, 437, 539, 597, 613, 615, 782, 784, 939, 966]","[427, 926, 930, 1096]",SYJK.tsv,S0525,S0622
mum,1,526,"[87, 200, 277, 337, 411, 413, 527, 1015, 1054]",[526],SYJK.tsv,S0525,S0622
something,1,608,"[87, 153, 294, 313, 817, 868, 939, 1022, 1028, 1113]","[608, 978, 1085, 1087]",SYJK.tsv,S0525,S0622
eat,1,1034,"[87, 93, 153, 1009, 1028, 1033, 1043]",[1034],SYJK.tsv,S0525,S0622
nice,1,1046,"[87, 183, 205, 224, 248, 311, 1006]",[1046],SYJK.tsv,S0525,S0622
no er,2,283,"[91, 401]","[283, 360]",SYJK.tsv,S0525,S0622
the hotel,2,93,[93],[90],SYJK.tsv,S0525,S0622
food,1,93,"[93, 95, 1020, 1032, 1043]","[90, 1016, 1034]",SYJK.tsv,S0525,S0622
so they,2,94,"[93, 669, 706, 755]",[94],SYJK.tsv,S0525,S0622
it's it's,2,219,"[93, 480, 823, 836]","[219, 586]",SYJK.tsv,S0525,S0622
they don't,2,354,"[93, 237, 353, 702, 706, 708, 709, 731, 809, 907]","[354, 1102]",SYJK.tsv,S0525,S0622
go out,2,545,"[93, 300]",[545],SYJK.tsv,S0525,S0622
put,1,172,"[95, 169, 187, 733, 823, 839, 927, 939, 941, 983, 1002]",[172],SYJK.tsv,S0525,S0622
still,1,487,"[97, 212, 540, 782, 973, 1039, 1117]","[487, 948, 950]",SYJK.tsv,S0525,S0622
you can,2,781,"[97, 401, 424, 713, 1002, 1111, 1115]","[781, 1061]",SYJK.tsv,S0525,S0622
reckon,1,961,[97],"[961, 1192]",SYJK.tsv,S0525,S0622
enough,1,101,"[101, 103, 729]","[96, 592]",SYJK.tsv,S0525,S0622
look,1,1073,"[101, 183, 189, 252, 363, 373, 556, 763, 864, 1027, 1135, 1158]","[1073, 1118, 1157]",SYJK.tsv,S0525,S0622
no no,2,217,"[103, 207, 212, 269]","[217, 289, 303, 338, 380, 403, 425, 460, 501, 699, 703, 804, 902, 1053, 1108, 462]",SYJK.tsv,S0525,S0622
oh no no,3,462,[103],[462],SYJK.tsv,S0525,S0622
oh no,2,462,[103],"[462, 991]",SYJK.tsv,S0525,S0622
where er,2,503,[103],[503],SYJK.tsv,S0525,S0622
we get,2,578,"[103, 335, 939, 1009, 1172]","[578, 618, 1096]",SYJK.tsv,S0525,S0622
to the,2,645,"[103, 243, 313, 621, 636, 701, 849, 996]","[645, 895]",SYJK.tsv,S0525,S0622
the plane,2,1034,[103],[1034],SYJK.tsv,S0525,S0622
yeah well,2,370,"[105, 128, 753]","[370, 570]",SYJK.tsv,S0525,S0622
bite of,2,107,[107],[8],SYJK.tsv,S0525,S0622
bite of a,3,107,"[107, 200, 296, 452]",[10],SYJK.tsv,S0525,S0622
langkawi to kl,3,110,"[107, 111]",[110],SYJK.tsv,S0525,S0622
kl,1,110,"[107, 117]",[110],SYJK.tsv,S0525,S0622
two,1,156,"[107, 197, 243, 413, 658, 675, 677, 681, 683, 693, 788, 790, 797, 799, 821, 1027, 1147]","[156, 1108, 1122]",SYJK.tsv,S0525,S0622
be like,2,219,"[107, 745, 838, 925, 941, 1030]","[219, 762]",SYJK.tsv,S0525,S0622
they've,1,278,"[107, 369, 607, 621, 622, 819, 905]",[278],SYJK.tsv,S0525,S0622
bite,1,453,"[107, 182, 183, 200, 203, 250, 252, 275, 296, 333, 371, 406, 452, 484, 715, 916, 1045, 1133]","[453, 485, 1016, 1071]",SYJK.tsv,S0525,S0622
better,1,485,"[107, 1162]",[485],SYJK.tsv,S0525,S0622
like,1,487,"[107, 113, 121, 288, 324, 340, 417, 465, 556, 658, 669, 671, 675, 677, 737, 745, 755, 801, 814, 817, 838, 864, 905, 909, 925, 941, 975, 986, 998, 1030, 1033, 1062, 1172, 1173]","[487, 1034, 1157, 762]",SYJK.tsv,S0525,S0622
do it,2,528,"[107, 169, 252, 302, 406, 510, 514, 581, 597, 630, 656, 673, 823, 918, 925, 958, 990, 1141]",[528],SYJK.tsv,S0525,S0622
there so,2,762,"[107, 755]",[762],SYJK.tsv,S0525,S0622
go back,2,775,"[107, 654, 701, 968]","[775, 895, 971, 1034]",SYJK.tsv,S0525,S0622
it on,2,948,"[107, 589, 637, 669, 835]",[948],SYJK.tsv,S0525,S0622
but they,2,1106,"[107, 153, 277, 353, 621, 636, 680, 907]",[1106],SYJK.tsv,S0525,S0622
be the,2,109,"[109, 300, 304, 514, 522, 649, 713, 770, 915, 925, 1054, 1194]","[22, 999]",SYJK.tsv,S0525,S0622
deal,1,341,"[109, 474, 539, 829]",[341],SYJK.tsv,S0525,S0622
come back,2,950,"[109, 205, 544, 755, 1028]",[950],SYJK.tsv,S0525,S0622
but it,2,1040,"[109, 237, 899, 960]",[1040],SYJK.tsv,S0525,S0622
cos that be,3,227,[111],[227],SYJK.tsv,S0525,S0622
yeah cos,2,641,[111],[641],SYJK.tsv,S0525,S0622
that be,2,810,"[111, 300, 398, 649, 868, 880, 915, 1027, 1048]","[810, 997, 999, 1126]",SYJK.tsv,S0525,S0622
that's,1,113,"[113, 127, 171, 203, 207, 248, 250, 252, 318, 327, 413, 426, 459, 581, 583, 587, 591, 597, 609, 611, 648, 681, 702, 704, 717, 725, 748, 756, 816, 835, 841, 883, 903, 990, 1019, 1024, 1125]","[20, 438, 494, 749, 779, 863, 1089, 1116, 1193]",SYJK.tsv,S0525,S0622
to kl,2,113,[113],[110],SYJK.tsv,S0525,S0622
so that's,2,1116,"[113, 841, 883, 1024]",[1116],SYJK.tsv,S0525,S0622
they'd,1,117,"[117, 675, 994]","[8, 10, 810]",SYJK.tsv,S0525,S0622
and then,2,117,"[117, 183, 417, 452, 589, 681, 715, 792, 823, 829, 831, 985, 1021, 1022, 1062, 1139, 1145]","[10, 570]",SYJK.tsv,S0525,S0622
book,1,538,"[117, 121, 157]",[538],SYJK.tsv,S0525,S0622
do the,2,950,"[117, 167, 179, 311, 823, 985]",[950],SYJK.tsv,S0525,S0622
first,1,1046,"[117, 183, 231, 609, 864, 939, 1013, 1054]",[1046],SYJK.tsv,S0525,S0622
holiday,1,1071,[117],[1071],SYJK.tsv,S0525,S0622
three,1,121,"[121, 189, 347, 512, 708, 709, 807, 817, 821, 1187]",[28],SYJK.tsv,S0525,S0622
we'll,1,743,"[121, 715, 1196]","[743, 919]",SYJK.tsv,S0525,S0622
when i,2,1071,"[121, 183, 577, 1094]",[1071],SYJK.tsv,S0525,S0622
christchurch,1,125,[125],[124],SYJK.tsv,S0525,S0622
yeah yeah,2,127,"[127, 207, 273, 428, 476, 609, 776, 889, 892, 1017]","[6, 46, 48, 108, 129, 150, 249, 301, 319, 321, 326, 330, 332, 334, 346, 368, 374, 376, 382, 396, 408, 414, 420, 659, 666, 672, 674, 696, 764, 783, 789, 791, 802, 846, 891, 900, 914, 930, 1091, 1093, 1140]",SYJK.tsv,S0525,S0622
i mean,2,127,"[127, 212, 318, 337, 371, 373, 459, 465, 729, 962, 972, 985, 990]","[8, 56, 219, 227, 229, 265, 354]",SYJK.tsv,S0525,S0622
i mean yeah,3,354,[127],[354],SYJK.tsv,S0525,S0622
that's what,2,749,"[127, 583, 681, 748, 816]","[749, 779]",SYJK.tsv,S0525,S0622
they've get,2,278,"[132, 675]",[278],SYJK.tsv,S0525,S0622
