Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
get,1,13,"[12, 14, 23, 33, 35, 45, 51, 65, 67, 69, 78, 80, 100, 102, 113, 132, 142, 167, 171, 177, 210, 214, 246, 248, 256, 257, 261, 273, 295, 297, 300, 302, 304, 314, 319]","[13, 32, 105, 112, 120, 143, 149, 151, 164, 168, 172, 176, 200, 221, 223, 303, 50, 147]",S36Z.tsv,S0024,S0144
only get,2,50,[12],[50],S36Z.tsv,S0024,S0144
one,1,91,"[12, 14, 21, 47, 84, 148, 252, 267, 314]","[91, 180, 198, 147]",S36Z.tsv,S0024,S0144
i think,2,101,"[12, 35, 39, 84, 106, 132, 138, 208, 239, 310]","[101, 186, 307]",S36Z.tsv,S0024,S0144
actually,1,118,[12],[118],S36Z.tsv,S0024,S0144
get one,2,147,"[12, 14]",[147],S36Z.tsv,S0024,S0144
think,1,216,"[12, 35, 39, 63, 67, 84, 106, 107, 132, 138, 208, 239, 310, 324]","[216, 307]",S36Z.tsv,S0024,S0144
grow,1,238,[12],[238],S36Z.tsv,S0024,S0144
i've get,2,14,"[14, 167, 171]","[13, 168, 172, 200]",S36Z.tsv,S0024,S0144
need,1,101,"[14, 84, 130, 136, 167, 175, 197, 217]","[101, 133, 143, 145]",S36Z.tsv,S0024,S0144
yeah,1,16,"[16, 37, 49, 51, 84, 90, 92, 96, 115, 126, 136, 140, 146, 158, 160, 177, 191, 199, 201, 208, 255, 261, 263, 271, 304, 312, 314]","[5, 7, 26, 66, 83, 87, 97, 114, 123, 125, 139, 141, 145, 153, 162, 180, 205, 216, 221, 243, 253, 262, 264, 266, 268, 296, 299, 301, 305, 311, 329]",S36Z.tsv,S0024,S0144
gonna,1,95,"[16, 82, 84, 94, 96, 106, 107, 175, 197, 210]","[95, 118, 155, 196, 238, 305, 129]",S36Z.tsv,S0024,S0144
go,1,105,"[16, 18, 37, 84, 86, 113, 136, 235, 246, 250, 267]","[105, 116, 125, 166, 190, 262, 129]",S36Z.tsv,S0024,S0144
gonna go,2,129,[16],[129],S36Z.tsv,S0024,S0144
i'm,1,137,"[16, 18, 21, 53, 61, 73, 84, 94, 96, 102, 160, 175, 239, 256]","[137, 190]",S36Z.tsv,S0024,S0144
i don't,2,18,"[18, 29, 39, 57, 61, 67, 71, 82, 152, 231, 293, 295]","[13, 131, 151, 272]",S36Z.tsv,S0024,S0144
er i,2,101,"[18, 297]",[101],S36Z.tsv,S0024,S0144
it feel like,3,20,[20],[1],S36Z.tsv,S0024,S0144
look,1,36,"[21, 37, 51, 53, 78, 80, 134, 136, 138, 177, 210, 254, 287, 293, 295, 304, 317, 319, 321]","[36, 125, 207, 288, 290, 292, 294, 305, 309, 311, 318]",S36Z.tsv,S0024,S0144
suppose to,2,72,"[21, 35]",[72],S36Z.tsv,S0024,S0144
to be,2,116,"[21, 35]",[116],S36Z.tsv,S0024,S0144
do you,2,32,"[23, 29, 55, 78, 183, 218, 220, 314, 324]","[32, 105, 125]",S36Z.tsv,S0024,S0144
any more,2,116,"[23, 293]",[116],S36Z.tsv,S0024,S0144
start,1,116,[23],[116],S36Z.tsv,S0024,S0144
plain,1,131,[23],[131],S36Z.tsv,S0024,S0144
get a,2,149,"[23, 80, 102, 261]","[149, 151, 172, 223, 303]",S36Z.tsv,S0024,S0144
she get,2,176,[23],[176],S36Z.tsv,S0024,S0144
better,1,200,[23],[200],S36Z.tsv,S0024,S0144
er oh,2,209,"[23, 208, 210]",[209],S36Z.tsv,S0024,S0144
be only,2,129,[25],[129],S36Z.tsv,S0024,S0144
i don't know if,4,29,"[29, 71, 152]","[13, 272]",S36Z.tsv,S0024,S0144
marshmallow tea,2,29,"[29, 39]",[28],S36Z.tsv,S0024,S0144
don't know,2,64,"[29, 57, 71, 82, 152, 231, 293, 295]","[64, 270]",S36Z.tsv,S0024,S0144
you know,2,95,"[29, 80, 246]",[95],S36Z.tsv,S0024,S0144
i don't know,3,151,"[29, 57, 71, 82, 152, 231, 293, 295]","[151, 272]",S36Z.tsv,S0024,S0144
that be,2,278,"[29, 43, 152, 235]",[278],S36Z.tsv,S0024,S0144
see,1,105,"[31, 84, 293, 321, 323, 328]","[105, 330]",S36Z.tsv,S0024,S0144
get it from,3,33,[33],[32],S36Z.tsv,S0024,S0144
it be,2,89,"[33, 39, 41, 43]","[89, 251]",S36Z.tsv,S0024,S0144
be a,2,95,"[33, 43]",[95],S36Z.tsv,S0024,S0144
a little,2,121,"[33, 37, 80, 208, 308]","[121, 133]",S36Z.tsv,S0024,S0144
shop,1,125,"[33, 37, 45]",[125],S36Z.tsv,S0024,S0144
little,1,164,"[33, 37, 80, 208, 308, 316]",[164],S36Z.tsv,S0024,S0144
be we,2,166,"[33, 37, 43]",[166],S36Z.tsv,S0024,S0144
we get,2,221,"[33, 80]",[221],S36Z.tsv,S0024,S0144
oh she,2,36,"[35, 287]",[36],S36Z.tsv,S0024,S0144
wet,1,79,"[35, 37, 78]",[79],S36Z.tsv,S0024,S0144
to get,2,143,"[35, 45, 102, 214, 248, 257]","[143, 164]",S36Z.tsv,S0024,S0144
have to get,3,164,"[35, 257]",[164],S36Z.tsv,S0024,S0144
be so,2,186,"[35, 51, 326]",[186],S36Z.tsv,S0024,S0144
strong,1,37,"[37, 61]",[26],S36Z.tsv,S0024,S0144
tea be,2,37,[37],[28],S36Z.tsv,S0024,S0144
look cute,2,37,[37],[36],S36Z.tsv,S0024,S0144
what have you be do,5,105,[37],[105],S36Z.tsv,S0024,S0144
you be,2,105,[37],[105],S36Z.tsv,S0024,S0144
good,1,151,"[37, 113, 146, 148]","[151, 311, 313]",S36Z.tsv,S0024,S0144
go out,2,190,[37],[190],S36Z.tsv,S0024,S0144
be do,2,196,[37],[196],S36Z.tsv,S0024,S0144
cute,1,292,"[37, 78, 136, 314]",[292],S36Z.tsv,S0024,S0144
quite a,2,39,[39],[17],S36Z.tsv,S0024,S0144
we be,2,129,[39],"[129, 186]",S36Z.tsv,S0024,S0144
time,1,190,"[39, 53]","[190, 288]",S36Z.tsv,S0024,S0144
be quite,2,311,[39],[311],S36Z.tsv,S0024,S0144
what be,2,72,"[43, 197]",[72],S36Z.tsv,S0024,S0144
quite,1,45,"[45, 136, 138, 304]","[17, 311]",S36Z.tsv,S0024,S0144
get it,2,45,[45],[32],S36Z.tsv,S0024,S0144
cos,1,58,"[45, 104, 256, 293, 304, 326]","[58, 83, 129, 290]",S36Z.tsv,S0024,S0144
spend,1,198,[45],[198],S36Z.tsv,S0024,S0144
i just,2,270,[45],[270],S36Z.tsv,S0024,S0144
i'd,1,311,"[45, 84]",[311],S36Z.tsv,S0024,S0144
i wonder if,3,330,"[45, 319]",[330],S36Z.tsv,S0024,S0144
hour,1,48,[47],[48],S36Z.tsv,S0024,S0144
yeah well,2,97,[49],[97],S36Z.tsv,S0024,S0144
yeah we,2,145,"[51, 140]","[145, 221]",S36Z.tsv,S0024,S0144
in the,2,155,"[51, 69, 80, 82, 84, 152, 179, 210, 246, 250]",[155],S36Z.tsv,S0024,S0144
have to,2,164,"[51, 78, 179, 217, 244]",[164],S36Z.tsv,S0024,S0144
on the,2,234,"[51, 235, 256, 259, 316]","[234, 260, 270]",S36Z.tsv,S0024,S0144
at all,2,305,[51],[305],S36Z.tsv,S0024,S0144
yeah so,2,311,"[51, 84]",[311],S36Z.tsv,S0024,S0144
that look,2,125,[53],[125],S36Z.tsv,S0024,S0144
ones,1,131,[53],[131],S36Z.tsv,S0024,S0144
at the,2,135,[53],[135],S36Z.tsv,S0024,S0144
the supermarket,2,155,"[53, 246]",[155],S36Z.tsv,S0024,S0144
like that,2,55,"[55, 78, 314, 323]",[36],S36Z.tsv,S0024,S0144
cloves,1,60,"[59, 61]",[60],S36Z.tsv,S0024,S0144
when your teeth,3,61,[61],[1],S36Z.tsv,S0024,S0144
come through,2,61,"[61, 65]",[1],S36Z.tsv,S0024,S0144
put,1,61,"[61, 67, 68, 82, 84, 92, 113, 140]","[5, 91, 121]",S36Z.tsv,S0024,S0144
bonjela,1,61,[61],[56],S36Z.tsv,S0024,S0144
aniseed,1,61,[61],[58],S36Z.tsv,S0024,S0144
in a,2,91,[61],[91],S36Z.tsv,S0024,S0144
that a,2,125,[61],[125],S36Z.tsv,S0024,S0144
come,1,125,"[61, 65, 80, 84, 279, 283]","[125, 137, 325]",S36Z.tsv,S0024,S0144
i don't really,3,131,[61],[131],S36Z.tsv,S0024,S0144
bite,1,133,"[61, 179, 246, 256, 287, 308, 316]","[133, 294]",S36Z.tsv,S0024,S0144
a bite,2,294,"[61, 179, 256]",[294],S36Z.tsv,S0024,S0144
a baby,2,303,[61],[303],S36Z.tsv,S0024,S0144
ask,1,72,"[65, 69, 82]",[72],S36Z.tsv,S0024,S0144
already,1,207,[65],[207],S36Z.tsv,S0024,S0144
four,1,251,[65],[251],S36Z.tsv,S0024,S0144
baby,1,303,"[65, 80, 261, 326]",[303],S36Z.tsv,S0024,S0144
let me,2,337,"[65, 250]",[337],S36Z.tsv,S0024,S0144
spare,1,67,[67],[50],S36Z.tsv,S0024,S0144
ask a question,3,72,[67],[72],S36Z.tsv,S0024,S0144
that thing,2,99,[67],[99],S36Z.tsv,S0024,S0144
talk to me,3,105,[67],[105],S36Z.tsv,S0024,S0144
talk to,2,105,[67],[105],S36Z.tsv,S0024,S0144
unless,1,120,[67],"[120, 198]",S36Z.tsv,S0024,S0144
it on that,3,228,[67],[228],S36Z.tsv,S0024,S0144
it on,2,234,[67],[234],S36Z.tsv,S0024,S0144
i'll,1,245,"[67, 82, 104]",[245],S36Z.tsv,S0024,S0144
question,1,282,"[67, 69, 73]",[282],S36Z.tsv,S0024,S0144
like a,2,318,"[68, 317]",[318],S36Z.tsv,S0024,S0144
like when,2,69,[69],[1],S36Z.tsv,S0024,S0144
us,1,69,[69],"[48, 93]",S36Z.tsv,S0024,S0144
they're,1,97,"[69, 96, 130, 132, 246]",[97],S36Z.tsv,S0024,S0144
talk,1,105,"[69, 154]",[105],S36Z.tsv,S0024,S0144
i be,2,129,"[69, 82, 106, 107]",[129],S36Z.tsv,S0024,S0144
tell,1,305,"[69, 86]",[305],S36Z.tsv,S0024,S0144
if i,2,178,[71],[178],S36Z.tsv,S0024,S0144
give,1,91,"[73, 80]",[91],S36Z.tsv,S0024,S0144
answer,1,280,[73],[280],S36Z.tsv,S0024,S0144
say thank you,3,77,[77],[76],S36Z.tsv,S0024,S0144
take,1,78,"[78, 82, 175, 250]","[48, 190]",S36Z.tsv,S0024,S0144
off now,2,99,[78],[99],S36Z.tsv,S0024,S0144
to take,2,190,[78],[190],S36Z.tsv,S0024,S0144
right,1,253,"[78, 96, 113, 122, 217]",[253],S36Z.tsv,S0024,S0144
we'll,1,264,"[78, 179, 217]",[264],S36Z.tsv,S0024,S0144
with a,2,80,"[80, 183, 203, 269]",[50],S36Z.tsv,S0024,S0144
a photo,2,83,"[80, 84]",[83],S36Z.tsv,S0024,S0144
want,1,93,"[80, 179]",[93],S36Z.tsv,S0024,S0144
on you,2,101,[80],[101],S36Z.tsv,S0024,S0144
a little bite,3,133,"[80, 308]",[133],S36Z.tsv,S0024,S0144
hat,1,133,"[80, 124, 136, 314]",[133],S36Z.tsv,S0024,S0144
work,1,272,"[80, 160, 163, 252]",[272],S36Z.tsv,S0024,S0144
look like,2,305,"[80, 293, 295]","[305, 318]",S36Z.tsv,S0024,S0144
pretty,1,307,"[80, 84, 306, 308]",[307],S36Z.tsv,S0024,S0144
look like a,3,318,[80],[318],S36Z.tsv,S0024,S0144
to put,2,82,[82],[5],S36Z.tsv,S0024,S0144
put her in,3,91,"[82, 84]",[91],S36Z.tsv,S0024,S0144
her in,2,91,"[82, 84, 179]",[91],S36Z.tsv,S0024,S0144
be gonna,2,95,"[82, 106, 107]","[95, 129]",S36Z.tsv,S0024,S0144
up to,2,105,[82],[105],S36Z.tsv,S0024,S0144
her to,2,120,[82],[120],S36Z.tsv,S0024,S0144
instead,1,84,"[84, 179]",[56],S36Z.tsv,S0024,S0144
if you're,2,84,[84],"[72, 101]",S36Z.tsv,S0024,S0144
meet,1,105,[84],[105],S36Z.tsv,S0024,S0144
go to,2,116,[84],[116],S36Z.tsv,S0024,S0144
especially,1,241,"[84, 86, 314]",[241],S36Z.tsv,S0024,S0144
yeah yeah,2,253,"[84, 158, 160]","[253, 262]",S36Z.tsv,S0024,S0144
yeah we'll,2,264,[84],[264],S36Z.tsv,S0024,S0144
yeah i,2,305,"[84, 208, 304]",[305],S36Z.tsv,S0024,S0144
she'll,1,307,[84],[307],S36Z.tsv,S0024,S0144
stay here,2,125,[88],[125],S36Z.tsv,S0024,S0144
in a bad mood,4,92,[92],[91],S36Z.tsv,S0024,S0144
can you,2,99,"[92, 144, 254, 293]",[99],S36Z.tsv,S0024,S0144
bad,1,309,[92],[309],S36Z.tsv,S0024,S0144
they be,2,151,[96],[151],S36Z.tsv,S0024,S0144
just gonna,2,196,[96],[196],S36Z.tsv,S0024,S0144
run,1,245,[102],[245],S36Z.tsv,S0024,S0144
two,1,104,"[104, 106, 107, 128, 261]","[91, 221]",S36Z.tsv,S0024,S0144
cos she's,2,290,"[104, 304]",[290],S36Z.tsv,S0024,S0144
be gonna be,3,106,"[106, 107]",[95],S36Z.tsv,S0024,S0144
move,1,108,"[106, 107, 210]","[108, 276]",S36Z.tsv,S0024,S0144
gonna be,2,155,"[106, 107]","[155, 196]",S36Z.tsv,S0024,S0144
the the,2,135,[109],"[135, 270]",S36Z.tsv,S0024,S0144
in put,2,113,[113],[91],S36Z.tsv,S0024,S0144
you go,2,113,"[113, 136, 235]",[105],S36Z.tsv,S0024,S0144
it'll,1,117,[117],"[91, 272]",S36Z.tsv,S0024,S0144
shall we,2,125,"[122, 265]",[125],S36Z.tsv,S0024,S0144
the shop,2,125,"[122, 257]",[125],S36Z.tsv,S0024,S0144
you can,2,126,"[126, 128]","[105, 240, 249]",S36Z.tsv,S0024,S0144
can actually,2,126,[126],[118],S36Z.tsv,S0024,S0144
er yeah,2,139,[126],[139],S36Z.tsv,S0024,S0144
yeah you,2,262,[126],[262],S36Z.tsv,S0024,S0144
that's,1,128,"[128, 158, 160, 161, 204, 206, 214, 252]","[17, 58, 93, 251]",S36Z.tsv,S0024,S0144
down the shop,3,128,[128],[125],S36Z.tsv,S0024,S0144
stay,1,128,[128],[125],S36Z.tsv,S0024,S0144
i'll run,2,245,[128],[245],S36Z.tsv,S0024,S0144
do we,2,143,[130],[143],S36Z.tsv,S0024,S0144
we've,1,147,"[130, 267]","[147, 149, 151]",S36Z.tsv,S0024,S0144
even,1,198,[130],[198],S36Z.tsv,S0024,S0144
eat,1,236,"[130, 246]",[236],S36Z.tsv,S0024,S0144
out of,2,325,[132],[325],S36Z.tsv,S0024,S0144
she look,2,134,"[134, 138, 177, 287, 293, 321]","[36, 294, 318]",S36Z.tsv,S0024,S0144
we need,2,143,"[136, 167]",[143],S36Z.tsv,S0024,S0144
for the,2,196,[136],[196],S36Z.tsv,S0024,S0144
oh yeah,2,262,"[136, 158]",[262],S36Z.tsv,S0024,S0144
we can,2,138,[138],"[120, 139]",S36Z.tsv,S0024,S0144
always,1,145,"[138, 140, 146]","[145, 288]",S36Z.tsv,S0024,S0144
the pram,2,270,"[138, 140, 152, 179, 250, 254, 259]",[270],S36Z.tsv,S0024,S0144
pram,1,270,"[138, 177, 269]",[270],S36Z.tsv,S0024,S0144
could,1,140,"[140, 152]","[56, 262]",S36Z.tsv,S0024,S0144
you get,2,142,"[142, 214, 319]","[32, 105]",S36Z.tsv,S0024,S0144
onions,1,145,"[144, 146, 218, 220]","[145, 151, 221]",S36Z.tsv,S0024,S0144
they don't,2,146,[146],[76],S36Z.tsv,S0024,S0144
front,1,150,[150],[135],S36Z.tsv,S0024,S0144
leave,1,192,"[150, 250, 252]","[192, 251]",S36Z.tsv,S0024,S0144
of the,2,270,"[150, 246]",[270],S36Z.tsv,S0024,S0144
she's in,2,313,[152],[313],S36Z.tsv,S0024,S0144
what's,1,156,[156],[108],S36Z.tsv,S0024,S0144
a milf,2,156,[156],[155],S36Z.tsv,S0024,S0144
wanna,1,158,[158],"[125, 251]",S36Z.tsv,S0024,S0144
milf,1,158,[158],[155],S36Z.tsv,S0024,S0144
no we've get,3,167,[167],"[147, 149]",S36Z.tsv,S0024,S0144
we've get,2,167,[167],[151],S36Z.tsv,S0024,S0144
money,1,168,[167],[168],S36Z.tsv,S0024,S0144
phone,1,170,[167],[170],S36Z.tsv,S0024,S0144
key,1,172,[171],"[172, 178]",S36Z.tsv,S0024,S0144
then i'm,2,175,[175],[137],S36Z.tsv,S0024,S0144
today,1,177,[177],"[97, 105]",S36Z.tsv,S0024,S0144
sock on,2,177,[177],[176],S36Z.tsv,S0024,S0144
she's get,2,223,"[177, 300, 302]","[223, 303]",S36Z.tsv,S0024,S0144
isn't it,2,179,"[179, 293]",[58],S36Z.tsv,S0024,S0144
thing,1,179,[179],[99],S36Z.tsv,S0024,S0144
to do,2,179,[179],"[116, 200]",S36Z.tsv,S0024,S0144
a walk,2,179,[179],[129],S36Z.tsv,S0024,S0144
it's a,2,241,[179],[241],S36Z.tsv,S0024,S0144
with her,2,313,[179],"[313, 318]",S36Z.tsv,S0024,S0144
walk,1,335,"[179, 246]",[335],S36Z.tsv,S0024,S0144
that with,2,318,[183],[318],S36Z.tsv,S0024,S0144
piece,1,187,[187],"[180, 190]",S36Z.tsv,S0024,S0144
smash it,2,187,[187],[186],S36Z.tsv,S0024,S0144
be you,2,197,"[197, 208, 210, 289]","[95, 225, 309, 238]",S36Z.tsv,S0024,S0144
you need to,3,197,[197],"[101, 133]",S36Z.tsv,S0024,S0144
need to,2,197,[197],[143],S36Z.tsv,S0024,S0144
smash,1,197,"[197, 203]",[186],S36Z.tsv,S0024,S0144
be you gonna,3,238,[197],[238],S36Z.tsv,S0024,S0144
allow,1,203,[203],[28],S36Z.tsv,S0024,S0144
you're not,2,203,[203],"[72, 309]",S36Z.tsv,S0024,S0144
be she,2,208,[208],"[28, 292]",S36Z.tsv,S0024,S0144
she can,2,208,[208],[118],S36Z.tsv,S0024,S0144
we're,1,210,"[210, 242, 310]",[116],S36Z.tsv,S0024,S0144
there's,1,210,[210],[192],S36Z.tsv,S0024,S0144
have you,2,214,[214],[105],S36Z.tsv,S0024,S0144
what do,2,217,[217],[1],S36Z.tsv,S0024,S0144
do we need,3,217,[217],[143],S36Z.tsv,S0024,S0144
dunno,1,294,"[233, 237, 295]",[294],S36Z.tsv,S0024,S0144
leaf,1,235,[235],[228],S36Z.tsv,S0024,S0144
on a leaf on,4,235,[235],[234],S36Z.tsv,S0024,S0144
on the floor,3,235,[235],[234],S36Z.tsv,S0024,S0144
on a,2,235,[235],"[234, 240]",S36Z.tsv,S0024,S0144
a caterpillar can eat it,5,236,[235],[236],S36Z.tsv,S0024,S0144
on a leaf,3,240,[235],[240],S36Z.tsv,S0024,S0144
run upstairs,2,245,[244],[245],S36Z.tsv,S0024,S0144
she she,2,246,"[246, 295]",[36],S36Z.tsv,S0024,S0144
i say,2,250,[250],"[83, 221]",S36Z.tsv,S0024,S0144
the escalator,2,260,"[250, 257, 259]","[260, 262]",S36Z.tsv,S0024,S0144
go up the escalator,4,262,[250],[262],S36Z.tsv,S0024,S0144
with the,2,252,[252],"[99, 270]",S36Z.tsv,S0024,S0144
behind,1,335,[252],[335],S36Z.tsv,S0024,S0144
be like,2,254,[254],[155],S36Z.tsv,S0024,S0144
on the escalator,3,260,"[256, 259]",[260],S36Z.tsv,S0024,S0144
someone,1,257,[257],[184],S36Z.tsv,S0024,S0144
the basket,2,270,[257],[270],S36Z.tsv,S0024,S0144
do that,2,261,"[261, 279]","[139, 232, 249, 264, 318]",S36Z.tsv,S0024,S0144
know how,2,261,[261],[151],S36Z.tsv,S0024,S0144
she's get a,3,261,[261],"[223, 303]",S36Z.tsv,S0024,S0144
pram with,2,270,[261],[270],S36Z.tsv,S0024,S0144
she do that,3,318,[261],[318],S36Z.tsv,S0024,S0144
try,1,265,"[265, 267]",[190],S36Z.tsv,S0024,S0144
go up,2,267,[267],[262],S36Z.tsv,S0024,S0144
much,1,273,[273],[202],S36Z.tsv,S0024,S0144
no it,2,275,[275],[89],S36Z.tsv,S0024,S0144
where do,2,279,"[279, 283]","[32, 105]",S36Z.tsv,S0024,S0144
do it,2,283,[283],"[1, 196, 198, 202, 276]",S36Z.tsv,S0024,S0144
grumpy,1,288,[287],[288],S36Z.tsv,S0024,S0144
she look a bite,4,294,[287],[294],S36Z.tsv,S0024,S0144
cos i,2,293,[293],[83],S36Z.tsv,S0024,S0144
you see,2,293,[293],[105],S36Z.tsv,S0024,S0144
she look like,3,318,[293],[318],S36Z.tsv,S0024,S0144
use,1,295,"[295, 319]","[56, 325]",S36Z.tsv,S0024,S0144
use to,2,325,[295],[325],S36Z.tsv,S0024,S0144
i can't tell,3,305,[297],[305],S36Z.tsv,S0024,S0144
lips,1,302,[302],[270],S36Z.tsv,S0024,S0144
what she's,2,305,[302],[305],S36Z.tsv,S0024,S0144
chubby,1,304,[304],[290],S36Z.tsv,S0024,S0144
where do you get,4,314,[314],[32],S36Z.tsv,S0024,S0144
where do you,3,314,[314],[105],S36Z.tsv,S0024,S0144
do you get,3,314,[314],[105],S36Z.tsv,S0024,S0144
you some,2,314,[314],[164],S36Z.tsv,S0024,S0144
like the,2,316,"[316, 319]","[131, 294, 318]",S36Z.tsv,S0024,S0144
she's look,2,319,[319],[290],S36Z.tsv,S0024,S0144
hand,1,319,[319],"[313, 318]",S36Z.tsv,S0024,S0144
the energy,2,325,[319],[325],S36Z.tsv,S0024,S0144
i wonder if she,4,330,[321],[330],S36Z.tsv,S0024,S0144
be able to,3,328,[328],[116],S36Z.tsv,S0024,S0144
