speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0172,388,61,45,0.15721649484536082,S0173,154,42,30,0.2727272727272727,S0174,30,6,4,0.2,572,109,0.19055944055944055,79,0,50,SM8P.tsv
S0172,266,13,11,0.04887218045112782,S0173,319,84,69,0.26332288401253917,S0174,6,2,1,0.3333333333333333,591,99,0.16751269035532995,81,50,100,SM8P.tsv
S0172,444,84,63,0.1891891891891892,S0173,105,22,14,0.20952380952380953,S0174,28,5,4,0.17857142857142858,577,111,0.1923743500866551,81,100,150,SM8P.tsv
S0172,245,30,22,0.12244897959183673,S0173,53,14,7,0.2641509433962264,S0174,128,27,16,0.2109375,426,71,0.16666666666666666,45,150,200,SM8P.tsv
S0172,189,41,32,0.21693121693121692,S0173,519,53,39,0.10211946050096339,S0174,5,2,2,0.4,713,96,0.13464235624123422,73,200,250,SM8P.tsv
S0172,370,62,44,0.16756756756756758,S0173,315,57,37,0.18095238095238095,S0174,37,12,9,0.32432432432432434,722,131,0.1814404432132964,90,250,300,SM8P.tsv
S0172,363,26,17,0.07162534435261708,S0173,62,16,11,0.25806451612903225,S0174,113,38,28,0.336283185840708,538,80,0.14869888475836432,56,300,350,SM8P.tsv
S0172,151,30,21,0.1986754966887417,S0173,274,48,41,0.17518248175182483,S0174,55,5,3,0.09090909090909091,480,83,0.17291666666666666,65,350,400,SM8P.tsv
S0172,193,42,28,0.21761658031088082,S0173,527,84,54,0.15939278937381404,S0174,9,2,1,0.2222222222222222,729,128,0.1755829903978052,83,400,450,SM8P.tsv
S0172,243,44,36,0.18106995884773663,S0173,265,47,34,0.17735849056603772,S0174,27,14,8,0.5185185185185185,535,105,0.19626168224299065,78,450,500,SM8P.tsv
S0172,72,3,2,0.041666666666666664,S0173,256,70,50,0.2734375,S0174,152,39,33,0.2565789473684211,480,112,0.23333333333333334,85,500,550,SM8P.tsv
S0172,42,18,10,0.42857142857142855,S0173,297,49,37,0.16498316498316498,S0174,254,40,25,0.15748031496062992,593,107,0.18043844856661045,72,550,600,SM8P.tsv
S0172,433,33,25,0.07621247113163972,S0173,80,31,23,0.3875,S0174,22,3,3,0.13636363636363635,535,67,0.1252336448598131,51,600,650,SM8P.tsv
S0172,565,45,35,0.07964601769911504,S0173,151,43,39,0.2847682119205298,S0174,0,0,0,0.0,716,88,0.12290502793296089,74,650,700,SM8P.tsv
S0172,546,12,8,0.02197802197802198,S0173,66,14,9,0.21212121212121213,S0174,0,0,0,0.0,612,26,0.042483660130718956,17,700,750,SM8P.tsv
S0172,373,25,21,0.06702412868632708,S0173,108,23,17,0.21296296296296297,S0174,5,3,2,0.6,486,51,0.10493827160493827,40,750,800,SM8P.tsv
S0172,216,38,20,0.17592592592592593,S0173,467,100,77,0.21413276231263384,S0174,13,1,1,0.07692307692307693,696,139,0.1997126436781609,98,800,850,SM8P.tsv
S0172,236,67,46,0.2838983050847458,S0173,526,76,56,0.1444866920152091,S0174,12,2,2,0.16666666666666666,774,145,0.18733850129198967,104,850,900,SM8P.tsv
S0172,360,82,55,0.22777777777777777,S0173,460,59,44,0.1282608695652174,S0174,0,0,0,0.0,820,141,0.1719512195121951,99,900,950,SM8P.tsv
S0172,337,51,39,0.1513353115727003,S0173,301,56,41,0.18604651162790697,S0174,0,0,0,0.0,638,107,0.1677115987460815,80,950,999,SM8P.tsv
