speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0623,230,47,33,0.20434782608695654,S0525,88,17,13,0.19318181818181818,S0622,115,23,15,0.2,433,87,0.20092378752886836,61,0,50,SR7C.tsv
S0623,57,2,2,0.03508771929824561,S0525,90,10,8,0.1111111111111111,S0622,171,43,33,0.25146198830409355,318,55,0.17295597484276728,43,50,100,SR7C.tsv
S0623,147,32,23,0.21768707482993196,S0525,174,23,19,0.13218390804597702,S0622,96,27,17,0.28125,417,82,0.19664268585131894,59,100,150,SR7C.tsv
S0623,41,3,3,0.07317073170731707,S0525,347,35,21,0.10086455331412104,S0622,44,6,5,0.13636363636363635,432,44,0.10185185185185185,29,150,200,SR7C.tsv
S0623,79,18,12,0.22784810126582278,S0525,214,22,18,0.102803738317757,S0622,61,11,8,0.18032786885245902,354,51,0.1440677966101695,38,200,250,SR7C.tsv
S0623,81,19,16,0.2345679012345679,S0525,261,17,15,0.06513409961685823,S0622,30,2,2,0.06666666666666667,372,38,0.10215053763440861,33,250,300,SR7C.tsv
S0623,67,20,15,0.29850746268656714,S0525,305,29,24,0.09508196721311475,S0622,59,9,8,0.15254237288135594,431,58,0.1345707656612529,47,300,350,SR7C.tsv
S0623,112,19,14,0.16964285714285715,S0525,156,21,15,0.1346153846153846,S0622,83,13,9,0.1566265060240964,351,53,0.150997150997151,38,350,400,SR7C.tsv
S0623,142,36,23,0.2535211267605634,S0525,185,27,24,0.14594594594594595,S0622,24,5,3,0.20833333333333334,351,68,0.19373219373219372,50,400,450,SR7C.tsv
S0623,134,20,15,0.14925373134328357,S0525,148,12,11,0.08108108108108109,S0622,21,3,3,0.14285714285714285,303,35,0.11551155115511551,29,450,500,SR7C.tsv
S0623,162,23,19,0.1419753086419753,S0525,208,33,20,0.15865384615384615,S0622,13,10,8,0.7692307692307693,383,66,0.17232375979112272,47,500,550,SR7C.tsv
S0623,64,10,8,0.15625,S0525,253,18,14,0.07114624505928854,S0622,29,5,5,0.1724137931034483,346,33,0.0953757225433526,27,550,600,SR7C.tsv
S0623,199,36,23,0.18090452261306533,S0525,231,28,21,0.12121212121212122,S0622,3,2,1,0.6666666666666666,433,66,0.15242494226327943,45,600,650,SR7C.tsv
S0623,80,15,10,0.1875,S0525,219,14,10,0.0639269406392694,S0622,11,2,2,0.18181818181818182,310,31,0.1,22,650,700,SR7C.tsv
S0623,272,52,39,0.19117647058823528,S0525,119,30,19,0.25210084033613445,S0622,53,17,10,0.32075471698113206,444,99,0.22297297297297297,68,700,750,SR7C.tsv
S0623,154,16,12,0.1038961038961039,S0525,49,6,4,0.12244897959183673,S0622,189,16,13,0.08465608465608465,392,38,0.09693877551020408,29,750,800,SR7C.tsv
S0623,69,24,15,0.34782608695652173,S0525,145,25,18,0.1724137931034483,S0622,91,11,7,0.12087912087912088,305,60,0.19672131147540983,40,800,850,SR7C.tsv
S0623,325,53,41,0.16307692307692306,S0525,110,10,7,0.09090909090909091,S0622,36,9,6,0.25,471,72,0.15286624203821655,54,850,900,SR7C.tsv
S0623,190,33,30,0.1736842105263158,S0525,128,30,25,0.234375,S0622,95,20,14,0.21052631578947367,413,83,0.2009685230024213,69,900,950,SR7C.tsv
S0623,88,19,11,0.2159090909090909,S0525,115,10,8,0.08695652173913043,S0622,76,17,12,0.2236842105263158,279,46,0.16487455197132617,31,950,1000,SR7C.tsv
S0623,52,3,3,0.057692307692307696,S0525,236,17,14,0.07203389830508475,S0622,22,7,4,0.3181818181818182,310,27,0.08709677419354839,21,1000,1050,SR7C.tsv
S0623,245,59,45,0.24081632653061225,S0525,156,27,16,0.17307692307692307,S0622,28,11,7,0.39285714285714285,429,97,0.2261072261072261,68,1050,1100,SR7C.tsv
S0623,338,44,36,0.1301775147928994,S0525,128,37,29,0.2890625,S0622,4,0,0,0.0,470,81,0.1723404255319149,65,1100,1150,SR7C.tsv
S0623,94,32,17,0.3404255319148936,S0525,188,31,22,0.16489361702127658,S0622,44,11,8,0.25,326,74,0.22699386503067484,47,1150,1200,SR7C.tsv
S0623,100,13,10,0.13,S0525,136,28,22,0.20588235294117646,S0622,88,13,10,0.14772727272727273,324,54,0.16666666666666666,42,1200,1250,SR7C.tsv
S0623,29,11,10,0.3793103448275862,S0525,326,21,14,0.06441717791411043,S0622,114,8,8,0.07017543859649122,469,40,0.08528784648187633,32,1250,1300,SR7C.tsv
S0623,71,17,14,0.23943661971830985,S0525,113,7,6,0.061946902654867256,S0622,123,21,15,0.17073170731707318,307,45,0.1465798045602606,35,1300,1350,SR7C.tsv
S0623,198,39,25,0.19696969696969696,S0525,192,32,22,0.16666666666666666,S0622,8,3,1,0.375,398,74,0.18592964824120603,48,1350,1400,SR7C.tsv
S0623,153,25,24,0.16339869281045752,S0525,298,34,22,0.11409395973154363,S0622,0,0,0,0.0,451,59,0.13082039911308205,46,1400,1450,SR7C.tsv
S0623,118,26,20,0.22033898305084745,S0525,225,19,14,0.08444444444444445,S0622,0,0,0,0.0,343,45,0.13119533527696792,34,1450,1500,SR7C.tsv
S0623,155,45,30,0.2903225806451613,S0525,191,25,18,0.13089005235602094,S0622,0,0,0,0.0,346,70,0.2023121387283237,48,1500,1550,SR7C.tsv
S0623,107,23,18,0.21495327102803738,S0525,212,24,16,0.11320754716981132,S0622,0,0,0,0.0,319,47,0.14733542319749215,34,1550,1600,SR7C.tsv
S0623,0,0,0,0.0,S0525,0,0,0,0.0,S0622,0,0,0,0.0,0,0,0.0,0,1600,1600,SR7C.tsv
