speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,97,128,301,0.2526041666666667,37,39,21,0,50,SZ2V.tsv
3,57,128,253,0.1484375,26,26,5,50,100,SZ2V.tsv
3,82,139,290,0.19664268585131894,35,28,19,100,150,SZ2V.tsv
3,72,120,291,0.2,33,34,5,150,200,SZ2V.tsv
3,89,166,380,0.178714859437751,41,35,13,200,250,SZ2V.tsv
3,66,121,264,0.18181818181818182,27,20,19,250,300,SZ2V.tsv
3,85,135,285,0.20987654320987653,39,33,13,300,350,SZ2V.tsv
3,91,124,290,0.2446236559139785,33,31,27,350,400,SZ2V.tsv
3,77,142,307,0.1807511737089202,33,36,8,400,450,SZ2V.tsv
3,56,126,304,0.14814814814814814,28,28,0,450,500,SZ2V.tsv
3,62,124,263,0.16666666666666666,31,30,1,500,550,SZ2V.tsv
3,66,135,282,0.16296296296296298,33,33,0,550,599,SZ2V.tsv
