speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,133,137,396,0.3236009732360097,38,43,52,0,50,SVRQ.tsv
3,116,149,380,0.2595078299776286,24,46,46,50,100,SVRQ.tsv
3,83,164,496,0.16869918699186992,1,41,41,100,150,SVRQ.tsv
3,38,116,298,0.10919540229885058,9,14,15,150,200,SVRQ.tsv
3,81,148,383,0.18243243243243243,10,36,35,200,250,SVRQ.tsv
3,118,158,421,0.2489451476793249,39,42,37,250,300,SVRQ.tsv
3,83,143,398,0.19347319347319347,2,40,41,300,350,SVRQ.tsv
3,128,128,384,0.3333333333333333,40,45,43,350,400,SVRQ.tsv
3,70,124,302,0.1881720430107527,20,21,29,400,450,SVRQ.tsv
3,60,134,450,0.14925373134328357,21,14,25,450,500,SVRQ.tsv
3,79,135,401,0.19506172839506172,28,22,29,500,550,SVRQ.tsv
3,75,98,270,0.25510204081632654,24,23,28,550,600,SVRQ.tsv
3,74,102,261,0.24183006535947713,16,29,29,600,650,SVRQ.tsv
3,131,158,432,0.27637130801687765,37,55,39,650,700,SVRQ.tsv
3,72,153,509,0.1568627450980392,2,35,35,700,750,SVRQ.tsv
3,86,188,553,0.1524822695035461,10,38,38,750,800,SVRQ.tsv
3,75,144,491,0.1736111111111111,2,36,37,800,850,SVRQ.tsv
3,86,162,461,0.17695473251028807,8,39,39,850,900,SVRQ.tsv
3,98,158,424,0.20675105485232068,2,48,48,900,950,SVRQ.tsv
3,31,188,550,0.0549645390070922,1,15,15,950,1000,SVRQ.tsv
3,55,142,366,0.12910798122065728,8,25,22,1000,1050,SVRQ.tsv
3,82,144,371,0.18981481481481483,15,30,37,1050,1100,SVRQ.tsv
3,75,172,533,0.14534883720930233,2,37,36,1100,1150,SVRQ.tsv
3,101,138,362,0.24396135265700483,26,40,35,1150,1200,SVRQ.tsv
3,100,150,378,0.2222222222222222,21,39,40,1200,1250,SVRQ.tsv
3,105,140,359,0.25,37,39,29,1250,1300,SVRQ.tsv
3,66,100,222,0.22,21,21,24,1300,1350,SVRQ.tsv
3,55,85,164,0.21568627450980393,15,21,19,1350,1391,SVRQ.tsv
