speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,92,164,418,0.18699186991869918,40,27,25,0,50,SD65.tsv
3,86,148,371,0.19369369369369369,36,36,14,50,100,SD65.tsv
3,99,137,353,0.24087591240875914,31,37,31,100,150,SD65.tsv
3,77,118,268,0.2175141242937853,27,24,26,150,200,SD65.tsv
3,52,128,361,0.13541666666666666,21,19,12,200,250,SD65.tsv
3,99,137,347,0.24087591240875914,39,27,33,250,300,SD65.tsv
3,60,135,342,0.14814814814814814,28,27,5,300,350,SD65.tsv
3,76,133,355,0.19047619047619047,33,26,17,350,400,SD65.tsv
3,75,133,294,0.18796992481203006,34,29,12,400,450,SD65.tsv
3,98,126,330,0.25925925925925924,25,37,36,450,500,SD65.tsv
3,81,116,319,0.23275862068965517,37,38,6,500,550,SD65.tsv
3,107,128,357,0.2786458333333333,38,43,26,550,600,SD65.tsv
3,79,105,235,0.2507936507936508,31,32,16,600,650,SD65.tsv
3,97,140,369,0.23095238095238096,33,41,23,650,700,SD65.tsv
3,101,125,331,0.2693333333333333,29,40,32,700,750,SD65.tsv
3,91,118,337,0.2570621468926554,11,40,40,750,800,SD65.tsv
3,72,121,275,0.19834710743801653,15,30,27,800,850,SD65.tsv
3,113,141,345,0.26713947990543735,36,36,41,850,900,SD65.tsv
3,63,138,340,0.15217391304347827,29,4,30,900,950,SD65.tsv
3,61,149,357,0.13646532438478748,29,25,7,950,1000,SD65.tsv
3,103,182,473,0.18864468864468864,46,45,12,1000,1050,SD65.tsv
3,47,159,413,0.09853249475890985,22,22,3,1050,1100,SD65.tsv
3,85,172,452,0.16472868217054262,42,41,2,1100,1150,SD65.tsv
3,74,139,353,0.1774580335731415,35,35,4,1150,1200,SD65.tsv
3,80,121,320,0.22038567493112948,34,37,9,1200,1250,SD65.tsv
3,99,135,345,0.24444444444444444,43,41,15,1250,1300,SD65.tsv
3,92,133,408,0.23057644110275688,45,45,2,1300,1350,SD65.tsv
3,107,172,490,0.20736434108527133,48,48,11,1350,1400,SD65.tsv
3,62,117,276,0.17663817663817663,26,26,10,1400,1450,SD65.tsv
3,72,136,292,0.17647058823529413,32,33,7,1450,1500,SD65.tsv
3,93,121,256,0.256198347107438,29,35,29,1500,1550,SD65.tsv
3,56,89,206,0.20973782771535582,24,12,20,1550,1600,SD65.tsv
3,45,89,190,0.16853932584269662,16,15,14,1600,1650,SD65.tsv
3,13,31,62,0.13978494623655913,5,6,2,1650,1662,SD65.tsv
