speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,76,162,380,0.15637860082304528,38,38,0,0,50,SU6F.tsv
3,104,150,446,0.2311111111111111,52,52,0,50,100,SU6F.tsv
3,89,139,288,0.21342925659472423,37,29,23,100,150,SU6F.tsv
3,95,162,387,0.19547325102880658,46,43,6,150,200,SU6F.tsv
3,52,178,586,0.09737827715355805,26,26,0,200,250,SU6F.tsv
3,110,208,578,0.1762820512820513,55,55,0,250,300,SU6F.tsv
3,88,179,490,0.16387337057728119,44,44,0,300,350,SU6F.tsv
3,132,176,455,0.25,53,52,27,350,400,SU6F.tsv
3,74,174,474,0.1417624521072797,0,37,37,400,450,SU6F.tsv
3,97,165,484,0.19595959595959597,1,48,48,450,500,SU6F.tsv
3,89,124,264,0.239247311827957,39,12,38,500,550,SU6F.tsv
3,106,223,594,0.15844544095665172,13,44,49,550,600,SU6F.tsv
3,112,122,316,0.30601092896174864,43,34,35,600,650,SU6F.tsv
3,68,161,534,0.14078674948240166,30,33,5,650,700,SU6F.tsv
3,92,175,491,0.17523809523809525,46,46,0,700,750,SU6F.tsv
3,98,152,390,0.2149122807017544,49,49,0,750,800,SU6F.tsv
3,86,127,315,0.22572178477690288,43,43,0,800,850,SU6F.tsv
3,82,165,375,0.16565656565656567,41,41,0,850,900,SU6F.tsv
3,74,138,317,0.178743961352657,37,37,0,900,950,SU6F.tsv
3,24,62,115,0.12903225806451613,12,12,0,950,968,SU6F.tsv
