speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,100,131,305,0.2544529262086514,39,38,23,0,50,SEYD.tsv
3,113,212,500,0.17767295597484276,54,55,4,50,100,SEYD.tsv
3,61,157,298,0.12951167728237792,26,27,8,100,150,SEYD.tsv
3,103,229,593,0.14992721979621543,47,47,9,150,200,SEYD.tsv
3,131,178,476,0.24531835205992508,55,50,26,200,250,SEYD.tsv
3,104,232,564,0.14942528735632185,46,42,16,250,300,SEYD.tsv
3,93,191,452,0.16230366492146597,41,36,16,300,350,SEYD.tsv
3,113,215,549,0.17519379844961241,47,34,32,350,400,SEYD.tsv
3,101,139,327,0.2422062350119904,40,35,26,400,450,SEYD.tsv
3,103,132,298,0.2601010101010101,46,38,19,450,500,SEYD.tsv
3,98,166,337,0.19678714859437751,38,30,30,500,550,SEYD.tsv
3,98,204,466,0.16013071895424835,45,46,7,550,600,SEYD.tsv
3,125,158,377,0.26371308016877637,50,32,43,600,650,SEYD.tsv
3,111,156,388,0.23717948717948717,47,26,38,650,700,SEYD.tsv
3,75,160,317,0.15625,33,28,14,700,750,SEYD.tsv
3,87,152,314,0.19078947368421054,36,22,29,750,800,SEYD.tsv
3,121,175,390,0.23047619047619047,46,42,33,800,850,SEYD.tsv
3,84,168,342,0.16666666666666666,37,39,8,850,900,SEYD.tsv
3,107,150,327,0.23777777777777778,46,46,15,900,950,SEYD.tsv
3,0,16,16,0.0,0,0,0,950,953,SEYD.tsv
