speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,131,216,579,0.2021604938271605,56,56,19,0,50,SXC6.tsv
3,143,173,451,0.27552986512524086,59,49,35,50,100,SXC6.tsv
3,137,197,560,0.23181049069373943,60,47,30,100,150,SXC6.tsv
3,78,153,345,0.16993464052287582,31,19,28,150,200,SXC6.tsv
3,107,142,371,0.2511737089201878,41,28,38,200,250,SXC6.tsv
3,57,113,234,0.168141592920354,28,6,23,250,300,SXC6.tsv
3,91,137,350,0.22141119221411193,40,19,32,300,350,SXC6.tsv
3,119,170,505,0.23333333333333334,48,41,30,350,400,SXC6.tsv
3,81,129,284,0.20930232558139536,33,20,28,400,450,SXC6.tsv
3,109,167,434,0.21756487025948104,50,27,32,450,500,SXC6.tsv
3,140,164,412,0.2845528455284553,56,54,30,500,550,SXC6.tsv
3,101,149,379,0.22595078299776286,45,27,29,550,600,SXC6.tsv
3,110,148,399,0.24774774774774774,49,22,39,600,650,SXC6.tsv
3,95,122,333,0.25956284153005466,35,29,31,650,690,SXC6.tsv
