speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,62,95,204,0.21754385964912282,28,28,6,0,50,SGMT.tsv
3,70,133,355,0.17543859649122806,32,14,24,50,100,SGMT.tsv
3,74,150,350,0.16444444444444445,34,9,31,100,150,SGMT.tsv
3,43,175,526,0.08190476190476191,20,2,21,150,200,SGMT.tsv
3,87,116,358,0.25,43,2,42,200,250,SGMT.tsv
3,75,94,238,0.26595744680851063,14,30,31,250,300,SGMT.tsv
3,83,134,282,0.2064676616915423,29,21,33,300,350,SGMT.tsv
3,86,133,318,0.21553884711779447,38,16,32,350,400,SGMT.tsv
3,86,112,307,0.25595238095238093,37,16,33,400,450,SGMT.tsv
3,35,96,267,0.12152777777777778,11,9,15,450,500,SGMT.tsv
3,77,122,350,0.2103825136612022,37,5,35,500,550,SGMT.tsv
3,34,154,394,0.0735930735930736,15,3,16,550,600,SGMT.tsv
3,63,97,221,0.21649484536082475,25,19,19,600,650,SGMT.tsv
3,67,138,334,0.16183574879227053,31,17,19,650,700,SGMT.tsv
3,61,142,382,0.1431924882629108,25,22,14,700,750,SGMT.tsv
3,51,164,413,0.10365853658536585,21,11,19,750,800,SGMT.tsv
3,73,97,241,0.2508591065292096,28,23,22,800,850,SGMT.tsv
3,100,125,307,0.26666666666666666,45,30,25,850,900,SGMT.tsv
3,64,144,398,0.14814814814814814,29,9,26,900,950,SGMT.tsv
3,110,130,345,0.28205128205128205,42,24,44,950,1000,SGMT.tsv
3,69,111,325,0.2072072072072072,29,24,16,1000,1050,SGMT.tsv
3,87,109,267,0.26605504587155965,35,18,34,1050,1100,SGMT.tsv
3,101,133,327,0.2531328320802005,35,35,31,1100,1150,SGMT.tsv
3,77,132,409,0.19444444444444445,30,20,27,1150,1200,SGMT.tsv
3,60,124,375,0.16129032258064516,27,21,12,1200,1250,SGMT.tsv
3,30,193,623,0.05181347150259067,12,6,12,1250,1300,SGMT.tsv
3,65,91,217,0.23809523809523808,19,20,26,1300,1350,SGMT.tsv
3,69,88,226,0.26136363636363635,24,20,25,1350,1400,SGMT.tsv
3,91,120,331,0.25277777777777777,38,23,30,1400,1450,SGMT.tsv
3,70,126,265,0.18518518518518517,27,18,25,1450,1500,SGMT.tsv
3,92,129,347,0.23772609819121446,38,23,31,1500,1550,SGMT.tsv
3,86,130,337,0.2205128205128205,36,20,30,1550,1600,SGMT.tsv
3,79,151,445,0.17439293598233996,36,9,34,1600,1650,SGMT.tsv
3,73,147,412,0.1655328798185941,29,18,26,1650,1700,SGMT.tsv
3,78,104,232,0.25,29,24,25,1700,1750,SGMT.tsv
3,52,82,215,0.21138211382113822,19,12,21,1750,1800,SGMT.tsv
3,62,91,186,0.2271062271062271,19,23,20,1800,1850,SGMT.tsv
3,46,118,293,0.12994350282485875,20,9,17,1850,1900,SGMT.tsv
3,66,109,253,0.2018348623853211,25,27,14,1900,1950,SGMT.tsv
3,86,136,399,0.2107843137254902,36,38,12,1950,2000,SGMT.tsv
3,107,138,359,0.2584541062801932,46,25,36,2000,2050,SGMT.tsv
3,61,265,915,0.07672955974842767,29,6,26,2050,2100,SGMT.tsv
3,41,97,180,0.140893470790378,18,6,17,2100,2122,SGMT.tsv
