speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,121,122,318,0.33060109289617484,38,46,37,0,50,S74A.tsv
3,114,137,348,0.2773722627737226,39,45,30,50,100,S74A.tsv
3,106,134,309,0.263681592039801,23,44,39,100,150,S74A.tsv
3,103,138,327,0.24879227053140096,24,44,35,150,200,S74A.tsv
3,106,147,392,0.24036281179138322,30,43,33,200,250,S74A.tsv
3,90,170,407,0.17647058823529413,22,39,29,250,300,S74A.tsv
3,140,212,554,0.22012578616352202,34,60,46,300,350,S74A.tsv
3,84,109,284,0.25688073394495414,21,36,27,350,400,S74A.tsv
3,110,138,376,0.26570048309178745,45,48,17,400,450,S74A.tsv
3,12,33,51,0.12121212121212122,0,6,6,450,458,S74A.tsv
