speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,107,172,450,0.20736434108527133,48,30,29,0,50,SB32.tsv
3,123,182,538,0.22527472527472528,48,20,55,50,100,SB32.tsv
3,87,155,358,0.1870967741935484,33,17,37,100,150,SB32.tsv
3,79,225,653,0.11703703703703704,37,29,13,150,200,SB32.tsv
3,95,167,405,0.18962075848303392,37,18,40,200,250,SB32.tsv
3,127,212,550,0.19968553459119498,52,25,50,250,300,SB32.tsv
3,82,173,492,0.1579961464354528,35,30,17,300,350,SB32.tsv
3,101,168,382,0.2003968253968254,44,38,19,350,400,SB32.tsv
3,103,161,438,0.21325051759834368,32,44,27,400,450,SB32.tsv
3,96,154,413,0.2077922077922078,47,48,1,450,500,SB32.tsv
3,97,189,497,0.1710758377425044,44,37,16,500,550,SB32.tsv
3,89,157,380,0.18895966029723993,39,38,12,550,600,SB32.tsv
3,74,177,371,0.1393596986817326,33,18,23,600,650,SB32.tsv
3,173,234,630,0.24643874643874644,75,49,49,650,700,SB32.tsv
3,47,155,353,0.1010752688172043,21,18,8,700,750,SB32.tsv
3,67,159,381,0.14046121593291405,32,23,12,750,800,SB32.tsv
3,103,194,495,0.17697594501718214,46,32,25,800,850,SB32.tsv
3,100,153,351,0.2178649237472767,42,42,16,850,900,SB32.tsv
3,92,181,393,0.1694290976058932,44,45,3,900,950,SB32.tsv
3,110,158,351,0.2320675105485232,45,44,21,950,1000,SB32.tsv
3,99,164,479,0.20121951219512196,39,31,29,1000,1050,SB32.tsv
3,91,135,304,0.22469135802469137,40,19,32,1050,1100,SB32.tsv
3,83,132,279,0.20959595959595959,34,29,20,1100,1150,SB32.tsv
3,91,116,277,0.2614942528735632,23,40,28,1150,1200,SB32.tsv
3,109,135,302,0.2691358024691358,42,29,38,1200,1250,SB32.tsv
3,49,104,205,0.15705128205128205,19,14,16,1250,1300,SB32.tsv
3,106,137,298,0.25790754257907544,37,31,38,1300,1350,SB32.tsv
3,51,109,178,0.1559633027522936,22,16,13,1350,1379,SB32.tsv
