speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,94,122,288,0.2568306010928962,31,35,28,0,50,SF2C.tsv
3,97,163,504,0.1983640081799591,26,32,39,50,100,SF2C.tsv
3,84,205,767,0.13658536585365855,21,28,35,100,150,SF2C.tsv
3,87,125,306,0.232,24,32,31,150,200,SF2C.tsv
3,76,121,274,0.209366391184573,21,30,25,200,250,SF2C.tsv
3,74,114,269,0.21637426900584794,23,28,23,250,300,SF2C.tsv
3,57,108,238,0.17592592592592593,26,6,25,300,350,SF2C.tsv
3,84,126,325,0.2222222222222222,32,30,22,350,400,SF2C.tsv
3,94,112,256,0.27976190476190477,32,33,29,400,450,SF2C.tsv
3,2,5,7,0.13333333333333333,1,0,1,450,452,SF2C.tsv
