speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,162,178,573,0.30337078651685395,43,65,54,0,50,S3SA.tsv
3,120,159,503,0.25157232704402516,11,53,56,50,100,S3SA.tsv
3,150,198,605,0.25252525252525254,29,60,61,100,150,S3SA.tsv
3,138,153,415,0.3006535947712418,44,48,46,150,200,S3SA.tsv
3,123,133,362,0.3082706766917293,36,41,46,200,250,S3SA.tsv
3,130,149,384,0.29082774049217003,47,49,34,250,300,S3SA.tsv
3,126,170,521,0.24705882352941178,0,63,63,300,350,S3SA.tsv
3,110,186,568,0.1971326164874552,0,55,55,350,400,S3SA.tsv
3,118,170,578,0.23137254901960785,0,59,59,400,450,S3SA.tsv
3,100,186,554,0.17921146953405018,0,50,50,450,500,S3SA.tsv
3,48,108,237,0.14814814814814814,0,24,24,500,523,S3SA.tsv
