speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,117,171,401,0.22807017543859648,36,40,41,0,50,SJDM.tsv
3,159,244,589,0.21721311475409835,54,48,57,50,100,SJDM.tsv
3,164,207,594,0.2640901771336554,39,60,65,100,150,SJDM.tsv
3,169,216,626,0.26080246913580246,45,56,68,150,200,SJDM.tsv
3,156,201,542,0.25870646766169153,42,55,59,200,250,SJDM.tsv
3,107,187,435,0.19073083778966132,44,18,45,250,300,SJDM.tsv
3,130,187,483,0.23172905525846701,54,20,56,300,350,SJDM.tsv
3,172,233,664,0.24606580829756797,50,55,67,350,400,SJDM.tsv
3,180,220,616,0.2727272727272727,40,65,75,400,450,SJDM.tsv
3,198,215,601,0.30697674418604654,53,69,76,450,500,SJDM.tsv
3,87,198,494,0.14646464646464646,7,38,42,500,550,SJDM.tsv
3,172,326,1087,0.17586912065439672,0,86,86,550,600,SJDM.tsv
3,116,250,769,0.15466666666666667,0,58,58,600,650,SJDM.tsv
3,100,218,519,0.1529051987767584,0,50,50,650,700,SJDM.tsv
3,26,115,216,0.07536231884057971,0,13,13,700,721,SJDM.tsv
