speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,111,150,378,0.24666666666666667,46,23,42,0,50,S9F9.tsv
3,106,143,365,0.24708624708624707,45,25,36,50,100,S9F9.tsv
3,76,131,368,0.19338422391857507,19,23,34,100,150,S9F9.tsv
3,93,154,377,0.2012987012987013,42,8,43,150,200,S9F9.tsv
3,75,148,393,0.16891891891891891,37,1,37,200,250,S9F9.tsv
3,81,193,539,0.13989637305699482,40,1,40,250,300,S9F9.tsv
3,83,162,420,0.17078189300411523,34,18,31,300,350,S9F9.tsv
3,57,172,436,0.11046511627906977,20,12,25,350,400,S9F9.tsv
3,112,153,380,0.2440087145969499,32,44,36,400,450,S9F9.tsv
3,79,134,349,0.19651741293532338,20,32,27,450,500,S9F9.tsv
3,78,137,376,0.1897810218978102,26,32,20,500,550,S9F9.tsv
3,29,106,280,0.09119496855345911,10,13,6,550,600,S9F9.tsv
3,76,140,332,0.18095238095238095,9,34,33,600,650,S9F9.tsv
3,84,124,338,0.22580645161290322,20,37,27,650,700,S9F9.tsv
3,85,116,294,0.2442528735632184,30,36,19,700,750,S9F9.tsv
3,105,147,382,0.23809523809523808,31,42,32,750,800,S9F9.tsv
3,101,134,333,0.2512437810945274,44,27,30,800,850,S9F9.tsv
3,66,117,236,0.18803418803418803,33,27,6,850,900,S9F9.tsv
3,100,138,377,0.24154589371980675,36,29,35,900,950,S9F9.tsv
3,124,129,384,0.32041343669250644,49,37,38,950,1000,S9F9.tsv
3,95,118,319,0.268361581920904,31,31,33,1000,1050,S9F9.tsv
3,69,138,274,0.16666666666666666,20,26,23,1050,1100,S9F9.tsv
3,115,158,361,0.24261603375527427,34,42,39,1100,1150,S9F9.tsv
3,22,56,122,0.13095238095238096,10,1,11,1150,1169,S9F9.tsv
