speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,53,176,474,0.10037878787878787,17,14,22,0,50,S4NB.tsv
3,106,138,396,0.2560386473429952,36,33,37,50,100,S4NB.tsv
3,82,149,357,0.18344519015659955,36,12,34,100,150,S4NB.tsv
3,81,149,382,0.18120805369127516,36,9,36,150,200,S4NB.tsv
3,76,141,363,0.17966903073286053,32,17,27,200,250,S4NB.tsv
3,94,147,355,0.21315192743764172,33,31,30,250,300,S4NB.tsv
3,63,147,311,0.14285714285714285,3,30,30,300,350,S4NB.tsv
3,68,140,312,0.1619047619047619,24,16,28,350,400,S4NB.tsv
3,54,150,352,0.12,25,5,24,400,450,S4NB.tsv
3,101,158,397,0.21308016877637131,32,29,40,450,500,S4NB.tsv
3,81,132,314,0.20454545454545456,35,17,29,500,550,S4NB.tsv
3,82,134,319,0.20398009950248755,30,33,19,550,600,S4NB.tsv
3,98,156,411,0.2094017094017094,39,41,18,600,650,S4NB.tsv
3,87,132,317,0.2196969696969697,19,36,32,650,700,S4NB.tsv
3,66,135,320,0.16296296296296298,17,26,23,700,750,S4NB.tsv
3,64,120,267,0.17777777777777778,29,9,26,750,800,S4NB.tsv
3,6,37,58,0.05405405405405406,1,2,3,800,810,S4NB.tsv
