speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,100,125,282,0.26666666666666666,31,34,35,0,50,S2LD.tsv
3,99,156,408,0.21153846153846154,43,41,15,50,100,S2LD.tsv
3,140,177,451,0.263653483992467,48,50,42,100,150,S2LD.tsv
3,133,158,409,0.2805907172995781,48,48,37,150,200,S2LD.tsv
3,163,188,549,0.28900709219858156,54,58,51,200,250,S2LD.tsv
3,117,152,356,0.2565789473684211,39,38,40,250,300,S2LD.tsv
3,130,184,520,0.23550724637681159,36,47,47,300,350,S2LD.tsv
3,106,148,414,0.23873873873873874,27,36,43,350,400,S2LD.tsv
3,126,160,436,0.2625,35,38,53,400,450,S2LD.tsv
3,133,161,389,0.2753623188405797,40,48,45,450,500,S2LD.tsv
3,111,139,386,0.26618705035971224,45,21,45,500,550,S2LD.tsv
3,88,111,273,0.26426426426426425,24,30,34,550,600,S2LD.tsv
3,67,90,230,0.24814814814814815,21,22,24,600,650,S2LD.tsv
3,96,127,334,0.25196850393700787,40,18,38,650,700,S2LD.tsv
3,100,128,337,0.2604166666666667,38,29,33,700,750,S2LD.tsv
3,120,123,310,0.3252032520325203,38,34,48,750,800,S2LD.tsv
3,69,87,179,0.26436781609195403,21,25,23,800,850,S2LD.tsv
3,71,106,251,0.22327044025157233,25,19,27,850,900,S2LD.tsv
3,93,104,239,0.2980769230769231,34,29,30,900,950,S2LD.tsv
3,162,184,556,0.29347826086956524,40,61,61,950,1000,S2LD.tsv
3,124,163,396,0.25357873210633947,50,39,35,1000,1050,S2LD.tsv
3,124,143,459,0.289044289044289,51,44,29,1050,1100,S2LD.tsv
3,126,143,406,0.2937062937062937,41,50,35,1100,1150,S2LD.tsv
3,105,162,380,0.21604938271604937,27,36,42,1150,1200,S2LD.tsv
3,88,147,369,0.19954648526077098,27,27,34,1200,1250,S2LD.tsv
3,84,118,344,0.23728813559322035,25,29,30,1250,1300,S2LD.tsv
3,118,189,450,0.20811287477954143,49,26,43,1300,1350,S2LD.tsv
3,105,150,393,0.23333333333333334,33,29,43,1350,1400,S2LD.tsv
3,116,143,353,0.2703962703962704,45,24,47,1400,1450,S2LD.tsv
3,8,28,40,0.09523809523809523,3,2,3,1450,1459,S2LD.tsv
