speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,127,200,576,0.21166666666666667,40,54,33,0,50,SN8K.tsv
3,71,202,586,0.11716171617161716,26,31,14,50,100,SN8K.tsv
3,132,191,629,0.23036649214659685,49,51,32,100,150,SN8K.tsv
3,78,117,276,0.2222222222222222,28,23,27,150,200,SN8K.tsv
3,106,161,375,0.2194616977225673,36,39,31,200,250,SN8K.tsv
3,105,124,326,0.28225806451612906,40,29,36,250,300,SN8K.tsv
3,104,160,399,0.21666666666666667,30,37,37,300,350,SN8K.tsv
3,108,159,402,0.22641509433962265,34,37,37,350,400,SN8K.tsv
3,138,193,580,0.23834196891191708,31,51,56,400,450,SN8K.tsv
3,130,170,492,0.2549019607843137,38,45,47,450,500,SN8K.tsv
3,73,134,380,0.18159203980099503,25,18,30,500,550,SN8K.tsv
3,115,186,508,0.2060931899641577,33,36,46,550,600,SN8K.tsv
3,84,149,436,0.18791946308724833,27,22,35,600,650,SN8K.tsv
3,92,132,297,0.23232323232323232,30,29,33,650,700,SN8K.tsv
3,87,161,417,0.18012422360248448,15,38,34,700,750,SN8K.tsv
3,17,162,459,0.03497942386831276,5,5,7,750,800,SN8K.tsv
3,67,178,473,0.1254681647940075,5,31,31,800,850,SN8K.tsv
3,127,188,582,0.225177304964539,49,55,23,850,900,SN8K.tsv
3,83,157,353,0.1762208067940552,41,41,1,900,950,SN8K.tsv
3,71,142,319,0.16666666666666666,32,29,10,950,1000,SN8K.tsv
3,116,171,467,0.22612085769980506,54,55,7,1000,1050,SN8K.tsv
3,94,174,481,0.18007662835249041,47,47,0,1050,1100,SN8K.tsv
3,77,129,341,0.19896640826873385,35,18,24,1100,1150,SN8K.tsv
3,67,131,325,0.17048346055979643,30,29,8,1150,1200,SN8K.tsv
3,80,178,557,0.149812734082397,40,40,0,1200,1250,SN8K.tsv
3,101,189,593,0.1781305114638448,42,41,18,1250,1300,SN8K.tsv
3,75,182,582,0.13736263736263737,33,33,9,1300,1350,SN8K.tsv
3,55,149,405,0.12304250559284116,20,27,8,1350,1400,SN8K.tsv
3,91,157,465,0.1932059447983015,33,21,37,1400,1450,SN8K.tsv
3,120,162,448,0.24691358024691357,32,39,49,1450,1500,SN8K.tsv
3,94,164,426,0.1910569105691057,6,44,44,1500,1550,SN8K.tsv
3,63,112,296,0.1875,25,11,27,1550,1600,SN8K.tsv
3,86,174,425,0.16475095785440613,19,30,37,1600,1650,SN8K.tsv
3,73,157,477,0.15498938428874734,13,33,27,1650,1700,SN8K.tsv
3,105,183,560,0.1912568306010929,20,44,41,1700,1750,SN8K.tsv
3,35,164,492,0.07113821138211382,11,8,16,1750,1800,SN8K.tsv
3,23,172,504,0.044573643410852716,3,10,10,1800,1850,SN8K.tsv
3,75,175,515,0.14285714285714285,17,26,32,1850,1900,SN8K.tsv
3,101,178,525,0.1891385767790262,9,45,47,1900,1950,SN8K.tsv
3,140,233,803,0.20028612303290416,39,52,49,1950,2000,SN8K.tsv
3,26,75,131,0.11555555555555555,12,9,5,2000,2008,SN8K.tsv
