speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,98,143,316,0.22843822843822845,34,34,30,0,50,S8K6.tsv
3,149,202,582,0.24587458745874588,71,13,65,50,100,S8K6.tsv
3,89,161,452,0.18426501035196688,36,15,38,100,150,S8K6.tsv
3,79,166,458,0.15863453815261044,34,20,25,150,200,S8K6.tsv
3,116,169,402,0.22879684418145957,57,2,57,200,250,S8K6.tsv
3,97,174,539,0.18582375478927204,46,5,46,250,300,S8K6.tsv
3,63,160,468,0.13125,29,11,23,300,350,S8K6.tsv
3,103,150,371,0.2288888888888889,45,21,37,350,400,S8K6.tsv
3,93,113,230,0.2743362831858407,34,30,29,400,450,S8K6.tsv
3,70,105,276,0.2222222222222222,25,24,21,450,500,S8K6.tsv
3,68,110,213,0.20606060606060606,24,26,18,500,550,S8K6.tsv
3,41,103,175,0.13268608414239483,15,16,10,550,600,S8K6.tsv
3,106,189,568,0.18694885361552027,48,24,34,600,650,S8K6.tsv
3,120,169,476,0.23668639053254437,48,31,41,650,700,S8K6.tsv
3,130,168,474,0.25793650793650796,20,55,55,700,750,S8K6.tsv
3,87,152,328,0.19078947368421054,32,25,30,750,800,S8K6.tsv
3,101,148,368,0.22747747747747749,41,18,42,800,850,S8K6.tsv
3,88,139,285,0.21103117505995203,25,34,29,850,900,S8K6.tsv
3,111,174,402,0.21264367816091953,38,27,46,900,950,S8K6.tsv
3,101,139,321,0.2422062350119904,40,17,44,950,1000,S8K6.tsv
3,107,158,331,0.22573839662447256,38,35,34,1000,1050,S8K6.tsv
3,63,93,195,0.22580645161290322,27,7,29,1050,1080,S8K6.tsv
