speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,113,215,599,0.17519379844961241,47,37,29,0,50,SMF5.tsv
3,82,139,308,0.19664268585131894,37,15,30,50,100,SMF5.tsv
3,90,106,279,0.2830188679245283,37,27,26,100,150,SMF5.tsv
3,88,116,280,0.25287356321839083,37,18,33,150,200,SMF5.tsv
3,67,99,222,0.2255892255892256,26,17,24,200,250,SMF5.tsv
3,72,102,264,0.23529411764705882,31,23,18,250,300,SMF5.tsv
3,105,125,313,0.28,42,22,41,300,350,SMF5.tsv
3,68,92,222,0.2463768115942029,26,19,23,350,400,SMF5.tsv
3,73,119,276,0.20448179271708683,31,24,18,400,450,SMF5.tsv
3,82,114,250,0.23976608187134502,24,30,28,450,500,SMF5.tsv
3,73,95,248,0.256140350877193,31,16,26,500,550,SMF5.tsv
3,88,114,279,0.2573099415204678,33,23,32,550,600,SMF5.tsv
3,50,81,193,0.205761316872428,17,16,17,600,650,SMF5.tsv
3,61,86,171,0.2364341085271318,23,24,14,650,700,SMF5.tsv
3,64,99,234,0.21548821548821548,27,13,24,700,750,SMF5.tsv
3,57,94,217,0.20212765957446807,25,20,12,750,800,SMF5.tsv
3,82,100,235,0.2733333333333333,31,25,26,800,850,SMF5.tsv
3,72,135,338,0.17777777777777778,36,36,0,850,900,SMF5.tsv
3,52,105,234,0.16507936507936508,26,26,0,900,937,SMF5.tsv
