speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,128,149,351,0.28635346756152125,55,36,37,0,50,SUJ8.tsv
3,77,121,269,0.21212121212121213,31,27,19,50,100,SUJ8.tsv
3,84,146,312,0.1917808219178082,36,26,22,100,150,SUJ8.tsv
3,96,138,333,0.2318840579710145,40,33,23,150,200,SUJ8.tsv
3,112,140,371,0.26666666666666666,46,31,35,200,250,SUJ8.tsv
3,90,89,288,0.33707865168539325,41,28,21,250,300,SUJ8.tsv
3,84,117,350,0.23931623931623933,40,40,4,300,350,SUJ8.tsv
3,111,149,363,0.2483221476510067,42,45,24,350,400,SUJ8.tsv
3,103,141,322,0.24349881796690306,37,41,25,400,450,SUJ8.tsv
3,35,81,127,0.1440329218106996,7,13,15,450,467,SUJ8.tsv
