speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,131,172,512,0.25387596899224807,54,49,28,0,50,SP9Z.tsv
3,117,173,478,0.2254335260115607,51,51,15,50,100,SP9Z.tsv
3,131,208,503,0.20993589743589744,45,38,48,100,150,SP9Z.tsv
3,149,217,661,0.22887864823348694,59,36,54,150,200,SP9Z.tsv
3,132,234,623,0.18803418803418803,56,25,51,200,250,SP9Z.tsv
3,104,238,705,0.14565826330532214,52,0,52,250,300,SP9Z.tsv
3,155,245,700,0.2108843537414966,55,49,51,300,350,SP9Z.tsv
3,87,202,540,0.14356435643564355,17,31,39,350,400,SP9Z.tsv
3,79,199,589,0.1323283082077052,35,9,35,400,450,SP9Z.tsv
3,182,255,834,0.23790849673202613,67,47,68,450,500,SP9Z.tsv
3,80,137,344,0.19464720194647203,35,11,34,500,523,SP9Z.tsv
