speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,119,138,389,0.28743961352657005,44,31,44,0,50,SBKH.tsv
3,110,139,486,0.2637889688249401,50,11,49,50,100,SBKH.tsv
3,126,158,437,0.26582278481012656,44,37,45,100,150,SBKH.tsv
3,84,108,269,0.25925925925925924,32,34,18,150,200,SBKH.tsv
3,84,103,308,0.27184466019417475,33,37,14,200,250,SBKH.tsv
3,112,144,363,0.25925925925925924,46,45,21,250,300,SBKH.tsv
3,110,164,471,0.22357723577235772,49,47,14,300,350,SBKH.tsv
3,93,133,328,0.23308270676691728,37,29,27,350,400,SBKH.tsv
3,125,158,398,0.26371308016877637,52,38,35,400,450,SBKH.tsv
3,22,83,131,0.08835341365461848,10,4,8,450,465,SBKH.tsv
