speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,106,179,428,0.1973929236499069,46,40,20,0,50,S2ZU.tsv
3,130,138,400,0.3140096618357488,45,49,36,50,100,S2ZU.tsv
3,95,124,343,0.2553763440860215,37,34,24,100,150,S2ZU.tsv
3,116,178,419,0.21722846441947566,49,33,34,150,200,S2ZU.tsv
3,81,159,409,0.16981132075471697,36,30,15,200,250,S2ZU.tsv
3,67,131,298,0.17048346055979643,32,29,6,250,300,S2ZU.tsv
3,89,162,429,0.1831275720164609,39,38,12,300,350,S2ZU.tsv
3,97,157,402,0.2059447983014862,39,37,21,350,400,S2ZU.tsv
3,95,113,274,0.28023598820059,40,28,27,400,450,S2ZU.tsv
3,106,137,358,0.25790754257907544,33,38,35,450,500,S2ZU.tsv
3,104,148,337,0.23423423423423423,37,38,29,500,550,S2ZU.tsv
3,122,155,402,0.2623655913978495,51,30,41,550,600,S2ZU.tsv
3,105,129,336,0.2713178294573643,31,44,30,600,650,S2ZU.tsv
3,113,115,311,0.32753623188405795,42,37,34,650,700,S2ZU.tsv
3,86,137,298,0.20924574209245742,31,24,31,700,750,S2ZU.tsv
3,88,141,316,0.20803782505910165,36,28,24,750,800,S2ZU.tsv
3,121,138,360,0.2922705314009662,49,27,45,800,850,S2ZU.tsv
3,112,162,396,0.23045267489711935,43,30,39,850,900,S2ZU.tsv
3,103,143,339,0.2400932400932401,33,34,36,900,950,S2ZU.tsv
3,93,138,317,0.2246376811594203,36,34,23,950,1000,S2ZU.tsv
3,78,111,273,0.23423423423423423,26,23,29,1000,1050,S2ZU.tsv
3,94,126,313,0.24867724867724866,34,31,29,1050,1100,S2ZU.tsv
3,89,131,347,0.22646310432569974,43,4,42,1100,1150,S2ZU.tsv
3,107,167,415,0.21357285429141717,35,36,36,1150,1200,S2ZU.tsv
3,132,158,388,0.27848101265822783,40,45,47,1200,1250,S2ZU.tsv
3,100,157,393,0.21231422505307856,40,37,23,1250,1300,S2ZU.tsv
3,51,167,416,0.10179640718562874,10,22,19,1300,1350,S2ZU.tsv
3,92,174,417,0.17624521072796934,37,39,16,1350,1400,S2ZU.tsv
3,109,145,367,0.25057471264367814,45,21,43,1400,1450,S2ZU.tsv
3,88,166,384,0.17670682730923695,40,19,29,1450,1500,S2ZU.tsv
3,119,144,364,0.27546296296296297,49,24,46,1500,1550,S2ZU.tsv
3,119,165,373,0.2404040404040404,42,30,47,1550,1600,S2ZU.tsv
3,87,173,388,0.1676300578034682,39,16,32,1600,1650,S2ZU.tsv
3,100,119,297,0.2801120448179272,40,19,41,1650,1700,S2ZU.tsv
3,93,140,348,0.22142857142857142,37,18,38,1700,1750,S2ZU.tsv
3,71,111,261,0.2132132132132132,23,28,20,1750,1800,S2ZU.tsv
3,106,126,307,0.2804232804232804,42,33,31,1800,1850,S2ZU.tsv
3,110,120,285,0.3055555555555556,41,36,33,1850,1900,S2ZU.tsv
3,94,134,316,0.23383084577114427,38,24,32,1900,1950,S2ZU.tsv
3,119,142,364,0.2793427230046948,48,39,32,1950,2000,S2ZU.tsv
3,98,134,329,0.24378109452736318,37,24,37,2000,2050,S2ZU.tsv
3,95,208,476,0.15224358974358973,45,4,46,2050,2100,S2ZU.tsv
3,90,145,301,0.20689655172413793,40,13,37,2100,2150,S2ZU.tsv
3,85,162,336,0.1748971193415638,35,14,36,2150,2200,S2ZU.tsv
3,79,136,352,0.19362745098039216,35,6,38,2200,2250,S2ZU.tsv
3,121,135,392,0.29876543209876544,33,43,45,2250,2300,S2ZU.tsv
3,90,135,344,0.2222222222222222,41,8,41,2300,2350,S2ZU.tsv
3,112,163,416,0.22903885480572597,48,15,49,2350,2400,S2ZU.tsv
3,80,164,394,0.16260162601626016,40,0,40,2400,2450,S2ZU.tsv
3,92,148,360,0.2072072072072072,43,9,40,2450,2500,S2ZU.tsv
3,101,139,303,0.2422062350119904,40,34,27,2500,2550,S2ZU.tsv
3,102,141,341,0.24113475177304963,43,24,35,2550,2600,S2ZU.tsv
3,76,124,253,0.20430107526881722,33,11,32,2600,2650,S2ZU.tsv
3,103,154,368,0.22294372294372294,46,18,39,2650,2700,S2ZU.tsv
3,97,168,384,0.19246031746031747,42,15,40,2700,2750,S2ZU.tsv
3,87,158,381,0.18354430379746836,35,19,33,2750,2800,S2ZU.tsv
3,103,169,431,0.20315581854043394,34,34,35,2800,2850,S2ZU.tsv
3,87,134,335,0.21641791044776118,19,32,36,2850,2900,S2ZU.tsv
3,81,145,368,0.18620689655172415,22,25,34,2900,2950,S2ZU.tsv
3,134,136,323,0.3284313725490196,51,38,45,2950,3000,S2ZU.tsv
3,65,117,227,0.18518518518518517,25,16,24,3000,3045,S2ZU.tsv
