speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,108,154,391,0.23376623376623376,49,31,28,0,50,SKY7.tsv
3,93,177,414,0.1751412429378531,40,33,20,50,100,SKY7.tsv
3,140,227,624,0.2055800293685756,61,32,47,100,150,SKY7.tsv
3,98,201,527,0.1625207296849088,44,28,26,150,200,SKY7.tsv
3,65,133,305,0.16290726817042606,30,15,20,200,250,SKY7.tsv
3,101,198,514,0.17003367003367004,49,14,38,250,300,SKY7.tsv
3,80,172,347,0.15503875968992248,35,18,27,300,350,SKY7.tsv
3,60,179,470,0.11173184357541899,28,11,21,350,400,SKY7.tsv
3,90,177,559,0.1694915254237288,40,12,38,400,450,SKY7.tsv
3,67,226,616,0.09882005899705015,30,11,26,450,500,SKY7.tsv
3,8,75,144,0.035555555555555556,4,3,1,500,521,SKY7.tsv
