speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,84,107,325,0.2616822429906542,39,37,8,0,50,S59W.tsv
3,62,143,374,0.1445221445221445,26,21,15,50,100,S59W.tsv
3,132,184,570,0.2391304347826087,54,56,22,100,150,S59W.tsv
3,123,201,605,0.20398009950248755,56,54,13,150,200,S59W.tsv
3,70,195,539,0.11965811965811966,33,31,6,200,250,S59W.tsv
3,112,154,414,0.24242424242424243,47,44,21,250,300,S59W.tsv
3,121,183,488,0.2204007285974499,41,53,27,300,350,S59W.tsv
3,118,174,420,0.2260536398467433,26,52,40,350,400,S59W.tsv
3,100,175,456,0.19047619047619047,19,46,35,400,450,S59W.tsv
3,127,153,438,0.2766884531590414,42,45,40,450,500,S59W.tsv
3,92,131,340,0.2340966921119593,32,39,21,500,550,S59W.tsv
3,110,164,463,0.22357723577235772,40,42,28,550,600,S59W.tsv
3,96,131,348,0.24427480916030533,37,33,26,600,650,S59W.tsv
3,68,134,307,0.1691542288557214,29,25,14,650,700,S59W.tsv
3,112,144,372,0.25925925925925924,40,29,43,700,750,S59W.tsv
3,127,157,414,0.26963906581740976,36,49,42,750,800,S59W.tsv
3,90,144,361,0.20833333333333334,16,40,34,800,850,S59W.tsv
3,121,176,527,0.22916666666666666,45,40,36,850,900,S59W.tsv
3,128,143,440,0.29836829836829837,36,44,48,900,950,S59W.tsv
3,94,148,386,0.21171171171171171,35,38,21,950,1000,S59W.tsv
