speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,99,158,462,0.2088607594936709,46,40,13,0,50,SXR9.tsv
3,119,123,409,0.3224932249322493,45,46,28,50,100,SXR9.tsv
3,84,136,386,0.20588235294117646,33,36,15,100,150,SXR9.tsv
3,111,176,505,0.21022727272727273,49,49,13,150,200,SXR9.tsv
3,104,154,463,0.22510822510822512,47,43,14,200,250,SXR9.tsv
3,116,157,409,0.24628450106157113,28,43,45,250,300,SXR9.tsv
3,94,120,323,0.2611111111111111,34,33,27,300,350,SXR9.tsv
3,91,152,424,0.19956140350877194,25,37,29,350,400,SXR9.tsv
3,130,138,397,0.3140096618357488,37,43,50,400,450,SXR9.tsv
3,84,117,311,0.23931623931623933,32,20,32,450,500,SXR9.tsv
3,131,172,482,0.25387596899224807,52,35,44,500,550,SXR9.tsv
3,231,465,1479,0.16559139784946236,74,94,63,550,600,SXR9.tsv
3,94,164,454,0.1910569105691057,30,30,34,600,650,SXR9.tsv
3,95,132,284,0.2398989898989899,30,37,28,650,700,SXR9.tsv
3,82,144,327,0.18981481481481483,23,33,26,700,750,SXR9.tsv
3,129,154,435,0.2792207792207792,49,42,38,750,800,SXR9.tsv
3,86,111,367,0.25825825825825827,32,26,28,800,850,SXR9.tsv
3,90,122,312,0.2459016393442623,30,32,28,850,900,SXR9.tsv
3,100,115,300,0.2898550724637681,38,30,32,900,950,SXR9.tsv
3,86,124,318,0.23118279569892472,34,26,26,950,1000,SXR9.tsv
3,116,124,354,0.3118279569892473,45,40,31,1000,1050,SXR9.tsv
3,118,164,467,0.23983739837398374,46,35,37,1050,1100,SXR9.tsv
3,105,154,360,0.22727272727272727,40,38,27,1100,1150,SXR9.tsv
3,106,129,294,0.2739018087855297,33,38,35,1150,1200,SXR9.tsv
3,90,141,323,0.2127659574468085,34,26,30,1200,1250,SXR9.tsv
3,104,158,399,0.21940928270042195,25,37,42,1250,1300,SXR9.tsv
3,117,144,372,0.2708333333333333,42,42,33,1300,1350,SXR9.tsv
3,120,152,392,0.2631578947368421,39,42,39,1350,1400,SXR9.tsv
3,74,118,254,0.20903954802259886,27,21,26,1400,1450,SXR9.tsv
3,66,118,247,0.1864406779661017,21,22,23,1450,1486,SXR9.tsv
