speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,96,165,453,0.19393939393939394,48,47,1,0,50,S8RU.tsv
3,82,150,334,0.18222222222222223,41,41,0,50,100,S8RU.tsv
3,96,173,469,0.18497109826589594,48,48,0,100,150,S8RU.tsv
3,101,144,378,0.2337962962962963,47,46,8,150,200,S8RU.tsv
3,105,125,337,0.28,44,44,17,200,250,S8RU.tsv
3,123,180,484,0.22777777777777777,49,51,23,250,300,S8RU.tsv
3,88,163,419,0.17995910020449898,43,43,2,300,350,S8RU.tsv
3,118,195,612,0.20170940170940171,42,48,28,350,400,S8RU.tsv
3,123,187,649,0.2192513368983957,56,56,11,400,450,S8RU.tsv
3,127,197,615,0.21489001692047377,50,54,23,450,500,S8RU.tsv
3,72,155,435,0.15483870967741936,35,35,2,500,550,S8RU.tsv
3,56,86,244,0.21705426356589147,25,23,8,550,600,S8RU.tsv
3,58,131,245,0.1475826972010178,27,25,6,600,650,S8RU.tsv
3,78,119,258,0.2184873949579832,38,36,4,650,700,S8RU.tsv
3,92,168,518,0.18253968253968253,46,46,0,700,750,S8RU.tsv
3,86,170,531,0.16862745098039217,43,43,0,750,800,S8RU.tsv
3,68,88,254,0.25757575757575757,34,34,0,800,850,S8RU.tsv
3,114,158,484,0.24050632911392406,57,57,0,850,900,S8RU.tsv
3,86,120,352,0.2388888888888889,35,37,14,900,950,S8RU.tsv
3,107,151,468,0.23620309050772628,49,46,12,950,1000,S8RU.tsv
3,92,163,395,0.18813905930470348,40,38,14,1000,1050,S8RU.tsv
3,95,141,370,0.22458628841607564,47,46,2,1050,1100,S8RU.tsv
3,96,182,421,0.17582417582417584,38,40,18,1100,1150,S8RU.tsv
3,115,164,449,0.23373983739837398,52,49,14,1150,1200,S8RU.tsv
3,104,144,425,0.24074074074074073,46,29,29,1200,1250,S8RU.tsv
3,42,79,135,0.17721518987341772,19,18,5,1250,1270,S8RU.tsv
