speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,136,180,479,0.2518518518518518,55,20,61,0,50,SAB7.tsv
3,125,194,518,0.21477663230240548,51,19,55,50,100,SAB7.tsv
3,142,214,484,0.22118380062305296,55,27,60,100,150,SAB7.tsv
3,104,157,347,0.2208067940552017,38,22,44,150,200,SAB7.tsv
3,96,174,414,0.1839080459770115,38,15,43,200,250,SAB7.tsv
3,137,209,586,0.21850079744816586,55,23,59,250,300,SAB7.tsv
3,147,252,767,0.19444444444444445,68,13,66,300,350,SAB7.tsv
3,115,177,433,0.21657250470809794,38,43,34,350,400,SAB7.tsv
3,120,195,540,0.20512820512820512,56,9,55,400,450,SAB7.tsv
3,146,227,663,0.2143906020558003,72,1,73,450,500,SAB7.tsv
3,102,198,531,0.1717171717171717,51,0,51,500,550,SAB7.tsv
3,111,174,432,0.21264367816091953,44,17,50,550,600,SAB7.tsv
3,139,200,531,0.23166666666666666,51,36,52,600,650,SAB7.tsv
3,125,228,528,0.1827485380116959,55,16,54,650,700,SAB7.tsv
3,104,201,552,0.1724709784411277,46,13,45,700,750,SAB7.tsv
3,105,200,467,0.175,46,14,45,750,800,SAB7.tsv
3,98,164,436,0.1991869918699187,44,15,39,800,850,SAB7.tsv
3,137,169,423,0.2702169625246548,50,32,55,850,900,SAB7.tsv
3,113,199,506,0.18927973199329984,53,8,52,900,950,SAB7.tsv
3,111,173,417,0.2138728323699422,42,18,51,950,1000,SAB7.tsv
3,48,137,234,0.11678832116788321,22,3,23,1000,1031,SAB7.tsv
