speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,79,138,337,0.19082125603864733,33,26,20,0,50,SLT4.tsv
3,93,124,325,0.25,35,25,33,50,100,SLT4.tsv
3,112,131,327,0.28498727735368956,34,41,37,100,150,SLT4.tsv
3,82,145,337,0.18850574712643678,34,19,29,150,200,SLT4.tsv
3,84,125,303,0.224,32,26,26,200,250,SLT4.tsv
3,94,139,363,0.22541966426858512,34,40,20,250,300,SLT4.tsv
3,98,150,346,0.21777777777777776,40,23,35,300,350,SLT4.tsv
3,80,182,411,0.14652014652014653,33,28,19,350,400,SLT4.tsv
3,93,132,312,0.23484848484848486,33,32,28,400,450,SLT4.tsv
3,81,150,360,0.18,35,25,21,450,500,SLT4.tsv
3,103,165,386,0.2080808080808081,48,43,12,500,550,SLT4.tsv
3,79,147,350,0.17913832199546487,37,33,9,550,590,SLT4.tsv
