speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,142,181,427,0.26151012891344383,49,47,46,0,50,S985.tsv
3,102,135,354,0.2518518518518518,31,39,32,50,100,S985.tsv
3,102,182,431,0.18681318681318682,42,45,15,100,150,S985.tsv
3,94,154,304,0.20346320346320346,31,38,25,150,200,S985.tsv
3,113,186,421,0.2025089605734767,42,38,33,200,250,S985.tsv
3,112,157,366,0.23779193205944799,42,39,31,250,300,S985.tsv
3,104,194,513,0.17869415807560138,40,34,30,300,350,S985.tsv
3,111,153,363,0.24183006535947713,32,39,40,350,400,S985.tsv
3,131,165,494,0.26464646464646463,61,63,7,400,450,S985.tsv
3,121,152,368,0.26535087719298245,58,60,3,450,500,S985.tsv
3,100,174,379,0.19157088122605365,37,41,22,500,550,S985.tsv
3,116,129,330,0.2997416020671835,38,39,39,550,600,S985.tsv
3,120,164,416,0.24390243902439024,39,37,44,600,650,S985.tsv
3,109,159,370,0.22851153039832284,43,41,25,650,700,S985.tsv
3,83,137,302,0.20194647201946472,33,29,21,700,750,S985.tsv
3,145,192,493,0.2517361111111111,58,53,34,750,800,S985.tsv
3,152,176,439,0.2878787878787879,51,51,50,800,850,S985.tsv
3,76,121,317,0.209366391184573,38,38,0,850,900,S985.tsv
3,114,151,383,0.25165562913907286,32,41,41,900,950,S985.tsv
3,89,140,321,0.2119047619047619,35,26,28,950,1000,S985.tsv
3,76,167,444,0.15169660678642716,24,18,34,1000,1050,S985.tsv
3,132,207,568,0.21256038647342995,47,24,61,1050,1100,S985.tsv
3,144,190,606,0.25263157894736843,47,39,58,1100,1150,S985.tsv
3,120,156,404,0.2564102564102564,39,35,46,1150,1200,S985.tsv
3,130,145,359,0.2988505747126437,45,45,40,1200,1250,S985.tsv
3,135,150,432,0.3,46,44,45,1250,1300,S985.tsv
3,102,146,304,0.2328767123287671,32,32,38,1300,1350,S985.tsv
3,125,183,476,0.22768670309653916,52,21,52,1350,1400,S985.tsv
3,106,118,311,0.2994350282485876,44,44,18,1400,1450,S985.tsv
3,83,150,364,0.18444444444444444,31,28,24,1450,1500,S985.tsv
3,95,153,342,0.20697167755991286,36,34,25,1500,1550,S985.tsv
3,90,108,259,0.2777777777777778,29,37,24,1550,1600,S985.tsv
3,97,144,297,0.22453703703703703,25,36,36,1600,1650,S985.tsv
3,93,148,326,0.20945945945945946,27,37,29,1650,1700,S985.tsv
3,116,164,379,0.23577235772357724,31,37,48,1700,1750,S985.tsv
3,95,141,393,0.22458628841607564,34,26,35,1750,1800,S985.tsv
3,106,140,344,0.2523809523809524,28,45,33,1800,1850,S985.tsv
3,95,121,324,0.26170798898071623,36,34,25,1850,1900,S985.tsv
3,129,219,622,0.1963470319634703,47,30,52,1900,1950,S985.tsv
3,16,41,58,0.13008130081300814,2,7,7,1950,1963,S985.tsv
