speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,145,236,543,0.20480225988700565,58,58,29,0,50,SXGX.tsv
3,91,194,488,0.1563573883161512,42,44,5,50,100,SXGX.tsv
3,102,202,500,0.16831683168316833,45,44,13,100,150,SXGX.tsv
3,153,206,559,0.24757281553398058,57,46,50,150,200,SXGX.tsv
3,97,206,422,0.156957928802589,27,35,35,200,250,SXGX.tsv
3,116,168,349,0.23015873015873015,47,41,28,250,300,SXGX.tsv
3,129,179,444,0.24022346368715083,46,42,41,300,350,SXGX.tsv
3,98,146,362,0.2237442922374429,29,38,31,350,400,SXGX.tsv
3,104,156,361,0.2222222222222222,45,37,22,400,450,SXGX.tsv
3,132,167,449,0.2634730538922156,50,52,30,450,500,SXGX.tsv
3,103,164,372,0.20934959349593496,41,42,20,500,547,SXGX.tsv
