speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,92,174,433,0.17624521072796934,46,45,1,0,50,SHBJ.tsv
3,112,178,558,0.20973782771535582,56,56,0,50,100,SHBJ.tsv
3,140,242,831,0.1928374655647383,70,70,0,100,150,SHBJ.tsv
3,135,277,784,0.1624548736462094,60,64,11,150,200,SHBJ.tsv
3,123,211,522,0.1943127962085308,53,56,14,200,250,SHBJ.tsv
3,116,229,660,0.16885007278020378,58,58,0,250,300,SHBJ.tsv
3,106,180,539,0.1962962962962963,53,53,0,300,350,SHBJ.tsv
3,118,219,604,0.1796042617960426,58,59,1,350,400,SHBJ.tsv
3,99,177,453,0.1864406779661017,49,49,1,400,450,SHBJ.tsv
3,104,151,345,0.22958057395143489,46,47,11,450,500,SHBJ.tsv
3,73,129,249,0.18863049095607234,26,31,16,500,528,SHBJ.tsv
