speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,110,178,493,0.20599250936329588,28,41,41,0,50,S4CU.tsv
3,106,186,538,0.18996415770609318,29,45,32,50,100,S4CU.tsv
3,98,185,452,0.17657657657657658,19,39,40,100,150,S4CU.tsv
3,116,179,423,0.21601489757914338,20,44,52,150,200,S4CU.tsv
3,134,172,434,0.2596899224806202,42,53,39,200,250,S4CU.tsv
3,136,199,468,0.22780569514237856,47,52,37,250,300,S4CU.tsv
3,101,157,322,0.21443736730360935,36,26,39,300,350,S4CU.tsv
3,143,205,457,0.23252032520325203,47,50,46,350,400,S4CU.tsv
3,88,159,362,0.18448637316561844,26,27,35,400,450,S4CU.tsv
3,126,195,457,0.2153846153846154,31,49,46,450,500,S4CU.tsv
3,137,173,441,0.26396917148362237,46,46,45,500,550,S4CU.tsv
3,147,182,469,0.2692307692307692,44,51,52,550,600,S4CU.tsv
3,65,108,242,0.2006172839506173,20,20,25,600,618,S4CU.tsv
