speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,69,145,327,0.15862068965517243,22,20,27,0,50,SHC3.tsv
3,86,130,275,0.2205128205128205,31,25,30,50,100,SHC3.tsv
3,112,158,412,0.23628691983122363,30,37,45,100,150,SHC3.tsv
3,85,146,356,0.19406392694063926,30,19,36,150,200,SHC3.tsv
3,89,146,335,0.20319634703196346,23,30,36,200,250,SHC3.tsv
3,91,129,295,0.2351421188630491,18,32,41,250,300,SHC3.tsv
3,92,153,321,0.20043572984749455,12,40,40,300,350,SHC3.tsv
3,82,117,255,0.2336182336182336,16,32,34,350,400,SHC3.tsv
3,85,124,285,0.22849462365591397,18,30,37,400,450,SHC3.tsv
3,96,135,313,0.23703703703703705,34,23,39,450,500,SHC3.tsv
3,107,177,465,0.2015065913370998,47,10,50,500,550,SHC3.tsv
3,95,152,334,0.20833333333333334,1,47,47,550,600,SHC3.tsv
3,128,147,376,0.29024943310657597,34,41,53,600,650,SHC3.tsv
3,86,128,266,0.22395833333333334,17,34,35,650,700,SHC3.tsv
3,120,142,333,0.28169014084507044,43,38,39,700,750,SHC3.tsv
3,112,137,344,0.2725060827250608,34,33,45,750,800,SHC3.tsv
3,74,168,412,0.14682539682539683,0,37,37,800,850,SHC3.tsv
3,76,178,455,0.14232209737827714,10,30,36,850,900,SHC3.tsv
3,96,132,285,0.24242424242424243,15,40,41,900,950,SHC3.tsv
3,0,12,12,0.0,0,0,0,950,954,SHC3.tsv
