speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,155,179,478,0.2886405959031657,53,56,46,0,50,SVUC.tsv
3,84,128,300,0.21875,30,27,27,50,100,SVUC.tsv
3,108,158,411,0.22784810126582278,50,50,8,100,150,SVUC.tsv
3,101,171,443,0.1968810916179337,42,44,15,150,200,SVUC.tsv
3,103,170,488,0.2019607843137255,38,34,31,200,250,SVUC.tsv
3,86,156,345,0.18376068376068377,35,32,19,250,300,SVUC.tsv
3,109,152,393,0.23903508771929824,42,34,33,300,350,SVUC.tsv
3,101,164,435,0.20528455284552846,49,47,5,350,400,SVUC.tsv
3,139,165,513,0.2808080808080808,65,62,12,400,450,SVUC.tsv
3,108,135,328,0.26666666666666666,44,43,21,450,500,SVUC.tsv
3,126,165,460,0.2545454545454545,46,40,40,500,550,SVUC.tsv
3,92,120,313,0.25555555555555554,29,39,24,550,600,SVUC.tsv
3,131,172,537,0.25387596899224807,51,47,33,600,650,SVUC.tsv
3,121,171,528,0.23586744639376217,46,48,27,650,700,SVUC.tsv
3,116,155,428,0.24946236559139784,46,41,29,700,750,SVUC.tsv
3,107,176,508,0.20265151515151514,51,49,7,750,800,SVUC.tsv
3,58,155,413,0.12473118279569892,26,26,6,800,850,SVUC.tsv
3,128,173,522,0.2466281310211946,50,44,34,850,900,SVUC.tsv
3,63,152,342,0.13815789473684212,31,29,3,900,950,SVUC.tsv
3,85,130,324,0.21794871794871795,33,31,21,950,1000,SVUC.tsv
3,85,149,363,0.19015659955257272,35,32,18,1000,1050,SVUC.tsv
3,107,158,403,0.22573839662447256,49,44,14,1050,1100,SVUC.tsv
3,111,126,371,0.29365079365079366,35,40,36,1100,1150,SVUC.tsv
3,125,146,390,0.2853881278538813,45,37,43,1150,1200,SVUC.tsv
3,73,146,391,0.16666666666666666,33,27,13,1200,1250,SVUC.tsv
3,80,147,379,0.18140589569160998,36,34,10,1250,1300,SVUC.tsv
3,106,135,349,0.2617283950617284,41,42,23,1300,1350,SVUC.tsv
3,86,129,278,0.2222222222222222,27,37,22,1350,1398,SVUC.tsv
