speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,78,142,255,0.18309859154929578,27,21,30,0,50,SPTA.tsv
3,104,120,325,0.28888888888888886,43,22,39,50,100,SPTA.tsv
3,99,161,346,0.20496894409937888,32,31,36,100,150,SPTA.tsv
3,89,166,350,0.178714859437751,29,29,31,150,200,SPTA.tsv
3,61,103,251,0.19741100323624594,14,19,28,200,250,SPTA.tsv
3,109,166,382,0.21887550200803213,38,32,39,250,300,SPTA.tsv
3,91,145,336,0.20919540229885059,35,33,23,300,350,SPTA.tsv
3,89,150,318,0.19777777777777777,32,24,33,350,400,SPTA.tsv
3,88,138,289,0.21256038647342995,33,29,26,400,450,SPTA.tsv
3,103,158,379,0.21729957805907174,39,35,29,450,500,SPTA.tsv
3,105,162,363,0.21604938271604937,38,36,31,500,550,SPTA.tsv
3,108,123,348,0.2926829268292683,34,38,36,550,600,SPTA.tsv
3,113,142,339,0.2652582159624413,33,51,29,600,650,SPTA.tsv
3,110,156,399,0.23504273504273504,33,44,33,650,700,SPTA.tsv
3,125,206,549,0.2022653721682848,31,48,46,700,750,SPTA.tsv
3,97,158,342,0.20464135021097046,30,36,31,750,800,SPTA.tsv
3,112,158,386,0.23628691983122363,41,48,23,800,850,SPTA.tsv
3,92,120,304,0.25555555555555554,35,37,20,850,900,SPTA.tsv
3,91,137,327,0.22141119221411193,36,34,21,900,950,SPTA.tsv
3,145,197,478,0.24534686971235195,51,32,62,950,1000,SPTA.tsv
3,115,167,357,0.22954091816367264,43,31,41,1000,1050,SPTA.tsv
3,123,164,375,0.25,48,36,39,1050,1100,SPTA.tsv
3,110,174,418,0.210727969348659,45,35,30,1100,1150,SPTA.tsv
3,92,170,387,0.1803921568627451,46,46,0,1150,1200,SPTA.tsv
3,68,117,247,0.19373219373219372,34,34,0,1200,1239,SPTA.tsv
